"x","y","elev240","rghasp240","elkuse","wolfuse","Prob","CumProb"
530583.78694287,4983873.9525786,0.280497798408046,0.654659980567435,0.117638991336253,0,0.00239602344004330,0.155450857854985
530583.78694287,4984593.9525786,0.11083494010597,0.713375609470243,0.0278776729812788,0,0.00239466212788675,0.157845519982872
532263.78694287,4982913.9525786,0.264736114185578,0.761585108745926,0.107466344398537,0,0.00238291185265636,0.160228431835528
530823.78694287,4983873.9525786,0.310653534601774,0.65041695639821,0.126488417998472,0,0.00237811975350717,0.162606551589036
529623.78694287,4983633.9525786,0.217035469030652,0.694230464673252,0.0591357289290529,0.00149316199688697,0.00237324719744659,0.164979798786482
529863.78694287,4985073.9525786,0.257702488807058,0.769639173500383,0.0737334384323405,0,0.00237213564071651,0.167351934427199
530823.78694287,4985073.9525786,0.137609208641611,0.750697546805274,0.0223825851255146,0,0.00236912870059872,0.169721063127797
531063.78694287,4982433.9525786,0.420265128275643,0.702560263630259,0.188942482571185,0,0.00234488746618614,0.172065950593984
531303.78694287,4982193.9525786,0.426643301407527,0.740608957542008,0.204826975554382,0,0.002344075154224,0.174410025748208
531063.78694287,4984593.9525786,0.130431297443983,0.707235271383478,0.0276892609887664,0,0.00232762727816345,0.176737653026371
529623.78694287,4985313.9525786,0.285305475893478,0.807014944655911,0.0969775820665263,0,0.00232557481576653,0.179063227842138
528183.78694287,4984353.9525786,0.274090644791128,0.851359569525864,0.0692660311881916,0,0.00231792804879621,0.181381155890934
528663.78694287,4984113.9525786,0.277810012572598,0.784691634919539,0.0609127793885522,0,0.00231626043574728,0.183697416326681
532503.78694287,4982193.9525786,0.197169038236359,0.815756375386723,0.0819044771511767,0,0.00230544107901269,0.186002857405694
530103.78694287,4982433.9525786,0.420708468036067,0.719260565164648,0.174568574152609,0.0190083167626828,0.00228937983237419,0.188292237238068
531303.78694287,4983873.9525786,0.326319644884235,0.660589578942252,0.124701676282639,0,0.00227941683367358,0.190571654071742
530343.78694287,4983153.9525786,0.276865372081680,0.644847782016724,0.126236241613684,0.000457631306506398,0.00226592674648497,0.192837580818226
530583.78694287,4983153.9525786,0.296625746632868,0.642097005091294,0.154769977725331,0,0.00226238756370398,0.195099968381930
530823.78694287,4983393.9525786,0.329440904783075,0.634755910203428,0.176659120747935,0,0.00225578746544271,0.197355755847373
529383.78694287,4984113.9525786,0.080380149970927,0.739037929097484,0.0289212146580654,0,0.00225073169785564,0.199606487545229
530343.78694287,4983633.9525786,0.275410798375366,0.641121431222275,0.126406377002659,0,0.00223273593875355,0.201839223483982
531783.78694287,4984833.9525786,0.133591403524890,0.756728247721026,0.0325648069080765,0,0.00222583722983436,0.204065060713817
530823.78694287,4984113.9525786,0.259523326515726,0.652859173620787,0.0957920474778664,0,0.00222481216012491,0.206289872873942
531063.78694287,4983873.9525786,0.340568794430321,0.645682862744444,0.142426896808996,0,0.00221480553560086,0.208504678409542
529863.78694287,4983873.9525786,0.175087141852075,0.677208473235889,0.06356707771495,5.76429047618362e-06,0.00221072472611295,0.210715403135655
532263.78694287,4982433.9525786,0.274071530003126,0.761895637978797,0.104801103392315,0,0.00219117071699446,0.21290657385265
531783.78694287,4983873.9525786,0.207565016484963,0.691987169982514,0.0775886085608758,0,0.00215210039820861,0.215058674250859
531543.78694287,4983153.9525786,0.351542532561425,0.674921192374744,0.166629136088146,0,0.00215070215796677,0.217209376408825
528423.78694287,4984113.9525786,0.302974939279718,0.794357431738896,0.0719081063084022,0,0.00214706226762942,0.219356438676455
530103.78694287,4983393.9525786,0.251199144644067,0.645077560518848,0.112011776442180,0.000917896446513396,0.00213402603229705,0.221490464708752
530823.78694287,4985553.9525786,0.312792541039758,0.772091894883058,0.0883959018255478,0,0.00212209437849964,0.223612559087251
529383.78694287,4985073.9525786,0.148727232591823,0.781490492129945,0.0368412993127319,0,0.00211531102287048,0.225727870110122
528663.78694287,4985073.9525786,0.148293758528433,0.830135257539651,0.0196745920005093,0,0.00211323541591559,0.227841105526037
531783.78694287,4983633.9525786,0.207873319517247,0.689045348645318,0.0931677833152427,0,0.00211159775643055,0.229952703282468
530103.78694287,4983153.9525786,0.29795576591414,0.639354762795943,0.114682255965340,0.00415371972106592,0.00210246189135432,0.232055165173822
530103.78694287,4984113.9525786,0.184182081304442,0.658336436601423,0.0594843813341037,0,0.00209264335764733,0.234147808531470
529863.78694287,4985313.9525786,0.327726123317513,0.772270465604709,0.119615512879576,0,0.00206843497315098,0.236216243504621
529623.78694287,4984113.9525786,0.101759115441604,0.696246606901891,0.0315517068352702,0,0.00206538965011797,0.238281633154739
530583.78694287,4982913.9525786,0.312378181764369,0.62695919737135,0.136389127701397,3.98353638079715e-06,0.00206410207855162,0.24034573523329
531303.78694287,4982433.9525786,0.427375212806168,0.691236779045577,0.203652034411084,0,0.00205222811829769,0.242397963351588
528663.78694287,4984353.9525786,0.276528705170427,0.761089443691344,0.0446084192728286,0,0.00205023880870835,0.244448202160296
530343.78694287,4984833.9525786,0.126654585298508,0.704160835025056,0.0273546943737027,0,0.00204154703911023,0.246489749199407
528423.78694287,4985553.9525786,0.105950186862468,0.88804075309497,0.0158729129504785,0,0.00201691437909024,0.248506663578497
530103.78694287,4982193.9525786,0.422519440047701,0.717804425971187,0.182564762817226,0.0198069621210049,0.00201059716798578,0.250517260746483
532503.78694287,4982673.9525786,0.218789096678281,0.755520269309858,0.0801049301717188,0,0.00200627836111306,0.252523539107596
532263.78694287,4983873.9525786,0.220176460323558,0.710880214937174,0.0607496286888265,0.000179974686861502,0.00199997055321399,0.254523509660810
531063.78694287,4983393.9525786,0.351041231830931,0.630025099099693,0.194028907900094,0,0.00199568398243447,0.256519193643244
531783.78694287,4982913.9525786,0.368508448427994,0.685483125352386,0.168641890706953,0,0.00199228225272538,0.258511475895969
532263.78694287,4982673.9525786,0.28017962967873,0.727561477681388,0.108942762191578,0,0.00196405798687282,0.260475533882842
530823.78694287,4982673.9525786,0.343941012997439,0.636686706131278,0.150665279573348,0,0.00196380730055155,0.262439341183394
531783.78694287,4985073.9525786,0.196986522841247,0.74391054636253,0.050199779428752,0,0.00194535914663058,0.264384700330024
528423.78694287,4985073.9525786,0.196649239323928,0.833383012539676,0.0397402945858464,0,0.0019395146975937,0.266324215027618
530103.78694287,4984833.9525786,0.167938211139482,0.693609406207511,0.0338230113678058,0,0.00192991732514901,0.268254132352767
530343.78694287,4982673.9525786,0.370984738383296,0.636332847238006,0.153387562208444,0.00290502029514716,0.00191957068480076,0.270173703037568
530823.78694287,4983633.9525786,0.320837400364168,0.608469971721422,0.168755595627365,0,0.00191899385485196,0.27209269689242
530583.78694287,4985553.9525786,0.350588642979539,0.745148724233976,0.0951773075152716,0,0.00191626088632115,0.274008957778741
531063.78694287,4984353.9525786,0.213383927916285,0.634392203660066,0.048876122610178,0,0.00190681974037158,0.275915777519113
529863.78694287,4982433.9525786,0.372131009057326,0.726318704239899,0.182492966032312,0.035437292386908,0.0018890395477741,0.277804817066887
532023.78694287,4982913.9525786,0.316357140699022,0.698671098354305,0.150741732817761,0,0.00187651514008313,0.27968133220697
531303.78694287,4983633.9525786,0.344682790093114,0.619914385449223,0.153962809573905,0,0.00187007231258595,0.281551404519556
530583.78694287,4982673.9525786,0.349981902612005,0.621234955326431,0.144323909306359,5.0868357280983e-05,0.00186630266294490,0.283417707182501
532743.78694287,4982673.9525786,0.141694223819369,0.773260482693861,0.0618771612538415,0,0.00185417573929149,0.285271882921792
532023.78694287,4983633.9525786,0.215156670351916,0.681093699451807,0.09215474144818,0,0.00183686678030679,0.287108749702099
533463.78694287,4982433.9525786,0.134786386078022,0.843060626539142,0.0316183233089898,0,0.00182263748612628,0.288931387188225
530823.78694287,4984353.9525786,0.196764544658002,0.620554023148136,0.0437194720514368,0,0.00182047816090722,0.290751865349132
528423.78694287,4984353.9525786,0.336753236102778,0.752453054561503,0.0582893592092128,0,0.00180841409984159,0.292560279448974
530583.78694287,4985313.9525786,0.261941655500958,0.696451438023785,0.035851423331681,0,0.00180564293424141,0.294365922383215
531063.78694287,4982193.9525786,0.431441113195925,0.671071417699154,0.195583932550067,0,0.00180379424072774,0.296169716623943
530823.78694287,4982193.9525786,0.400504753724455,0.673591759612454,0.195325120710491,0,0.00180089626862592,0.297970612892569
531303.78694287,4985073.9525786,0.143486081043001,0.70476810678067,0.0285044033270857,0,0.00178871878442493,0.299759331676994
532743.78694287,4982433.9525786,0.156704265249130,0.774482247815156,0.0662190478115978,0,0.00178653178434704,0.301545863461341
529383.78694287,4985313.9525786,0.210079536016269,0.767261950768407,0.064858604962975,0,0.00178065987174574,0.303326523333087
532023.78694287,4983393.9525786,0.237489525404478,0.676450860688885,0.110680378259688,0,0.00177620955627156,0.305102732889358
531303.78694287,4983393.9525786,0.355723738285255,0.609719835470977,0.169824689625656,0,0.0017634444156433,0.306866177305002
529623.78694287,4983873.9525786,0.160259615817425,0.641283589193774,0.0393138793071483,0.000159956645130821,0.00175926861012407,0.308625445915126
530823.78694287,4982913.9525786,0.332273593043697,0.5933777914469,0.147416729706155,0,0.00174785817368208,0.310373304088808
531063.78694287,4985793.9525786,0.406612853400058,0.755704092111558,0.122337475383081,0,0.00174050038592196,0.312113804474730
528423.78694287,4984593.9525786,0.300633686052556,0.76518540961921,0.0588304689059664,0,0.00173778523044525,0.313851589705175
530103.78694287,4983873.9525786,0.218818077163316,0.605451535666518,0.0792145569096051,0,0.00173107552248536,0.31558266522766
529863.78694287,4982193.9525786,0.384983545867167,0.724381999721994,0.184783827694747,0.0366857715107682,0.00171127605718689,0.317293941284847
532023.78694287,4982673.9525786,0.350954906981892,0.689678880801174,0.166813648295827,0,0.00170987486113376,0.319003816145981
530343.78694287,4983873.9525786,0.249060754812148,0.590704285749184,0.0994001342241913,0,0.00170450865222329,0.320708324798204
532743.78694287,4982913.9525786,0.131857507271327,0.746800503409247,0.0561035880171149,0.000213414667509478,0.00169730781871674,0.322405632616921
531543.78694287,4982913.9525786,0.380243695048838,0.641392569854782,0.196565863447096,0,0.00167995480861632,0.324085587425537
532263.78694287,4985073.9525786,0.316896671005518,0.737762986665698,0.0898332635645335,0.00146793813111860,0.00166550244118779,0.325751089866725
528903.78694287,4985553.9525786,0.134545293106776,0.810942187512217,0.0353584497850070,0,0.00165587475961599,0.327406964626341
530103.78694287,4985073.9525786,0.221496613907796,0.687771719233543,0.0631832108349317,0,0.00165451078632716,0.329061475412668
530343.78694287,4985553.9525786,0.362987974331923,0.750520945613641,0.164788204824883,0,0.00164472834151613,0.330706203754184
532263.78694287,4983393.9525786,0.230870875907413,0.683341589712588,0.105962744523166,1.29212484935227e-06,0.00163776170530704,0.332343965459491
532263.78694287,4981953.9525786,0.219251551226707,0.739517181401915,0.0917686627498993,0,0.00163370281779850,0.33397766827729
530343.78694287,4985073.9525786,0.19787258575603,0.675919087583969,0.0482635653629737,0,0.00163357737916673,0.335611245656457
531783.78694287,4982433.9525786,0.388182498130142,0.67850442398787,0.192489977138268,0,0.00163126433898056,0.337242509995437
528183.78694287,4984593.9525786,0.258666244085977,0.792661009883213,0.0700506155110432,0,0.00162420550572302,0.338866715501160
531543.78694287,4985313.9525786,0.238886754746788,0.70815175935195,0.0528475878147218,0,0.00162334154294120,0.340490057044101
531783.78694287,4982193.9525786,0.354432565186052,0.691905762741761,0.172831278216089,0,0.00161475468805267,0.342104811732154
532263.78694287,4981713.9525786,0.235774743938917,0.752625716693099,0.0941713376460743,0,0.00160868924103060,0.343713500973185
532743.78694287,4983153.9525786,0.114707842797517,0.735257744482537,0.0546958821045687,0.00118365128343948,0.00160756486705093,0.345321065840236
529623.78694287,4983393.9525786,0.260265720217465,0.62341771979461,0.0901523183488884,0.00852995892014554,0.00160422606136340,0.346925291901599
530823.78694287,4983153.9525786,0.332475839832875,0.571248020860317,0.173698340077832,0,0.00159915658440022,0.348524448485999
531303.78694287,4982673.9525786,0.415784868610497,0.618744156363404,0.197529168506126,0,0.00158808498830734,0.350112533474307
531783.78694287,4982673.9525786,0.382382084880758,0.658007525088382,0.191329529225164,0,0.00158279950691293,0.351695332981220
530583.78694287,4983633.9525786,0.298369508583465,0.565303979265366,0.154411575858203,0,0.00157579965999364,0.353271132641213
531783.78694287,4981953.9525786,0.309902508415131,0.700501448251226,0.143448087480183,0,0.00156511104665139,0.354836243687865
530103.78694287,4985313.9525786,0.322648372375802,0.695020246210554,0.0993560433733021,0,0.00156266355668461,0.356398907244549
531063.78694287,4983633.9525786,0.353276428814988,0.577918622078984,0.183016322977223,0,0.00156162389039853,0.357960531134948
528663.78694287,4984833.9525786,0.213046644398966,0.738447070092022,0.0302367226725146,0,0.00154997185956543,0.359510502994513
532503.78694287,4982433.9525786,0.198903551095986,0.714302601598813,0.074845633783878,0,0.00154355356492438,0.361054056559438
532263.78694287,4983153.9525786,0.245534384728888,0.667832197329208,0.103182809098888,0,0.00154274982388814,0.362596806383326
529623.78694287,4983153.9525786,0.287694824393676,0.633624086952965,0.108015428282184,0.0233354955572418,0.00152672680270044,0.364123533186026
528903.78694287,4984833.9525786,0.137657303914647,0.723218007481233,0.0163136177392667,0,0.00151740332909938,0.365640936515126
530583.78694287,4982433.9525786,0.395919054422268,0.598671822484841,0.165327364629221,0.000115057285734650,0.00150766043720295,0.367148596952329
530583.78694287,4984353.9525786,0.18917289079105,0.581240694011696,0.0415752597603749,0,0.00150185607250013,0.368650453024829
532503.78694287,4982913.9525786,0.218364871705859,0.686870987505216,0.0808336078777004,0,0.00149779829034299,0.370148251315172
528423.78694287,4985793.9525786,0.07275951561894,0.854925075368826,0.0159518399390008,0,0.00149724267083721,0.371645493986009
529623.78694287,4984593.9525786,0.0861706975232784,0.660782592884037,0.0247286549358947,0,0.0014888135708171,0.373134307556826
531543.78694287,4982433.9525786,0.391621926758298,0.657171787850656,0.224260651071231,0,0.00147935416407593,0.374613661720902
532023.78694287,4982433.9525786,0.346908121380137,0.674440627050301,0.168350658268109,0,0.00147599795337255,0.376089659674274
532503.78694287,4983873.9525786,0.168150323625693,0.685737851234741,0.0546457087534579,0.00420653677964467,0.00147362760414230,0.377563287278417
532263.78694287,4984833.9525786,0.239647646630464,0.698160990079589,0.0651217531304599,0.000611696815411353,0.00147273763891241,0.379036024917329
531543.78694287,4984593.9525786,0.105237390251828,0.634784140133689,0.0190320005895311,0,0.00146960746425088,0.38050563238158
532983.78694287,4982433.9525786,0.185684750283793,0.742675651041114,0.0504444472725969,0,0.00146560585691559,0.381971238238496
531303.78694287,4981713.9525786,0.378557277462247,0.679296831565195,0.164170350854998,0,0.0014654315789056,0.383436669817401
532503.78694287,4984113.9525786,0.108908046154197,0.701148110607204,0.0398008867650881,0.00631853805826054,0.00146245832422460,0.384899128141626
529383.78694287,4983633.9525786,0.202815299969601,0.621099386010177,0.0596667108263944,0.00368229779366768,0.00144975531702125,0.386348883458647
529143.78694287,4985313.9525786,0.128600594038283,0.738443787541991,0.0242683348114633,0,0.00144315220128555,0.387792035659933
533223.78694287,4982433.9525786,0.135701429477839,0.777103035759384,0.0502200932333201,0,0.00143991939866430,0.389231955058597
529143.78694287,4984113.9525786,0.137030832153047,0.655074238381265,0.0301602985309735,0,0.00143774754175225,0.390669702600349
528663.78694287,4984593.9525786,0.257962696566306,0.703277829066893,0.0424469780816173,0,0.00143716131249525,0.392106863912844
532983.78694287,4982193.9525786,0.219955098746378,0.754084481926585,0.0732719832959061,0,0.00143577398810161,0.393542637900946
530343.78694287,4982193.9525786,0.428116989901842,0.623239411676961,0.192120778105674,0.00466722798095323,0.00140829768424566,0.394950935585192
530583.78694287,4985073.9525786,0.168525836719014,0.63465874672253,0.024303753006534,0,0.00140009297536805,0.39635102856056
533943.78694287,4982913.9525786,0.20755515078793,0.831751585174594,0.0502127011038641,0.00950035349121168,0.00139645193960945,0.397747480500169
529383.78694287,4983393.9525786,0.227334640127119,0.633379208720701,0.0906917691819451,0.0160760603656438,0.00138984677095913,0.399137327271128
528663.78694287,4986273.9525786,0.201099901897975,0.855339333182656,0.0590027579074606,0,0.00137427839218099,0.400511605663309
528663.78694287,4985313.9525786,0.0775190978313348,0.772401767605923,0.0123224789933361,0,0.00137179566049178,0.401883401323801
528663.78694287,4983873.9525786,0.254947492910572,0.680890181349926,0.073743944569087,0.00108332961363627,0.00136530562438826,0.403248706948189
532503.78694287,4983393.9525786,0.197651224178850,0.667521011586331,0.0841747921860687,0.000734321476858925,0.00136049062977378,0.404609197577963
532983.78694287,4982673.9525786,0.133003777945358,0.725186880989435,0.0416921077909491,7.8488223919044e-06,0.00135549482735708,0.40596469240532
533943.78694287,4982673.9525786,0.145316784448702,0.826890785089657,0.0338139312717812,0.00103156006974792,0.00134196958070735,0.407306661986028
531783.78694287,4981713.9525786,0.281230326412752,0.682723813796877,0.117562450783224,0,0.00133856138537209,0.4086452233714
528903.78694287,4984593.9525786,0.160596899334744,0.678490637277742,0.0219815184482188,0,0.00133801580755993,0.40998323917896
530823.78694287,4981713.9525786,0.373567084581704,0.651280923566197,0.167060964501012,0,0.00133008013468778,0.411313319313647
533463.78694287,4982193.9525786,0.185203180947366,0.78801685810028,0.0571439283779953,0,0.00132225064175617,0.412635569955404
531543.78694287,4982193.9525786,0.373432047853563,0.647742334633484,0.206044668816463,0,0.00132152404776489,0.413957094003168
532263.78694287,4982193.9525786,0.229926235416496,0.677917504042444,0.0983482400231768,0,0.00131406917939506,0.415271163182564
532503.78694287,4981953.9525786,0.250004778697000,0.704267189646039,0.087281931198826,0,0.00131144618771365,0.416582609370277
532263.78694287,4984353.9525786,0.101104279801034,0.653469727926431,0.0266735125546195,0.000416417686943575,0.00129783850253700,0.417880447872814
531543.78694287,4985553.9525786,0.307059954457476,0.689627016510695,0.092135562655615,0,0.00129121363122164,0.419171661504036
531543.78694287,4985073.9525786,0.171425735040674,0.64242000801428,0.0326177159291435,0,0.00129066948126474,0.420462330985301
530583.78694287,4982193.9525786,0.409320370629573,0.594576053509977,0.182474893148879,0.000130702259607978,0.00128583954025040,0.421748170525551
530823.78694287,4985793.9525786,0.38824970819118,0.702056063945598,0.138178343161339,0,0.00128007438298939,0.42302824490854
532023.78694287,4984593.9525786,0.124458234496520,0.639255629785026,0.0270604061333127,0,0.00127954624443004,0.424307791152970
530583.78694287,4984833.9525786,0.0835112755667996,0.606627673342391,0.0163585525734402,0,0.00127303313112982,0.4255808242841
528183.78694287,4985553.9525786,0.183324382268629,0.795611365850488,0.0175891966135048,0,0.00127151638669382,0.426852340670794
529623.78694287,4982913.9525786,0.328092387319866,0.626758961819498,0.147597342129005,0.0360486162006966,0.00126880157711203,0.428121142247906
531543.78694287,4981713.9525786,0.336560855010633,0.660253445819145,0.146806122351366,0,0.00126675387459479,0.429387896122501
528663.78694287,4983393.9525786,0.300489400233447,0.685397122541591,0.105624772872093,0.0211988175682972,0.00126600637293525,0.430653902495436
530343.78694287,4985313.9525786,0.285411532136583,0.642713467986993,0.0789476253687767,0,0.00126359704287402,0.43191749953831
527943.78694287,4985553.9525786,0.182187977291632,0.823053484104183,0.0295954408907707,0,0.00125834393367101,0.433175843471981
532263.78694287,4983633.9525786,0.211967583785973,0.623629969479572,0.0849667686383762,6.75537832198946e-05,0.00125716291222749,0.434433006384209
528903.78694287,4984113.9525786,0.206235613809756,0.64029882418467,0.0423879574574568,0,0.00125624785845396,0.435689254242663
531063.78694287,4985073.9525786,0.131192189327659,0.624562935849197,0.0246061027424332,0,0.00125280984928688,0.436942064091950
529623.78694287,4984353.9525786,0.0694545071128592,0.608493606081641,0.0224440503909125,0,0.00124244738560865,0.438184511477558
527703.78694287,4985553.9525786,0.208306793580638,0.839106466772588,0.0330992811500428,0,0.00123848040358909,0.439422991881147
529863.78694287,4984353.9525786,0.0705915286959213,0.592864925830158,0.0272649702197151,0,0.0012383357081035,0.440661327589251
531543.78694287,4984833.9525786,0.0943308621817619,0.622147241630865,0.0186912350627582,0,0.00123458449384802,0.441895912083099
528663.78694287,4983633.9525786,0.260245988823398,0.66433299899686,0.0863833218239721,0.00546551624835673,0.00122872584523716,0.443124637928336
533223.78694287,4982193.9525786,0.161444732673524,0.760295066584,0.0717065689206747,0,0.00122793590794180,0.444352573836278
531543.78694287,4982673.9525786,0.388008615219934,0.596736693590952,0.217149800871894,0,0.00121629476142897,0.445568868597707
528903.78694287,4985073.9525786,0.0920284551366677,0.703770211571444,0.0128966204496667,0,0.00121177412914355,0.44678064272685
529383.78694287,4984833.9525786,0.086873628436885,0.652454106947042,0.0222685891763841,0,0.00120932172329254,0.447989964450143
530823.78694287,4981473.9525786,0.343266445962803,0.651177851495244,0.142680964880456,6.951486750919e-06,0.00120601232327116,0.449195976773414
531063.78694287,4981953.9525786,0.415486431275246,0.613598956143838,0.194479973311270,0,0.00120230514451581,0.45039828191793
528903.78694287,4984353.9525786,0.181060204799538,0.638964139342332,0.0251872579908854,0,0.00120065455103618,0.451598936468966
532023.78694287,4981713.9525786,0.227267430066082,0.681067439051564,0.103894490727696,0,0.00119789356571534,0.452796830034681
531543.78694287,4985793.9525786,0.375368190896305,0.700987922165723,0.125879091170046,0,0.00119778352534945,0.453994613560031
531303.78694287,4981953.9525786,0.397161515642371,0.625404581676978,0.19806827010472,0,0.00118797078577724,0.455182584345808
532023.78694287,4985073.9525786,0.255178720184785,0.651469341937938,0.0690505826277083,2.27238189721829e-05,0.00118187093178730,0.456364455277595
532743.78694287,4983393.9525786,0.117771758332352,0.673995513266186,0.0578488290376558,0.00513909267229277,0.00117868399695357,0.457543139274549
532263.78694287,4984593.9525786,0.154613970690247,0.639699430549129,0.0358152775648135,0.000361138284898078,0.00117792093040827,0.458721060204957
529623.78694287,4982673.9525786,0.336821062769881,0.646900688805703,0.165296690202266,0.0540349473938842,0.00116869207812246,0.459889752283079
