"x","y","slope240","descape240","elkuse","Prob","CumProb"
532743.78694287,4983393.9525786,0.642703091301222,0.0050583151076716,0.0578488290376558,0.00167116068880814,0.366246495104566
532503.78694287,4982433.9525786,0.560388324946082,0,0.074845633783878,0.00167013341856974,0.367916628523136
532503.78694287,4984113.9525786,0.597411933860532,0.00640455753701211,0.0398008867650881,0.00166976205589294,0.369586390579029
532263.78694287,4984353.9525786,0.490654320632638,0.00473166218034993,0.0266735125546195,0.00166476994324425,0.371251160522273
529143.78694287,4984593.9525786,0.415169058231488,0,0.0117043339947320,0.00166176759775668,0.37291292812003
531783.78694287,4984593.9525786,0.409777138749101,0.00591457772543742,0.0197661496354250,0.00165308228553079,0.374566010405561
529383.78694287,4983393.9525786,0.284687275341481,0,0.0906917691819451,0.00165292671478979,0.376218937120351
532503.78694287,4984833.9525786,0.648454349388929,0,0.0688925540334324,0.00164650179014928,0.3778654389105
528903.78694287,4983393.9525786,0.487059784327822,0,0.100455811798549,0.00164343341734585,0.379508872327846
532263.78694287,4983153.9525786,0.402588066139468,0,0.103182809098888,0.00164284470244493,0.381151717030291
532503.78694287,4982193.9525786,0.603882099209202,0,0.0819044771511767,0.00162998077072415,0.382781697801015
532263.78694287,4983393.9525786,0.390366642703091,0,0.105962744523166,0.00162577252281255,0.384407470323827
529863.78694287,4985313.9525786,0.635514018691589,0.000394305181695828,0.119615512879576,0.00161745643654907,0.386024926760376
531063.78694287,4982913.9525786,0.507548526240115,0.0155218455585464,0.180644933668312,0.00161597245985659,0.387640899220233
529863.78694287,4984353.9525786,0.272825420560748,0.00607790376850606,0.0272649702197151,0.00161503053639211,0.389255929756625
532743.78694287,4982433.9525786,0.607476635514019,0,0.0662190478115978,0.00161334875097380,0.390869278507599
531303.78694287,4985553.9525786,0.624371071171819,0,0.0830890513450647,0.00161074077563010,0.392480019283229
533223.78694287,4984113.9525786,0.763479511143063,0,0.0662161666272822,0.00160664561085475,0.394086664894084
528903.78694287,4985553.9525786,0.79475209202013,0,0.0353584497850070,0.00160501300998183,0.395691677904066
532743.78694287,4983153.9525786,0.630122329259526,0.00630888290713324,0.0546958821045687,0.00159437857559224,0.397286056479658
532983.78694287,4983873.9525786,0.595974119338605,0.000788610363391655,0.0372057254743383,0.00159349470365483,0.398879551183313
528903.78694287,4985073.9525786,0.621135873472322,0.00134624242934051,0.0128966204496667,0.00158957464113972,0.400469125824452
532263.78694287,4981953.9525786,0.580158159597412,0,0.0917686627498993,0.00158702059177549,0.402056146416228
529383.78694287,4982913.9525786,0.356578001437815,0,0.139038333025216,0.00157328599881198,0.40362943241504
532503.78694287,4983393.9525786,0.413371675053918,0,0.0841747921860687,0.00155780981776786,0.405187242232808
529143.78694287,4985553.9525786,0.752336563623293,0,0.0662721605527678,0.00155523574510809,0.406742477977916
533223.78694287,4983633.9525786,0.660675772825306,0,0.0474425733474078,0.00154965222672986,0.408292130204646
529623.78694287,4985313.9525786,0.593098490294752,0,0.0969775820665263,0.00154257590742589,0.409834706112072
530823.78694287,4983153.9525786,0.340762041696621,0.0148482923956931,0.173698340077832,0.00153944074146167,0.411374146853533
531783.78694287,4985313.9525786,0.644859813084112,0.00410637786002692,0.0758984301739204,0.00153583867809553,0.412909985531629
531783.78694287,4981953.9525786,0.502875744069015,0,0.143448087480183,0.00153527372784148,0.41444525925947
531303.78694287,4984833.9525786,0.297627606038821,0.00512596736204576,0.0175766532757271,0.00152859328794736,0.415973852547418
533463.78694287,4983633.9525786,0.819554277498203,0,0.0849364434458835,0.0015282985019835,0.417502151049401
531063.78694287,4984833.9525786,0.291876347951114,0.00647220895020189,0.0150050071054516,0.00152672773151706,0.419028878780918
532503.78694287,4983633.9525786,0.375988497483825,0,0.0689259350274719,0.00152648072805906,0.420555359508977
531783.78694287,4982193.9525786,0.532710280373832,0.00292346315612382,0.172831278216089,0.00152002357152360,0.422075383080501
530343.78694287,4985553.9525786,0.684399712437096,0,0.164788204824883,0.00151251120530393,0.423587894285805
533463.78694287,4983873.9525786,0.850107951114306,0,0.103427215016886,0.00150320943626662,0.425091103722071
529143.78694287,4983633.9525786,0.257728368080518,0,0.0649602903973028,0.00150166380115421,0.426592767523226
529143.78694287,4985073.9525786,0.586268986340762,0.00552027254374159,0.0123245161943673,0.00149875453273934,0.428091522055965
531783.78694287,4981713.9525786,0.535945478073329,0.000788610363391655,0.117562450783224,0.00149544115953742,0.429586963215502
532263.78694287,4985073.9525786,0.591301337167505,0,0.0898332635645335,0.00149156344533188,0.431078526660834
530583.78694287,4984833.9525786,0.392882933141625,0.0131331763122476,0.0163585525734402,0.00147035768441438,0.432548884345249
528183.78694287,4984353.9525786,0.79295470884256,0.00315444145356662,0.0692660311881916,0.0014688481994311,0.43401773254468
532983.78694287,4982673.9525786,0.558231603163192,0.000788610363391655,0.0416921077909491,0.00146506562026326,0.435482798164943
528663.78694287,4984833.9525786,0.563263953989935,0,0.0302367226725146,0.00146238187885142,0.436945180043794
530823.78694287,4985793.9525786,0.701294148094896,0,0.138178343161339,0.00145982214229189,0.438405002186086
530583.78694287,4982433.9525786,0.340402703091301,0.0080494296769852,0.165327364629221,0.00144038073159690,0.439845382917683
530103.78694287,4982193.9525786,0.374910251617541,0.00236583109017497,0.182564762817226,0.00142821373832330,0.441273596656007
528903.78694287,4983873.9525786,0.319194823867721,0,0.0589992946657076,0.00142812684377653,0.442701723499783
531063.78694287,4982193.9525786,0.335370352264558,0.00157722072678331,0.195583932550067,0.00141107288254409,0.444112796382327
531063.78694287,4982673.9525786,0.546369518332135,0.0199757991251682,0.177093655727886,0.00140660127879135,0.445519397661119
531063.78694287,4985793.9525786,0.712437095614666,0.00276013627187079,0.122337475383081,0.00140471393035092,0.446924111591469
531543.78694287,4985553.9525786,0.551042530553559,0,0.092135562655615,0.00140201525896168,0.448326126850431
533463.78694287,4983393.9525786,0.677570208483106,0,0.0486465591568358,0.00140096614787118,0.449727092998302
533463.78694287,4982433.9525786,0.719985736879942,0,0.0316183233089898,0.00139422286518931,0.451121315863492
532503.78694287,4984353.9525786,0.381020848310568,0.00269248401749664,0.0296357774711881,0.00139201873185727,0.452513334595349
533703.78694287,4983153.9525786,0.809130237239396,0,0.0705980405309934,0.00136856933034808,0.453881903925697
529623.78694287,4984353.9525786,0.162832494608196,0.00552027254374159,0.0224440503909125,0.0013533918674317,0.455235295793129
528423.78694287,4985073.9525786,0.662113587347232,0,0.0397402945858464,0.00135283027366956,0.456588126066798
529143.78694287,4984833.9525786,0.427390481667865,0.00607790376850606,0.00845418346958566,0.00135002763713544,0.457938153703934
532743.78694287,4984113.9525786,0.485621969805895,0.00601025235531628,0.0354289951464297,0.00134269188355961,0.459280845587493
528423.78694287,4984593.9525786,0.606398389647736,0.00157722072678331,0.0588304689059664,0.00134130575782370,0.460622151345317
532743.78694287,4984353.9525786,0.393242271746945,0,0.0369104477363046,0.00134105406908467,0.461963205414402
530583.78694287,4983153.9525786,0.341480948957584,0.0219096147375505,0.154769977725331,0.00133750823576438,0.463300713650166
529383.78694287,4985553.9525786,0.668943321351546,0,0.131447198131342,0.00133539276216100,0.464636106412327
528663.78694287,4983633.9525786,0.421998562185478,0.00174054761103634,0.0863833218239721,0.00132976329457043,0.465965869706897
529383.78694287,4984353.9525786,0.216031631919482,0.00568359858681023,0.0188796761581425,0.00132466481712338,0.467290534524021
532263.78694287,4983633.9525786,0.180805176132279,0,0.0849667686383762,0.00132255215837370,0.468613086682395
533223.78694287,4982433.9525786,0.598130841121495,0,0.0502200932333201,0.00131655467385258,0.469929641356247
532983.78694287,4982433.9525786,0.498202731847592,0,0.0504444472725969,0.00131575281930815,0.471245394175555
529143.78694287,4985793.9525786,0.762760603882099,0,0.106862168778433,0.00131355920847151,0.472558953384027
531303.78694287,4985793.9525786,0.684399712437096,0.00331776833781965,0.121572069852795,0.0013118600731263,0.473870813457153
533223.78694287,4984353.9525786,0.629043853342919,0,0.0735692400292273,0.00130733555114685,0.4751781490083
528183.78694287,4984593.9525786,0.705248023005032,0.00197152590847914,0.0700506155110432,0.00130225908139601,0.476480408089696
533703.78694287,4983633.9525786,0.862688713156003,0,0.133331579982312,0.00129008304967124,0.477770491139367
533703.78694287,4983393.9525786,0.78864126527678,0,0.0928342353006946,0.00128785393142204,0.479058345070789
532983.78694287,4984353.9525786,0.477713989935298,0,0.0513879041730087,0.00128668587625208,0.480345030947041
531543.78694287,4985793.9525786,0.634435772825306,0.000394305181695828,0.125879091170046,0.00127740787976301,0.481622438826804
529623.78694287,4982433.9525786,0.262041811646298,0,0.181654221264903,0.00127664433984265,0.482899083166647
532743.78694287,4984833.9525786,0.645219381739756,0.00640455753701211,0.0671392515173823,0.00127157984139000,0.484170663008037
532743.78694287,4983873.9525786,0.427390481667865,0.00656788358008075,0.0399898226092942,0.00126879034839324,0.48543945335643
528663.78694287,4983393.9525786,0.390366642703091,0.00118291554508748,0.105624772872093,0.00126156586003126,0.486701019216461
528903.78694287,4985793.9525786,0.710999281092739,0,0.0608988973186683,0.00125822070754432,0.487959239924006
532023.78694287,4981713.9525786,0.402947634795111,0,0.103894490727696,0.00125794338556022,0.489217183309566
533943.78694287,4982913.9525786,0.82099209202013,0,0.0502127011038641,0.00125117181798708,0.490468355127553
528903.78694287,4983633.9525786,0.209202012940331,0,0.075289132448366,0.00124770813965501,0.491716063267208
528423.78694287,4984353.9525786,0.459741308411215,0,0.0582893592092128,0.00124494509013880,0.492961008357347
528663.78694287,4985793.9525786,0.713515571531273,0.000394305181695828,0.0253121966198405,0.00123524844935321,0.4941962568067
532503.78694287,4981953.9525786,0.425952667145938,0,0.087281931198826,0.00122752920603934,0.495423786012739
528423.78694287,4985553.9525786,0.835370237239396,0.00712551564602961,0.0158729129504785,0.00122542699305878,0.496649213005798
528423.78694287,4983153.9525786,0.482746340762042,0.000394305181695828,0.123190509660580,0.00122087942620990,0.497870092432008
531783.78694287,4983873.9525786,0.554277498202732,0.0279956679004038,0.0775886085608758,0.00120833999661377,0.499078432428622
533223.78694287,4982193.9525786,0.597052595255212,0,0.0717065689206747,0.00120105005224637,0.500279482480868
533223.78694287,4984593.9525786,0.590582429906542,0,0.0702182771559094,0.00119952110989619,0.501479003590764
528423.78694287,4983393.9525786,0.431344356578001,0,0.112167273086603,0.00119571786101819,0.502674721451783
532983.78694287,4982193.9525786,0.493889288281812,0,0.0732719832959061,0.00118897431096276,0.503863695762745
528663.78694287,4985313.9525786,0.622214349388929,0.00624123065275909,0.0123224789933361,0.00118336715027739,0.505047062913023
532503.78694287,4985073.9525786,0.549604716031632,0.00410637786002692,0.0915617413308751,0.00117377234280609,0.506220835255829
528903.78694287,4985313.9525786,0.526959022286125,0.00568359858681023,0.0151232520738757,0.00116906653285112,0.50738990178868
528663.78694287,4983153.9525786,0.349748497483825,0.00118291554508748,0.120057789223446,0.00116303129825746,0.508552933086937
533703.78694287,4982193.9525786,0.731128684399712,0,0.0492869387495516,0.00115766627253957,0.509710599359477
