"x","y","descape240","amuse","elkuse","wolfuse","Prob","CumProb"
530343.78694287,4983153.9525786,0.00157722072678331,0.463361718134958,0.126236241613684,0.000457631306506398,0.00226416151193659,0.204891212210234
530103.78694287,4983153.9525786,0,0.434130955542332,0.114682255965340,0.00415371972106592,0.00226319265246019,0.207154404862694
532263.78694287,4983633.9525786,0,0.560126446975703,0.0849667686383762,6.75537832198946e-05,0.00224713081398775,0.209401535676682
532023.78694287,4984833.9525786,0,0.542240452441369,0.047016303583069,4.65862828131277e-07,0.002228226670511,0.211629762347193
530343.78694287,4982913.9525786,0,0.442068213742302,0.128686383293885,0.00120005082786058,0.0022264507461057,0.213856213093298
529623.78694287,4984833.9525786,0,0.38373017009307,0.0297462810756937,0,0.00222360303799063,0.216079816131289
529863.78694287,4983393.9525786,0,0.439030207082615,0.100391319834476,0.00287628455538581,0.0022145302279576,0.218294346359246
529863.78694287,4984353.9525786,0.00607790376850606,0.454898055165808,0.0272649702197151,0,0.00221277750148565,0.220507123860732
531303.78694287,4985313.9525786,0,0.482496256916908,0.0412282371161492,0,0.00220989192221706,0.222717015782949
530343.78694287,4984593.9525786,0.00814510430686407,0.497625490856757,0.0325617511065298,0,0.00219880986398201,0.224915825646931
532503.78694287,4983873.9525786,0,0.540247410241515,0.0546457087534579,0.00420653677964467,0.00219783843657776,0.227113664083509
531783.78694287,4985073.9525786,0,0.517098544777159,0.050199779428752,0,0.00217756579649139,0.229291229880000
529383.78694287,4984113.9525786,0.00197152590847914,0.397092378545436,0.0289212146580654,0,0.00217699730129618,0.231468227181297
532263.78694287,4984353.9525786,0.00473166218034993,0.562811425101662,0.0266735125546195,0.000416417686943575,0.00216833795925262,0.233636565140549
531543.78694287,4983153.9525786,0,0.543275610553043,0.166629136088146,0,0.00215697982804315,0.235793544968592
532023.78694287,4983153.9525786,0,0.532986397810595,0.119967512114893,0,0.00215188801718082,0.237945432985773
530583.78694287,4983393.9525786,0.00292346315612382,0.518253340336373,0.158308363093518,0,0.00214810682379623,0.240093539809569
532503.78694287,4983633.9525786,0,0.534237687835696,0.0689259350274719,0.00253755718134315,0.00213678191639499,0.242230321725964
529143.78694287,4984353.9525786,0,0.365453569098863,0.0152883817688889,0,0.00212514424978833,0.244355465975753
529623.78694287,4984353.9525786,0.00552027254374159,0.420673507836645,0.0224440503909125,0,0.0021191711540962,0.246474637129849
531303.78694287,4983153.9525786,0,0.539083592841993,0.188537632520546,0,0.00211607620841998,0.248590713338269
529383.78694287,4983633.9525786,0,0.393171408297504,0.0596667108263944,0.00368229779366768,0.00210705068195434,0.250697764020223
530583.78694287,4982673.9525786,0,0.43201906040279,0.144323909306359,5.0868357280983e-05,0.00209583781615816,0.252793601836381
532263.78694287,4983393.9525786,0,0.544286841175208,0.105962744523166,1.29212484935227e-06,0.00209256237419161,0.254886164210573
529143.78694287,4984593.9525786,0,0.353663945862682,0.0117043339947320,0,0.00207584683405232,0.256962011044625
532263.78694287,4983153.9525786,0,0.522200199343445,0.103182809098888,0,0.00207479710399625,0.259036808148622
529143.78694287,4984113.9525786,0,0.376004062181661,0.0301602985309735,0,0.0020690489958867,0.261105857144508
531543.78694287,4985313.9525786,0,0.487935249859867,0.0528475878147218,0,0.00206596797989821,0.263171825124407
529863.78694287,4983153.9525786,0,0.414364887938937,0.108006813832110,0.0098727215655557,0.00206339727695770,0.265235222401364
532503.78694287,4983153.9525786,0,0.500331258440814,0.0798233598863377,6.02196829090239e-05,0.00205248720296191,0.267287709604326
532503.78694287,4983393.9525786,0,0.519925518824462,0.0841747921860687,0.000734321476858925,0.00204720909440992,0.269334918698736
529623.78694287,4983393.9525786,0,0.408342221153548,0.0901523183488884,0.00852995892014554,0.00204464311900754,0.271379561817744
530823.78694287,4982913.9525786,0.0038051564602961,0.484391235635171,0.147416729706155,0,0.00204127101558534,0.273420832833329
532503.78694287,4984353.9525786,0.00269248401749664,0.538448141481284,0.0296357774711881,0.0073974839489072,0.00202967035760564,0.275450503190935
530823.78694287,4982673.9525786,0.00134624242934051,0.447389922761279,0.150665279573348,0,0.00202904915807684,0.277479552349011
529383.78694287,4984833.9525786,0.00157722072678331,0.350855486200703,0.0222685891763841,0,0.00202548759214890,0.27950503994116
531783.78694287,4984113.9525786,0.0115305265814266,0.595655238610025,0.0550392086840665,0,0.00202303549936861,0.281528075440529
532743.78694287,4983633.9525786,0,0.503178237438362,0.0470840259659199,0.0122172250291936,0.0020036900675605,0.283531765508089
530103.78694287,4982913.9525786,0,0.41373571264105,0.134231498986401,0.00786197572069731,0.00199618947735885,0.285527954985448
529143.78694287,4983873.9525786,0,0.37766686580091,0.0478305146294884,0.00100099783873601,0.00197570192539330,0.287503656910842
532503.78694287,4982913.9525786,0,0.484930584783921,0.0808336078777004,0,0.00197049677890426,0.289474153689746
529383.78694287,4984353.9525786,0.00568359858681023,0.387070173050665,0.0188796761581425,0,0.00196547464980405,0.29143962833955
532263.78694287,4982913.9525786,0,0.504707243243328,0.107466344398537,0,0.00196072460558212,0.293400352945132
532263.78694287,4984593.9525786,0.00547805097577389,0.553529912696044,0.0358152775648135,0.000361138284898078,0.00194123520294637,0.295341588148078
529863.78694287,4985073.9525786,0,0.383013404493426,0.0737334384323405,0,0.00194090872381686,0.297282496871895
532023.78694287,4985073.9525786,0,0.51110490478232,0.0690505826277083,2.27238189721829e-05,0.00193530472912642,0.299217801601022
529383.78694287,4985073.9525786,0,0.319610225118451,0.0368412993127319,0,0.00193513988079005,0.301152941481812
530583.78694287,4984833.9525786,0.0131331763122476,0.499004263407926,0.0163585525734402,0,0.0019347997911265,0.303087741272938
530343.78694287,4985313.9525786,0,0.406539814361907,0.0789476253687767,0,0.00193409637224614,0.305021837645184
530343.78694287,4982673.9525786,0,0.406564526359268,0.153387562208444,0.00290502029514716,0.00193319090145077,0.306955028546635
529623.78694287,4985073.9525786,0,0.351083150379565,0.058026676687678,0,0.00192941806608729,0.308884446612722
532263.78694287,4984833.9525786,0.000394305181695828,0.532431358504791,0.0651217531304599,0.000611696815411353,0.00192317952888992,0.310807626141612
532503.78694287,4982673.9525786,0,0.459135182078389,0.0801049301717188,0,0.00189489388977840,0.312702520031391
531783.78694287,4982913.9525786,0,0.522175095092158,0.168641890706953,0,0.00187460355857159,0.314577123589962
528903.78694287,4984353.9525786,0,0.33473008418946,0.0251872579908854,0,0.00187054432758756,0.31644766791755
532263.78694287,4982673.9525786,0,0.475298397368133,0.108942762191578,0,0.00186535274184032,0.31831302065939
532743.78694287,4982913.9525786,0.00174054761103634,0.460265657894169,0.0561035880171149,0.000213414667509478,0.00186380176428555,0.320176822423676
531063.78694287,4983153.9525786,0.00410637786002692,0.526215702787631,0.198994003356161,0,0.00185593394675509,0.322032756370431
531063.78694287,4985553.9525786,0,0.42066762402775,0.0772389375553095,0,0.00185423999685963,0.323886996367290
532743.78694287,4982673.9525786,0,0.438455555080492,0.0618771612538415,0,0.00185125162976532,0.325738247997056
532023.78694287,4982913.9525786,0,0.514258234096359,0.150741732817761,0,0.00184866492538669,0.327586912922442
529143.78694287,4983633.9525786,0,0.373957634222429,0.0649602903973028,0.00517779528035237,0.0018431193933186,0.329430032315761
532503.78694287,4984113.9525786,0.00640455753701211,0.54323599290648,0.0398008867650881,0.00631853805826054,0.00184026565943292,0.331270297975194
528903.78694287,4984593.9525786,0,0.322691615062394,0.0219815184482188,0,0.00183221047023312,0.333102508445427
532503.78694287,4982433.9525786,0,0.430883093032040,0.074845633783878,0,0.00183127806638147,0.334933786511809
530823.78694287,4982433.9525786,0,0.407494952672603,0.175406824171196,0,0.00181077821379876,0.336744564725607
528903.78694287,4984833.9525786,0,0.298994927764478,0.0163136177392667,0,0.00181068190844564,0.338555246634053
530823.78694287,4985553.9525786,0,0.401384421007708,0.0883959018255478,0,0.00180163990262127,0.340356886536674
528903.78694287,4984113.9525786,0,0.346376417066341,0.0423879574574568,0,0.00179985798107786,0.342156744517752
529383.78694287,4983393.9525786,0,0.379472292947784,0.0906917691819451,0.0160760603656438,0.00179315649190549,0.343949901009658
532263.78694287,4982433.9525786,0,0.443071991539867,0.104801103392315,0,0.00179099661597078,0.345740897625628
531303.78694287,4985553.9525786,0,0.434894281683036,0.0830890513450647,0,0.00178345244417688,0.347524350069805
529623.78694287,4983153.9525786,0,0.385504452278191,0.108015428282184,0.0233354955572418,0.00177811579957011,0.349302465869375
532743.78694287,4984353.9525786,0,0.509662194841155,0.0369104477363046,0.0300743771427255,0.00176680921746575,0.351069275086841
532983.78694287,4982673.9525786,0.000788610363391655,0.423121172337155,0.0416921077909491,7.8488223919044e-06,0.00175575645181902,0.35282503153866
532983.78694287,4983153.9525786,0.00426970474427995,0.45381151178978,0.0271971314253768,0.00333842499866811,0.001754320615953,0.354579352154613
530103.78694287,4985313.9525786,0,0.377177568253164,0.0993560433733021,0,0.00175170180018795,0.356331053954801
529143.78694287,4985313.9525786,0,0.276453859759023,0.0242683348114633,0,0.00174596460748085,0.358077018562282
530583.78694287,4985553.9525786,0,0.386182737767659,0.0951773075152716,0,0.00173960759224495,0.359816626154527
530103.78694287,4982673.9525786,0,0.37974361498865,0.153163324580654,0.0143564084140988,0.00173936786332017,0.361555994017847
530103.78694287,4985073.9525786,0.00696218876177658,0.404078813227901,0.0631832108349317,0,0.00173929225423861,0.363295286272086
529863.78694287,4982913.9525786,0,0.394717281021304,0.139036412235673,0.0168877654603809,0.00173606576996056,0.365031352042046
532743.78694287,4982433.9525786,0,0.414664177684753,0.0662190478115978,0,0.00173555896401735,0.366766911006064
532743.78694287,4983393.9525786,0.0050583151076716,0.490380168582892,0.0578488290376558,0.00513909267229277,0.00172346534513306,0.368490376351197
528903.78694287,4983873.9525786,0,0.349905133387909,0.0589992946657076,0.00133756826844022,0.00171555254882751,0.370205928900024
533223.78694287,4982913.9525786,0.000394305181695828,0.414342921719061,0.0321120244274606,0.00320100619005588,0.00170730197282858,0.371913230872853
528903.78694287,4985073.9525786,0.00134624242934051,0.269869524576474,0.0128966204496667,0,0.00169864656156133,0.373611877434414
532263.78694287,4982193.9525786,0,0.420466790017451,0.0983482400231768,0,0.00169738750373708,0.375309264938151
532503.78694287,4984833.9525786,0,0.513122658979536,0.0688925540334324,0.0112758080981885,0.00169601852678095,0.377005283464932
529143.78694287,4984833.9525786,0.00607790376850606,0.329570219140501,0.00845418346958566,0,0.00169599217220512,0.378701275637137
532743.78694287,4983153.9525786,0.00630888290713324,0.473410479220544,0.0546958821045687,0.00118365128343948,0.00168748517398579,0.380388760811123
531543.78694287,4985553.9525786,0,0.441296258015219,0.092135562655615,0,0.00168373416894843,0.382072494980071
532263.78694287,4985073.9525786,0,0.503676399924844,0.0898332635645335,0.00146793813111860,0.00167608534922961,0.383748580329301
530823.78694287,4984833.9525786,0.0192110783983849,0.515512269898944,0.0135651134166128,0,0.00167327389910484,0.385421854228406
532503.78694287,4982193.9525786,0,0.411000918266442,0.0819044771511767,0,0.00166546617328602,0.387087320401692
532023.78694287,4982673.9525786,0,0.482750437461191,0.166813648295827,0,0.00166503309795951,0.388752353499651
532983.78694287,4982433.9525786,0,0.402445075624596,0.0504444472725969,0,0.00166382366323469,0.390416177162886
529383.78694287,4985313.9525786,0,0.295997401709992,0.064858604962975,0,0.00165706757506121,0.392073244737947
532983.78694287,4983873.9525786,0.000788610363391655,0.486508622329682,0.0372057254743383,0.0321406304670548,0.00164094927835315,0.393714194016300
529143.78694287,4985073.9525786,0.00552027254374159,0.299214786090205,0.0123245161943673,0,0.00163665426142187,0.395350848277722
529383.78694287,4984593.9525786,0.0105785834454913,0.375325737466801,0.0188847691607204,0,0.00163596289681680,0.396986811174539
532743.78694287,4983873.9525786,0.00656788358008075,0.508876902480575,0.0399898226092942,0.0174472894927437,0.00163294224957508,0.398619753424114
531783.78694287,4985313.9525786,0.00410637786002692,0.490460972891723,0.0758984301739204,0,0.00162516198725716,0.400244915411371
532263.78694287,4981953.9525786,0,0.385397523857864,0.0917686627498993,0,0.00161845702214396,0.401863372433515
530343.78694287,4982433.9525786,0.00118291554508748,0.368484240610127,0.177367135414886,0.00439323917460162,0.00161334534092494,0.40347671777444
528903.78694287,4983633.9525786,0,0.347783941830312,0.075289132448366,0.00630934080728466,0.00159549627002999,0.40507221404447
532743.78694287,4984113.9525786,0.00601025235531628,0.512500151998396,0.0354289951464297,0.0239725716737629,0.00159035134046062,0.406662565384931
529623.78694287,4985313.9525786,0,0.326187303603362,0.0969775820665263,0,0.00158618234363939,0.40824874772857
528663.78694287,4984353.9525786,0,0.306394170479048,0.0446084192728286,0,0.00158513873924852,0.409833886467819
528663.78694287,4985073.9525786,0,0.242241864555504,0.0196745920005093,0,0.00157803059542291,0.411411917063242
528663.78694287,4984833.9525786,0,0.270311045595989,0.0302367226725146,0,0.00157425441186887,0.412986171475111
532023.78694287,4982193.9525786,0,0.424130441689689,0.142145355626486,0,0.00157112581115842,0.414557297286269
532023.78694287,4981953.9525786,0,0.386842783449552,0.120590022544278,0,0.00156906759592430,0.416126364882193
532023.78694287,4982433.9525786,0,0.448259549716028,0.168350658268109,0,0.00156049282080497,0.417686857702998
533463.78694287,4982913.9525786,0,0.387492277500825,0.0290745867928414,0.0065604973930923,0.00155519487670716,0.419242052579705
528663.78694287,4984593.9525786,0,0.293889311433535,0.0424469780816173,0,0.00155301519038801,0.420795067770093
529143.78694287,4983393.9525786,0,0.361823062883404,0.0962966039675462,0.0204083579433291,0.00154508764504933,0.422340155415143
531783.78694287,4981953.9525786,0,0.385120318008103,0.143448087480183,0,0.00153631380696849,0.423876469222111
532023.78694287,4981713.9525786,0,0.348794270268447,0.103894490727696,0,0.00153417053837824,0.425410639760489
529863.78694287,4985313.9525786,0.000394305181695828,0.356879996579546,0.119615512879576,0,0.00153386913116517,0.426944508891655
532503.78694287,4981953.9525786,0,0.379949783652347,0.087281931198826,0,0.00152857713240625,0.428473086024061
532743.78694287,4982193.9525786,0,0.397887869508102,0.0841192057007893,0,0.00152685937508164,0.429999945399142
532983.78694287,4983393.9525786,0.0078184513795424,0.469063913462508,0.0298588800869743,0.0113553112234540,0.00152675139026767,0.43152669678941
532983.78694287,4983633.9525786,0.00552027254374159,0.480936655305685,0.0328086016657652,0.0237203690131476,0.00152399976064718,0.433050696550057
533223.78694287,4982433.9525786,0,0.383271860605507,0.0502200932333201,0,0.00151643693223675,0.434567133482294
532983.78694287,4984113.9525786,0,0.490700247786805,0.0441975449277112,0.0433981088580146,0.00151613726288685,0.436083270745181
531783.78694287,4981713.9525786,0.000788610363391655,0.344789004651739,0.117562450783224,0,0.00151037553904316,0.437593646284224
529383.78694287,4983153.9525786,0,0.358840207125763,0.108268506856001,0.0383693400009503,0.00150744062317039,0.439101086907395
530103.78694287,4982433.9525786,0,0.343333350331003,0.174568574152609,0.0190083167626828,0.00150198936790773,0.440603076275302
532983.78694287,4982913.9525786,0.00870273384925976,0.442199618807634,0.0316149764787243,0.000899193089714774,0.00148777437361625,0.442090850648919
533463.78694287,4983153.9525786,0,0.394939296743626,0.0391203161063142,0.0160961899262924,0.00147980521092936,0.443570655859848
528903.78694287,4985553.9525786,0,0.214377440064581,0.0353584497850070,0,0.00147900339136383,0.445049659251212
531063.78694287,4982193.9525786,0.00157722072678331,0.39887399587898,0.195583932550067,0,0.00146911555264596,0.446518774803858
529863.78694287,4982673.9525786,0,0.361929246021270,0.162255032651225,0.0279840705772922,0.00146835882996258,0.44798713363382
533463.78694287,4982433.9525786,0,0.364479484923524,0.0316183233089898,0,0.00146032754129446,0.449447461175115
530823.78694287,4983153.9525786,0.0148482923956931,0.506570841647482,0.173698340077832,0,0.0014567276531999,0.450904188828315
530583.78694287,4982433.9525786,0.0080494296769852,0.392677952858139,0.165327364629221,0.000115057285734650,0.00144502583997464,0.452349214668289
531783.78694287,4982673.9525786,0.00433735699865411,0.488094897207897,0.191329529225164,0,0.00144474210747454,0.453793956775764
532983.78694287,4982193.9525786,0,0.387860760839251,0.0732719832959061,0,0.00144471689481614,0.45523867367058
529143.78694287,4985553.9525786,0,0.240129851739783,0.0662721605527678,0,0.00144232936683447,0.456681003037414
529623.78694287,4982913.9525786,0,0.367169483899741,0.147597342129005,0.0360486162006966,0.00142146653427016,0.458102469571684
530823.78694287,4985793.9525786,0,0.350689052859747,0.138178343161339,0,0.00141739541792601,0.459519864989611
528903.78694287,4985313.9525786,0.00568359858681023,0.248349101287417,0.0151232520738757,0,0.00140648158372449,0.460926346573335
533223.78694287,4983633.9525786,0,0.447294605057173,0.0474425733474078,0.0455602655719718,0.00139807334384867,0.462324419917184
531543.78694287,4985793.9525786,0.000394305181695828,0.391469928441116,0.125879091170046,0,0.00138112776304185,0.463705547680225
531783.78694287,4982193.9525786,0.00292346315612382,0.424985162995235,0.172831278216089,0,0.00137910004289613,0.465084647723122
532743.78694287,4981953.9525786,0,0.371500398726116,0.0947237101542431,0,0.00137819341830123,0.466462841141423
531063.78694287,4982433.9525786,0.00765512449528937,0.426609486504308,0.188942482571185,0,0.00137798663212487,0.467840827773548
528663.78694287,4984113.9525786,0.00348109438088829,0.319535069266160,0.0609127793885522,0,0.00137573469530931,0.469216562468857
531063.78694287,4985793.9525786,0.00276013627187079,0.36947221057446,0.122337475383081,0,0.00136552333593739,0.470582085804794
530343.78694287,4985553.9525786,0,0.36074193261156,0.164788204824883,0,0.00135794370630819,0.471940029511103
530583.78694287,4985793.9525786,0,0.336287175375554,0.147996691736860,0,0.00135719201446900,0.473297221525572
533223.78694287,4982673.9525786,0.00647220895020189,0.399297237865527,0.0411461088117207,0.000157976878363026,0.00135516248309625,0.474652384008668
528903.78694287,4983393.9525786,0,0.338383341132649,0.100455811798549,0.0234553729944233,0.00135006005244295,0.476002444061111
528423.78694287,4984353.9525786,0,0.288930084267911,0.0582893592092128,0,0.00134838982610094,0.477350833887212
532983.78694287,4984353.9525786,0,0.489330889329869,0.0513879041730087,0.0557855352260112,0.00134730128110006,0.478698135168312
528423.78694287,4985073.9525786,0,0.224855130818646,0.0397402945858464,0,0.00132698107802014,0.480025116246332
533223.78694287,4982193.9525786,0,0.372002915231181,0.0717065689206747,0,0.00132458287666212,0.481349699122994
531303.78694287,4985793.9525786,0.00331776833781965,0.384167023290861,0.121572069852795,0,0.00132057174848638,0.48267027087148
528663.78694287,4985793.9525786,0.000394305181695828,0.158651336860219,0.0253121966198405,0,0.00131292361433781,0.483983194485818
528663.78694287,4983633.9525786,0.00174054761103634,0.325225418525133,0.0863833218239721,0.00546551624835673,0.00131249532928012,0.485295689815098
533703.78694287,4982913.9525786,0,0.371030988452437,0.0431820875222831,0.00847643847885028,0.00131188714914065,0.486607576964239
532983.78694287,4981953.9525786,0,0.364797171378486,0.0835580150224426,0,0.00130784549229003,0.487915422456529
528423.78694287,4984833.9525786,0.000394305181695828,0.252334244277702,0.0497733641500539,0,0.00130685397851142,0.489222276435040
531063.78694287,4982913.9525786,0.0155218455585464,0.503975297416733,0.180644933668312,0,0.00130087864968213,0.490523155084723
