f111	x	y	elev240	slope240	forest240	dtree240	dhigh240	descape240	rghasp240	amuse	elkuse	wolfuse	road240
1	530343.78694287	4999953.9525786	2598.516	3.96875	59	2.537913	472.2082	2.537913	0.8469536	0.001735495	19582.84	0	0
1	530583.78694287	4999953.9525786	2586.844	5.859375	64	0	653.1614	0	0.9679463	0.001409211	19820.46	0	0
1	530823.78694287	4999953.9525786	2560.453	10.09375	64	0	556.9468	0	0.9481187	0.001205298	19592.79	0	0
1	531063.78694287	4999953.9525786	2564.563	8.8125	54	5.544575	318.5092	5.544575	0.9202811	0.0009452036	18825.27	0	0
1	531303.78694287	4999953.9525786	2579.75	9.03125	64	0	90.55193	0	0.8374843	0.0007549902	16924.65	0	0
1	531543.78694287	4999953.9525786	2650.313	26.1875	64	0	1.875	0	1.061782	0.000674419	14655.24	0	0
1	531783.78694287	4999953.9525786	2782.234	30.07813	57	3.944163	0.9375	0.9375	1.152144	0.0006341045	11732.29	0	0
1	532023.78694287	4999953.9525786	2842.313	31.54688	11	64.11047	0	0	1.237698	0.0007058617	12801.66	0	0
1	532263.78694287	4999953.9525786	2744.594	19.89063	28	31.56122	40.90125	31.56122	1.109903	0.0008261603	15429.83	0	0
1	532503.78694287	4999953.9525786	2687.609	18.40625	53	5.350412	76.44046	5.350412	1.019507	0.001133438	15572.43	0	0
1	532743.78694287	4999953.9525786	2626.281	11.96875	64	0	121.7192	0	0.891523	0.001616734	14527.65	0	0
1	532983.78694287	4999953.9525786	2672.594	29.15625	64	0	2.069163	0	1.11739	0.002049534	12576.73	0	0
1	533223.78694287	4999953.9525786	2828.297	34.25	43	12.02665	0.46875	0.46875	1.353731	0.002879489	12252.07	0	0
1	533463.78694287	4999953.9525786	2884.563	23.42188	14	65.38954	38.67628	38.67628	1.056596	0.00391938	16079.52	0	0
1	533703.78694287	4999953.9525786	2863.484	21.10938	0	142.5388	31.55805	31.55805	0.930792	0.004745731	18439.81	0	0
1	533943.78694287	4999953.9525786	2839.219	15.3125	18	58.59881	95.64905	58.59881	1.077512	0.006135798	20230.83	0	0
1	534183.78694287	4999953.9525786	2881	13.8125	11	53.71722	191.336	53.71722	0.960017	0.007651843	20729.83	0	0
1	534423.78694287	4999953.9525786	2937.266	14.375	0	201.2757	88.64211	88.64211	0.9872216	0.008689382	16864.49	0	0
1	534663.78694287	4999953.9525786	2888.578	35.98438	13	73.81644	0.9375	0.9375	1.342452	0.01020381	12286.35	0	0
1	534903.78694287	4999953.9525786	2749.984	31.79688	45	10.23207	0	0	1.105862	0.01155748	10677.25	0	0
1	535143.78694287	4999953.9525786	2664.766	26.20313	64	0	14.52055	0	0.7420461	0.012309	12747.63	0	0
1	535383.78694287	4999953.9525786	2613.578	12.65625	64	0	109.8256	0	0.8830056	0.0131281	16494.27	0	0
1	535623.78694287	4999953.9525786	2632.016	10.1875	64	0	118.8289	0	0.9659528	0.01350542	15903.18	0	0
1	535863.78694287	4999953.9525786	2690.906	21.79688	59	2.8125	0	0	0.9294496	0.01348978	15409.52	0	0
1	536103.78694287	4999953.9525786	2830.547	33.29688	47	9.019988	10.70082	9.019988	1.234126	0.01306741	18325.62	0	0
1	536343.78694287	4999953.9525786	2946.375	19.46875	16	56.42274	127.2947	56.42274	1.188322	0.0122096	22424.09	0	0
1	536583.78694287	4999953.9525786	2961.984	5.046875	0	266.5952	291.0414	266.5952	0.9513829	0.01143761	27659.9	0	0
1	536823.78694287	4999953.9525786	2969.984	8.796875	0	497.5151	194.2005	194.2005	1.053246	0.01006295	25967.28	0	0
1	537063.78694287	4999953.9525786	2946.25	9.734375	0	577.6716	201.7478	201.7478	1.043907	0.008539701	24471.05	0	0
1	537303.78694287	4999953.9525786	2916.172	13.59375	0	412.5201	149.3021	149.3021	0.9553363	0.007502632	22514.79	0	0
1	537543.78694287	4999953.9525786	2900.813	21.35938	0	185.2423	18.17343	18.17343	1.122084	0.00599528	23286.55	0	0
1	537783.78694287	4999953.9525786	2821.484	15.625	14	52.74901	98.79107	52.74901	1.000097	0.00462096	22323.91	0	0
1	538023.78694287	4999953.9525786	2784.641	8.625	56	4.881662	82.79781	4.881662	0.9791644	0.003807503	20443.68	0	0
1	538263.78694287	4999953.9525786	2733.594	18.79688	64	0	40.13863	0	1.050786	0.002763387	18331.57	0	0
1	538503.78694287	4999953.9525786	2653.672	25.53125	64	0	12.95037	0	0.9334052	0.001934506	16633.86	0	0
1	538743.78694287	4999953.9525786	2573.219	13.9375	64	0	157.2508	0	0.6513245	0.00149491	17076.2	0	0
1	538983.78694287	4999953.9525786	2545.844	5.921875	51	6.482075	341.4327	6.482075	0.863279	0.0009854215	17565.03	0	0
1	539223.78694287	4999953.9525786	2571.563	15.21875	60	1.875	238.3581	1.875	0.7173132	0.0006265503	17490.46	0	0
1	539463.78694287	4999953.9525786	2616.156	20.07813	64	0	63.36576	0	0.5858814	0.000454086	17531.61	0	0
1	539703.78694287	4999953.9525786	2679.578	21.64063	64	0	41.35677	0	0.8527927	0.0002718633	19186.35	0	0
1	539943.78694287	4999953.9525786	2737.781	15.70313	62	0.9375	125.3809	0.9375	0.7284258	0.0001569966	21183.4	0	0
1	540183.78694287	4999953.9525786	2792.938	15.75	56	4.138325	62.79692	4.138325	0.8748676	0.000106711	22662.2	0	0
1	540423.78694287	4999953.9525786	2871.703	22.98438	62	0.9375	19.74979	0.9375	0.9671651	5.802662e-005	24547.45	0	0
1	540663.78694287	4999953.9525786	2948.141	13.79688	2	117.6504	128.8622	117.6504	1.032404	3.043493e-005	23865.13	0	0
1	540903.78694287	4999953.9525786	2969.406	11.21875	0	245.4006	178.8172	178.8172	0.9773976	0	24759.21	0	0
1	541143.78694287	4999953.9525786	3017.781	12.29688	0	310.966	95.7747	95.7747	0.8903421	0	21520.71	0	0
1	541383.78694287	4999953.9525786	3005.859	21.64063	0	466.2087	14.17624	14.17624	1.135228	0	19273.79	0	0
1	541623.78694287	4999953.9525786	2945.609	25.60938	0	427.0395	8.551238	8.551238	1.212603	0	18520.46	0	0
1	541863.78694287	4999953.9525786	2891.016	21.67188	0	222.3658	12.79714	12.79714	1.130538	0	16927.05	0	0
1	542103.78694287	4999953.9525786	2869.563	25.15625	7	79.01576	13.46313	13.46313	1.196098	0	17680.48	0	0
1	542343.78694287	4999953.9525786	2859.609	22.5	15	47.90857	83.65359	47.90857	1.159218	0	17809.75	0	0
1	542583.78694287	4999953.9525786	2843.563	13.375	57	3.475413	118.6687	3.475413	0.8897719	0	17380.54	0	0
1	542823.78694287	4999953.9525786	2780.703	22.79688	64	0	20.21236	0	0.9898303	0	16873.41	0	0
1	543063.78694287	4999953.9525786	2661.25	23.34375	64	0	52.79135	0	0.980709	0	14260.56	0	0
1	543303.78694287	4999953.9525786	2597.766	22.54688	64	0	4.21875	0	1.087305	0	13315.03	0	0
1	543543.78694287	4999953.9525786	2557.359	28.42188	64	0	4.412912	0	1.022569	0	12431.34	0	0
1	543783.78694287	4999953.9525786	2465.938	26.85938	64	0	36.8176	0	0.8353965	0	12144.12	0	0
1	544023.78694287	4999953.9525786	2409.594	10.21875	64	0	185.4181	0	0.7871969	0	12045.91	0	0
1	544263.78694287	4999953.9525786	2393.328	9.90625	64	0	190.0915	0	0.9148258	0	11791.15	0	0
1	544503.78694287	4999953.9525786	2390.281	8.46875	64	0	192.899	0	0.7772539	0	11379.65	0	0
1	544743.78694287	4999953.9525786	2397.906	9.53125	64	0	253.4611	0	0.7814049	0	11160.21	0	0
1	544983.78694287	4999953.9525786	2402.75	10.60938	64	0	274.6078	0	0.7328664	0	11708.23	0	0
1	545223.78694287	4999953.9525786	2407.453	14.23438	64	0	208.2976	0	0.8203799	0	11509.94	0	0
1	545463.78694287	4999953.9525786	2420.359	16.51563	64	0	162.5006	0	0.9549053	0	11166.96	0	0
1	545703.78694287	4999953.9525786	2456.281	19.09375	64	0	78.45782	0	0.9274358	0	11720.07	0	0
1	545943.78694287	4999953.9525786	2497.828	17.35938	64	0	75.75356	0	0.9495847	0	14130.69	0	0
1	546183.78694287	4999953.9525786	2541.203	9.890625	64	0	145.8	0	0.8880253	0	17452.93	0	0
1	546423.78694287	4999953.9525786	2571.641	8.21875	64	0	41.38218	0	0.8871094	0	19275.14	0	0
1	546663.78694287	4999953.9525786	2637.609	25.75	64	0	1.875	0	1.133832	0	20760.62	0	0
1	546903.78694287	4999953.9525786	2601.938	19.10938	64	0	82.70497	0	1.076268	0	21336.16	0	0
1	547143.78694287	4999953.9525786	2547.094	14.95313	64	0	37.15373	0	0.9886854	1.772367e-005	23493.95	0	0
1	514983.78694287	4999713.9525786	1694.469	18.01563	0	564.0929	91.89708	91.89708	1.095003	0.02407995	1596.754	0	131.3438
1	515223.78694287	4999713.9525786	1739.234	14.1875	0	428.1794	78.08249	78.08249	1.065955	0.03556548	1692.086	0	90.75
1	515463.78694287	4999713.9525786	1754.391	14.23438	0	335.5713	59.68027	59.68027	1.013454	0.05126911	1917.235	0	68.17188
1	515703.78694287	4999713.9525786	1747.609	15.5625	0	270.2363	98.06746	98.06746	0.9516882	0.06456658	1939.777	0	66
1	515943.78694287	4999713.9525786	1750.266	10.46875	0	290.8703	225.4801	225.4801	1.023884	0.08953685	2029.18	0	65.8125
1	516183.78694287	4999713.9525786	1760.109	6.40625	0	324.4102	374.7446	324.4102	0.8827676	0.12162	2211.622	0	72.89063
1	516423.78694287	4999713.9525786	1761.578	6.03125	0	289.7669	510.793	289.7669	0.6178251	0.1475213	2345.685	0	76.25
1	516663.78694287	4999713.9525786	1768.5	5.671875	0	271.583	388.4344	271.583	0.6712801	0.194001	2438.96	0	76
1	516903.78694287	4999713.9525786	1781.922	7.734375	0	207.5239	194.9727	194.9727	0.7897989	0.2505295	2479.075	0	76.75
1	517143.78694287	4999713.9525786	1793.016	11.89063	14	72.42622	68.25579	68.25579	0.9815239	0.2941788	2565.457	0	77.625
1	517383.78694287	4999713.9525786	1807.109	17.95313	50	10.26231	35.99337	10.26231	1.067857	0.3688561	2773.454	0	71.5
1	517623.78694287	4999713.9525786	1824.844	16.35938	53	6.592732	56.85267	6.592732	1.111523	0.4543227	2951.613	0	60.25
1	517863.78694287	4999713.9525786	1855.859	11	56	4.138325	176.2572	4.138325	0.9974228	0.516775	3133.419	0	36
1	518103.78694287	4999713.9525786	1882.953	9.09375	64	0	90.93879	0	0.9505343	0.6171222	3260.569	0	25.5
1	518343.78694287	4999713.9525786	1924.813	13.54688	64	0	113.644	0	0.971902	0.7225832	3513.898	0	17.5
1	518583.78694287	4999713.9525786	1968.688	13.59375	64	0	200.1638	0	0.8628435	0.7935926	4097.611	0	8.25
1	518823.78694287	4999713.9525786	2010.031	14.15625	64	0	247.9234	0	0.875339	0.8971606	4581.153	0	0.75
1	519063.78694287	4999713.9525786	2051.953	16.29688	64	0	93.20893	0	0.9632969	0.9917173	5086.98	0	0
1	519303.78694287	4999713.9525786	2102.969	20.21875	64	0	26.01283	0	0.8876482	1.046564	5423.313	0	0
1	519543.78694287	4999713.9525786	2150.703	23.625	64	0	13.62398	0	0.9606367	1.111948	5691.016	0	0
1	519783.78694287	4999713.9525786	2184.938	17.95313	64	0	50.65709	0	1.044507	1.152359	6266.268	0	0
1	520023.78694287	4999713.9525786	2257.391	21.60938	64	0	31.22519	0	1.136461	1.163479	6863.007	0	0
1	520263.78694287	4999713.9525786	2344.125	20.14063	64	0	39.00859	0	1.065286	1.15496	7911.974	0	0
1	520503.78694287	4999713.9525786	2415.453	21.375	64	0	13.18546	0	1.098368	1.116442	7699.324	0	0
1	520743.78694287	4999713.9525786	2436.375	29.57813	64	0	0.46875	0	1.242271	1.075254	7880.653	0	0
1	520983.78694287	4999713.9525786	2325.906	27.53125	64	0	19.27921	0	1.141909	0.9934601	7614.021	0	0
1	521223.78694287	4999713.9525786	2348.313	23.85938	64	0	1.40625	0	1.0741	0.8929576	7898.503	0	0
1	521463.78694287	4999713.9525786	2399.688	23.67188	64	0	51.05561	0	1.087695	0.8189474	9880.453	0	0
1	521703.78694287	4999713.9525786	2442.531	22.10938	47	9.569162	65.99023	9.569162	1.223166	0.7027302	11148.06	0	0
1	521943.78694287	4999713.9525786	2487.078	17.64063	64	0	28.85146	0	1.104829	0.5863166	11290.2	0	0
1	522183.78694287	4999713.9525786	2504.047	25.21875	64	0	12.44213	0	1.017637	0.5115543	10616.7	0	0
1	522423.78694287	4999713.9525786	2446.75	20	64	0	12.22081	0	0.9661683	0.4071774	9422.211	0	0
1	522663.78694287	4999713.9525786	2564.016	35.26563	64	0	0	0	0.9541712	0.3150114	8706.965	0	0
1	522903.78694287	4999713.9525786	2737.344	31.90625	64	0	3.28125	0	1.1673	0.2612942	8992.494	0	0
1	523143.78694287	4999713.9525786	2774.781	34.48438	64	0	1.875	0	1.132117	0.1927289	9931.109	0	0
1	523383.78694287	4999713.9525786	2704.641	31.375	45	9.6829	11.47748	9.6829	1.112844	0.1380982	11586.08	0	0
1	523623.78694287	4999713.9525786	2700.375	20.79688	54	4.881662	66.2655	4.881662	1.085042	0.1088208	11398.44	0	0
1	523863.78694287	4999713.9525786	2780.172	26.25	13	55.56452	18.34662	18.34662	1.15676	0.07428625	13074.8	0	0
1	524103.78694287	4999713.9525786	2894.781	30.5	48	10.72362	2.8125	2.8125	1.156627	0.04922877	15208.41	0	0
1	524343.78694287	4999713.9525786	3004.609	21	59	2.537913	29.31713	2.537913	1.095335	0.03683322	16976.97	0	0
1	524583.78694287	4999713.9525786	2970.172	25.28125	3	124.8209	17.93343	17.93343	1.229863	0.02327246	16275.52	0	0
1	524823.78694287	4999713.9525786	2961.984	27.5625	0	335.2167	7.419575	7.419575	1.127773	0.01432086	14538.29	0	0
1	525063.78694287	4999713.9525786	2997	24.98438	0	428.9833	14.9893	14.9893	1.172223	0.01023337	15062.61	0	0
1	525303.78694287	4999713.9525786	2957.375	22.07813	0	377.0991	46.69691	46.69691	1.108874	0.006087496	16789.09	0	0
1	525543.78694287	4999713.9525786	2902.938	23.75	0	315.467	22.46008	22.46008	1.155089	0.003696265	19281.76	0	0
1	525783.78694287	4999713.9525786	2816.344	15.73438	0	198.2401	83.73336	83.73336	0.9508172	0.002726873	20290.06	0	0
1	526023.78694287	4999713.9525786	2790.906	12.0625	7	94.39205	292.0912	94.39205	0.9642129	0.001919906	20757.54	0	0
1	526263.78694287	4999713.9525786	2768.719	12.03125	4	124.852	496.8311	124.852	1.026441	0.001671549	21504.31	0	0
1	526503.78694287	4999713.9525786	2722.172	12.35938	0	150.6238	367.1623	150.6238	0.965533	0.001699303	20673.27	0	0
1	526743.78694287	4999713.9525786	2680.938	15.67188	2	87.1725	147.2998	87.1725	0.9552914	0.001981542	20321.53	0	0
1	526983.78694287	4999713.9525786	2682.625	13.34375	32	23.95056	68.74731	23.95056	0.9633217	0.002418616	19732.69	0	0
1	527223.78694287	4999713.9525786	2689.031	8.828125	1	134.4691	145.2318	134.4691	0.9449466	0.002775977	19840.32	0	0
1	527463.78694287	4999713.9525786	2675.453	8.21875	22	36.86486	255.6947	36.86486	0.8802353	0.003330897	21157.58	0	0
1	527703.78694287	4999713.9525786	2712.906	9.40625	55	4.412912	196.2071	4.412912	0.863023	0.00391613	21270.75	0	0
1	527943.78694287	4999713.9525786	2769.438	16.84375	60	1.875	39.81448	1.875	0.8705729	0.004275766	19432.99	0	0
1	528183.78694287	4999713.9525786	2867.625	29.15625	29	31.19886	5.380645	5.380645	1.040883	0.004733564	13922.62	0	0
1	528423.78694287	4999713.9525786	3009.125	31.42188	0	173.3075	0.46875	0.46875	1.290621	0.005054635	10840.32	0	0
1	528663.78694287	4999713.9525786	2954.625	35.07813	0	269.7555	17.01153	17.01153	1.356367	0.005175873	10374.48	0	0
1	528903.78694287	4999713.9525786	2842.578	23.26563	0	157.9572	23.17318	23.17318	1.114485	0.005204315	12552.09	0	0
1	529143.78694287	4999713.9525786	2750.422	18.25	44	14.1532	39.75421	14.1532	1.083311	0.005047434	15743.41	0	0
1	529383.78694287	4999713.9525786	2687.297	14.03125	51	6.482075	82.76926	6.482075	1.087646	0.004847317	18736.92	0	0
1	529623.78694287	4999713.9525786	2661.438	11.60938	58	3.006663	122.6872	3.006663	0.9806327	0.00442677	19166.63	0	0
1	529863.78694287	4999713.9525786	2622.25	10.75	62	0.9375	175.432	0.9375	0.8902231	0.003899416	20656.15	0	0
1	530103.78694287	4999713.9525786	2606.125	1.890625	63	0.46875	299.9931	0.46875	0.6045079	0.003512105	20638.47	0	0
1	530343.78694287	4999713.9525786	2600.938	1.40625	61	1.40625	488.2963	1.40625	0.5434671	0.002913122	20471.25	0	0
1	530583.78694287	4999713.9525786	2583.109	6.671875	64	0	611.1786	0	0.908385	0.002361801	19661.89	0	0
1	530823.78694287	4999713.9525786	2570.109	4.5	64	0	518.0563	0	0.8347477	0.002017466	19415.5	0	0
1	531063.78694287	4999713.9525786	2548.266	4.5	27	25.70802	342.0667	25.70802	0.7823186	0.001597589	18308.37	0	0
1	531303.78694287	4999713.9525786	2563.328	7.875	62	0.9375	112.8482	0.9375	0.8140849	0.001271328	16916.58	0	0
1	531543.78694287	4999713.9525786	2625.078	20.71875	55	4.21875	33.7514	4.21875	1.07436	0.001127766	15107.27	0	0
1	531783.78694287	4999713.9525786	2678.406	24.67188	5	58.56382	48.51047	48.51047	1.071078	0.001039709	12613.15	0	0
1	532023.78694287	4999713.9525786	2712.047	29.21875	50	8.966714	25.80079	8.966714	1.183544	0.001126614	13799.89	0	0
1	532263.78694287	4999713.9525786	2654.906	26.48438	43	13.49028	56.51819	13.49028	1.033733	0.001296451	15912.19	0	0
1	532503.78694287	4999713.9525786	2624.203	17.82813	64	0	146.4929	0	0.9833356	0.00174537	17482.12	0	0
1	532743.78694287	4999713.9525786	2593.625	11.98438	64	0	211.4235	0	1.003374	0.002462082	16594.73	0	0
1	532983.78694287	4999713.9525786	2614.969	21.4375	64	0	45.00613	0	0.8882588	0.003088426	14603.79	0	0
1	533223.78694287	4999713.9525786	2700.469	32.45313	62	0.9375	3.28125	0.9375	1.082635	0.004332546	13735.09	0	0
1	533463.78694287	4999713.9525786	2764.5	32.73438	58	3.006663	1.40625	1.40625	1.104811	0.005914068	14577.2	0	0
1	533703.78694287	4999713.9525786	2778.063	22.03125	24	34.07	43.05905	34.07	1.109243	0.007133308	15931.2	0	0
1	533943.78694287	4999713.9525786	2823.531	20.45313	33	18.97748	39.42865	18.97748	0.9957525	0.009222717	18330.21	0	0
1	534183.78694287	4999713.9525786	2895.844	11.67188	2	105.4101	185.5762	105.4101	0.9999775	0.01150148	22540.1	0	0
1	534423.78694287	4999713.9525786	2925.063	10.9375	0	283.0623	172.2683	172.2683	0.9561917	0.01306101	22280.54	0	0
1	534663.78694287	4999713.9525786	2946.891	21.54688	0	196.7874	14.04254	14.04254	1.177665	0.01533735	17963.89	0	0
1	534903.78694287	4999713.9525786	2870.672	28.76563	19	43.26153	16.00105	16.00105	1.327449	0.01737204	13098.71	0	0
1	535143.78694287	4999713.9525786	2778.5	36.78125	31	25.78408	13.65421	13.65421	1.282474	0.01850166	12376.27	0	0
1	535383.78694287	4999713.9525786	2681.234	21.875	64	0	58.52055	0	0.9239247	0.01973285	14722.3	0	0
1	535623.78694287	4999713.9525786	2654.25	10.9375	58	2.8125	101.4115	2.8125	0.9959119	0.02029999	15392.37	0	0
1	535863.78694287	4999713.9525786	2695.844	25.42188	54	5.544575	2.8125	2.8125	1.04881	0.02027649	16290.71	0	0
1	536103.78694287	4999713.9525786	2843.109	27.54688	37	14.64499	23.25361	14.64499	1.112175	0.01964162	19154.63	0	0
1	536343.78694287	4999713.9525786	2923.109	11.9375	13	78.62039	163.3277	78.62039	1.01798	0.01835224	23270.42	0	0
1	536583.78694287	4999713.9525786	2932.766	11.26563	0	299.6941	382.6354	299.6941	1.024987	0.01719187	28001.14	0	0
1	536823.78694287	4999713.9525786	2948.406	9.484375	0	427.3903	415.7322	415.7322	0.9465181	0.01512562	28255.08	0	0
1	537063.78694287	4999713.9525786	2936.313	9.609375	0	381.7086	375.3252	375.3252	0.945766	0.01283602	26107.06	0	0
1	537303.78694287	4999713.9525786	2930.172	4.796875	0	362.5307	250.62	250.62	0.9051096	0.01127721	24083.06	0	0
1	537543.78694287	4999713.9525786	2942.672	10.84375	0	181.5784	110.3403	110.3403	1.058008	0.009011503	23160.28	0	0
1	537783.78694287	4999713.9525786	2887.313	25.90625	0	145.1984	30.3777	30.3777	1.236115	0.006945765	22010.58	0	0
1	538023.78694287	4999713.9525786	2815.313	11.625	5	102.7624	118.6363	102.7624	0.8927173	0.005723058	21475.75	0	0
1	538263.78694287	4999713.9525786	2779.609	16.82813	33	31.9559	32.00184	31.9559	0.855031	0.004153646	18943.59	0	0
1	538503.78694287	4999713.9525786	2715.234	18.34375	64	0	21.67471	0	0.960374	0.002907755	16915.41	0	0
1	538743.78694287	4999713.9525786	2616.75	22.73438	64	0	93.73656	0	0.7152546	0.002246999	15747.54	0	0
1	538983.78694287	4999713.9525786	2548.047	11.78125	60	2.069163	179.8565	2.069163	0.8380725	0.001481187	16478.47	0	0
1	539223.78694287	4999713.9525786	2531.984	6.125	61	1.40625	278.8878	1.40625	0.7129602	0.0009417677	16679.57	0	0
1	539463.78694287	4999713.9525786	2555.938	13.48438	64	0	193.2418	0	0.5823702	0.0006825366	16471.25	0	0
1	539703.78694287	4999713.9525786	2606.219	21.5	64	0	19.46158	0	0.8865728	0.0004086376	17162.07	0	0
1	539943.78694287	4999713.9525786	2691.156	19.84375	64	0	74.25628	0	1.002869	0.0002359815	18053.91	0	0
1	540183.78694287	4999713.9525786	2756.25	20.625	64	0	28.33126	0	1.032516	0.0001603973	20292.39	0	0
1	540423.78694287	4999713.9525786	2838.156	19.85938	58	2.8125	48.15822	2.8125	0.9963923	8.721981e-005	23475.1	0	0
1	540663.78694287	4999713.9525786	2896.828	13.54688	0	98.37156	95.86239	95.86239	0.9689319	4.574674e-005	26147.65	0	0
1	540903.78694287	4999713.9525786	2946.313	17.53125	15	60.21959	50.92593	50.92593	0.9781228	2.916194e-005	27550.83	0	0
1	541143.78694287	4999713.9525786	3003.391	11.67188	1	142.8737	178.1941	142.8737	0.8496543	0	23939.51	0	0
1	541383.78694287	4999713.9525786	3042.906	15.21875	0	355.5417	102.0124	102.0124	1.08228	0	19166.29	0	0
1	541623.78694287	4999713.9525786	3004.766	20.64063	0	502.8304	71.84736	71.84736	1.230466	0	16610.71	0	0
1	541863.78694287	4999713.9525786	3019.5	23.75	0	366.5013	30.14089	30.14089	1.178105	0	14529.16	0	0
1	542103.78694287	4999713.9525786	2978.156	32.29688	0	197.1057	11.08915	11.08915	1.309757	0	15930.27	0	0
1	542343.78694287	4999713.9525786	2862.109	18.78125	23	35.27908	113.4441	35.27908	1.015636	0	17536.59	0	0
1	542583.78694287	4999713.9525786	2814.828	9.484375	64	0	224.957	0	0.7843368	0	20133.28	0	0
1	542823.78694287	4999713.9525786	2768.828	14.92188	64	0	90.17887	0	0.8737338	0	20677.8	0	0
1	543063.78694287	4999713.9525786	2700.969	17.10938	64	0	69.61436	0	1.049569	0	17449.21	0	0
1	543303.78694287	4999713.9525786	2683.391	18.875	64	0	60.80127	0	1.099243	0	15972.47	0	0
1	543543.78694287	4999713.9525786	2641.266	17.14063	64	0	69.65445	0	1.042459	0	13940.91	0	0
1	543783.78694287	4999713.9525786	2548.328	28.65625	64	0	6.287912	0	1.034999	0	12814.74	0	0
1	544023.78694287	4999713.9525786	2455.25	19.73438	64	0	37.59417	0	0.8096781	0	11698.24	0	0
1	544263.78694287	4999713.9525786	2417.641	21.57813	64	0	13.34939	0	1.055354	0	11523.93	0	0
1	544503.78694287	4999713.9525786	2387.313	14.82813	64	0	38.44874	0	0.833486	0	11356.95	0	0
1	544743.78694287	4999713.9525786	2371.406	7.671875	64	0	121.2253	0	0.8638717	0	11386.62	0	0
1	544983.78694287	4999713.9525786	2367.266	5.75	64	0	190.4164	0	0.6176073	0	11818.15	0	0
1	545223.78694287	4999713.9525786	2367.359	6.171875	64	0	294.2183	0	0.6097544	0	11930.5	0	0
1	545463.78694287	4999713.9525786	2373.938	7.65625	64	0	342.8132	0	0.8602865	0	12739.89	0	0
1	545703.78694287	4999713.9525786	2402.641	12.25	64	0	211.3598	0	0.7937949	0	14079.13	0	0
1	545943.78694287	4999713.9525786	2438.422	18.0625	64	0	43.16387	0	0.797627	0	16185.87	0	0
1	546183.78694287	4999713.9525786	2505.625	22.82813	64	0	8.467732	0	1.054937	0	18076.8	0	0
1	546423.78694287	4999713.9525786	2579.656	20.40625	64	0	13.15831	0	1.108046	0	18168.23	0	0
1	546663.78694287	4999713.9525786	2679.391	29.35938	64	0	7.888325	0	1.316092	0	19358.49	0	0
1	546903.78694287	4999713.9525786	2639.781	27.45313	64	0	18.29152	0	1.265241	1.421662e-005	20127.47	0	0
1	547143.78694287	4999713.9525786	2576.078	22.125	64	0	9.019988	0	1.205087	2.134095e-005	21736.5	0	0
1	514983.78694287	4999473.9525786	1650.188	23.54688	0	369.5829	28.20192	28.20192	1.105837	0.02283199	1453.779	0	175.5313
1	515223.78694287	4999473.9525786	1688.875	13.875	0	236.7721	81.91107	81.91107	1.042901	0.03408887	1509.719	0	127.6563
1	515463.78694287	4999473.9525786	1687.781	17.0625	3	117.2534	17.56814	17.56814	1.13831	0.04969167	1679.802	0	102.5
1	515703.78694287	4999473.9525786	1690.984	17.67188	20	55.33081	37.34817	37.34817	1.196132	0.06304187	1765.561	0	93.03125
1	515943.78694287	4999473.9525786	1708.844	10.92188	10	83.19271	181.5661	83.19271	0.9681618	0.08837144	1901.036	0	84.51563
1	516183.78694287	4999473.9525786	1727.625	8.234375	3	105.0301	395.0717	105.0301	0.8995376	0.1212785	2123.962	0	77.07813
1	516423.78694287	4999473.9525786	1736.047	7.359375	14	74.67946	523.6504	74.67946	0.8379378	0.1480415	2254.26	0	76.25
1	516663.78694287	4999473.9525786	1746.172	5.6875	9	83.24258	359.6942	83.24258	0.8873631	0.1963593	2341.51	0	76
1	516903.78694287	4999473.9525786	1757.656	7.203125	9	76.49336	147.9594	76.49336	0.9452744	0.2554159	2402.872	0	76.75
1	517143.78694287	4999473.9525786	1791.188	14.40625	27	37.07573	120.3969	37.07573	1.049951	0.3011194	2511.923	0	77
1	517383.78694287	4999473.9525786	1833.281	6.984375	4	107.57	187.1141	107.57	0.946756	0.379343	2713.509	0	70.375
1	517623.78694287	4999473.9525786	1853.594	6.984375	1	101.6622	189.8059	101.6622	0.968301	0.4687267	2929.77	0	59.125
1	517863.78694287	4999473.9525786	1887.563	10.82813	22	36.84047	171.0807	36.84047	0.9002582	0.5338561	3178.529	0	34.875
1	518103.78694287	4999473.9525786	1930.453	17.60938	63	0.46875	45.19739	0.46875	0.8403354	0.6380646	3426.14	0	24.375
1	518343.78694287	4999473.9525786	1983.078	21.5	64	0	43.84449	0	0.9016927	0.746879	3792.589	0	16.375
1	518583.78694287	4999473.9525786	2030.906	20.46875	64	0	35.7176	0	0.7916352	0.8196707	4494.118	0	7.140625
1	518823.78694287	4999473.9525786	2072.547	19.34375	64	0	70.49033	0	0.9448051	0.9250174	4969.497	0	0.515625
1	519063.78694287	4999473.9525786	2106.703	18.01563	64	0	25.34992	0	1.118678	1.020104	5492.961	0	0
1	519303.78694287	4999473.9525786	2170.156	22.4375	64	0	34.39886	0	1.098541	1.074565	5929.722	0	0
1	519543.78694287	4999473.9525786	2246.578	22.60938	64	0	40.66193	0	1.115546	1.138288	6410.5	0	0
1	519783.78694287	4999473.9525786	2268.344	23.32813	64	0	8.936482	0	0.8416016	1.175875	7290.292	0	0
1	520023.78694287	4999473.9525786	2271.969	20.5625	64	0	26.2454	0	0.9679979	1.184588	8012.015	0	0
