"x","y","descape240","elkuse","Prob","CumProb"
529143.78694287,4984113.9525786,0,0.0301602985309735,0.00219766324494063,0.186295752247514
530823.78694287,4982673.9525786,0.00134624242934051,0.150665279573348,0.00219681984963529,0.188492572097150
529863.78694287,4984833.9525786,0,0.0403572172638317,0.00218444920337607,0.190677021300526
529143.78694287,4984353.9525786,0,0.0152883817688889,0.00218256533580053,0.192859586636326
529383.78694287,4983393.9525786,0,0.0906917691819451,0.00217935064043633,0.195038937276763
529863.78694287,4982913.9525786,0,0.139036412235673,0.00217237682421620,0.197211314100979
529143.78694287,4983873.9525786,0,0.0478305146294884,0.00216572820384413,0.199377042304823
532023.78694287,4983633.9525786,0,0.09215474144818,0.00214940355397234,0.201526445858795
531303.78694287,4985073.9525786,0,0.0285044033270857,0.00214660619410091,0.203673052052896
529623.78694287,4984353.9525786,0.00552027254374159,0.0224440503909125,0.0021444547045218,0.205817506757418
531783.78694287,4983153.9525786,0,0.126270088253673,0.00213639715063185,0.20795390390805
532023.78694287,4984593.9525786,0.000394305181695828,0.0270604061333127,0.00212739880531967,0.210081302713369
532263.78694287,4984113.9525786,0,0.0411782092793977,0.00212463210403794,0.212205934817407
529623.78694287,4984833.9525786,0,0.0297462810756937,0.00212303837226097,0.214328973189668
531303.78694287,4983153.9525786,0,0.188537632520546,0.00210958068337139,0.21643855387304
529143.78694287,4983633.9525786,0,0.0649602903973028,0.00210650016230328,0.218545054035343
530103.78694287,4982673.9525786,0,0.153163324580654,0.00210525456550086,0.220650308600844
531783.78694287,4984833.9525786,0,0.0325648069080765,0.00210390661197341,0.222754215212817
531303.78694287,4984833.9525786,0.00512596736204576,0.0175766532757271,0.00209560326613671,0.224849818478954
531063.78694287,4984833.9525786,0.00647220895020189,0.0150050071054516,0.00209513204245702,0.226944950521411
530343.78694287,4985073.9525786,0,0.0482635653629737,0.00208593991654961,0.229030890437961
530343.78694287,4984593.9525786,0.00814510430686407,0.0325617511065298,0.00208440616641934,0.23111529660438
532263.78694287,4983873.9525786,0,0.0607496286888265,0.00208185880521158,0.233197155409592
531543.78694287,4983153.9525786,0,0.166629136088146,0.00207383217519911,0.235270987584791
529143.78694287,4984593.9525786,0,0.0117043339947320,0.00207182934334077,0.237342816928131
532023.78694287,4983393.9525786,0,0.110680378259688,0.00205133218615975,0.239394149114291
529383.78694287,4983153.9525786,0,0.108268506856001,0.00204813620851505,0.241442285322806
531543.78694287,4984593.9525786,0.00726081931359354,0.0190320005895311,0.00203656266258772,0.243478847985394
531543.78694287,4985073.9525786,0,0.0326177159291435,0.00203037090094280,0.245509218886337
530823.78694287,4985313.9525786,0,0.0315037161995499,0.00199601573722442,0.247505234623561
529383.78694287,4984353.9525786,0.00568359858681023,0.0188796761581425,0.00198671196284870,0.24949194658641
531783.78694287,4984593.9525786,0.00591457772543742,0.0197661496354250,0.00198266895959298,0.251474615546003
532263.78694287,4983633.9525786,0,0.0849667686383762,0.00198258208170111,0.253457197627704
532023.78694287,4983153.9525786,0,0.119967512114893,0.00197603697242450,0.255433234600128
532023.78694287,4984353.9525786,0.00545262028936743,0.0230083841794216,0.00197461290949285,0.257407847509621
530583.78694287,4985313.9525786,0,0.035851423331681,0.00197047484831345,0.259378322357935
531543.78694287,4984833.9525786,0.00552027254374159,0.0186912350627582,0.00196760351363268,0.261345925871567
531783.78694287,4984353.9525786,0.00775079912516824,0.0288215955276406,0.00196407519520546,0.263310001066773
531063.78694287,4985313.9525786,0,0.0341367403266077,0.00195303431185174,0.265263035378625
530823.78694287,4982433.9525786,0,0.175406824171196,0.00194534929165676,0.267208384670281
529623.78694287,4982913.9525786,0,0.147597342129005,0.00194509883684050,0.269153483507122
531063.78694287,4983153.9525786,0.00410637786002692,0.198994003356161,0.00193562514965861,0.271089108656780
529143.78694287,4983393.9525786,0,0.0962966039675462,0.00193327511220523,0.273022383768986
529383.78694287,4984833.9525786,0.00157722072678331,0.0222685891763841,0.00192725484515333,0.274949638614139
528903.78694287,4984353.9525786,0,0.0251872579908854,0.00192341252809947,0.276873051142238
529863.78694287,4982673.9525786,0,0.162255032651225,0.00191808669435743,0.278791137836596
528903.78694287,4984113.9525786,0,0.0423879574574568,0.00191539084402789,0.280706528680624
532503.78694287,4983873.9525786,0,0.0546457087534579,0.00190970765499295,0.282616236335617
528903.78694287,4983873.9525786,0,0.0589992946657076,0.00188712071160371,0.284503357047220
532023.78694287,4984833.9525786,0,0.047016303583069,0.00187721270292318,0.286380569750144
532263.78694287,4983393.9525786,0,0.105962744523166,0.00187643658591609,0.288257006336060
532263.78694287,4983153.9525786,0,0.103182809098888,0.00187578314106006,0.29013278947712
532503.78694287,4983633.9525786,0,0.0689259350274719,0.00186910925299699,0.292001898730117
531303.78694287,4985313.9525786,0,0.0412282371161492,0.00186067429531586,0.293862573025433
528903.78694287,4983633.9525786,0,0.075289132448366,0.00183601765297188,0.295698590678404
528903.78694287,4984593.9525786,0,0.0219815184482188,0.00183201506177566,0.29753060574018
530103.78694287,4982433.9525786,0,0.174568574152609,0.00182854451058960,0.29935915025077
531783.78694287,4982913.9525786,0,0.168641890706953,0.0018253025929081,0.301184452843678
530343.78694287,4982433.9525786,0.00118291554508748,0.177367135414886,0.00182448632268355,0.303008939166361
532263.78694287,4984353.9525786,0.00473166218034993,0.0266735125546195,0.00182430989553377,0.304833249061895
531783.78694287,4985073.9525786,0,0.050199779428752,0.00182279280265759,0.306656041864553
529383.78694287,4982913.9525786,0,0.139038333025216,0.00181843301154657,0.308474474876099
532503.78694287,4983153.9525786,0,0.0798233598863377,0.00180758967205575,0.310282064548155
532263.78694287,4982913.9525786,0,0.107466344398537,0.00180748944257568,0.312089553990731
532503.78694287,4983393.9525786,0,0.0841747921860687,0.00179824182414673,0.313887795814877
529863.78694287,4985073.9525786,0,0.0737334384323405,0.00179726373360076,0.315685059548478
532743.78694287,4983633.9525786,0,0.0470840259659199,0.00178566432695936,0.317470723875438
529143.78694287,4983153.9525786,0.000788610363391655,0.112603088592917,0.00178236169757653,0.319253085573014
529623.78694287,4985073.9525786,0,0.058026676687678,0.00178188138846900,0.321034966961483
529383.78694287,4985073.9525786,0,0.0368412993127319,0.00177670620130762,0.322811673162791
532503.78694287,4982913.9525786,0,0.0808336078777004,0.00176291595971623,0.324574589122507
529623.78694287,4982673.9525786,0,0.165296690202266,0.00175774403520106,0.326332333157708
532023.78694287,4982913.9525786,0,0.150741732817761,0.00175445597388380,0.328086789131592
532503.78694287,4984353.9525786,0.00269248401749664,0.0296357774711881,0.00174656930623756,0.329833358437829
528903.78694287,4984833.9525786,0,0.0163136177392667,0.00174046976243036,0.33157382820026
530583.78694287,4984833.9525786,0.0131331763122476,0.0163585525734402,0.00173230309755260,0.333306131297812
532263.78694287,4982673.9525786,0,0.108942762191578,0.00173085937912629,0.335036990676939
531543.78694287,4985313.9525786,0,0.0528475878147218,0.00172709227120402,0.336764082948143
531783.78694287,4984113.9525786,0.0115305265814266,0.0550392086840665,0.0017219131291856,0.338485996077328
528903.78694287,4983393.9525786,0,0.100455811798549,0.00171500502437746,0.340201001101706
530343.78694287,4985313.9525786,0,0.0789476253687767,0.00170939012530510,0.341910391227011
532503.78694287,4982673.9525786,0,0.0801049301717188,0.00170516123215884,0.34361555245917
529863.78694287,4982433.9525786,0,0.182492966032312,0.00168436367991177,0.345299916139081
532743.78694287,4984353.9525786,0,0.0369104477363046,0.00167452484028207,0.346974440979364
532263.78694287,4982433.9525786,0,0.104801103392315,0.00166354588718373,0.348637986866547
532503.78694287,4982433.9525786,0,0.074845633783878,0.00165117909074444,0.350289165957292
528663.78694287,4984353.9525786,0,0.0446084192728286,0.00163829408030547,0.351927460037597
532263.78694287,4984593.9525786,0.00547805097577389,0.0358152775648135,0.00162986079816807,0.353557320835765
532263.78694287,4984833.9525786,0.000394305181695828,0.0651217531304599,0.00162211646075938,0.355179437296525
532743.78694287,4982673.9525786,0,0.0618771612538415,0.00161933362499333,0.356798770921518
529143.78694287,4984833.9525786,0.00607790376850606,0.00845418346958566,0.00161578697204107,0.358414557893559
532743.78694287,4982913.9525786,0.00174054761103634,0.0561035880171149,0.00161399594910670,0.360028553842666
532023.78694287,4985073.9525786,0,0.0690505826277083,0.00161305145738585,0.361641605300052
532023.78694287,4982673.9525786,0,0.166813648295827,0.00160178514771408,0.363243390447766
529383.78694287,4984593.9525786,0.0105785834454913,0.0188847691607204,0.00159861669975535,0.364842007147521
532263.78694287,4982193.9525786,0,0.0983482400231768,0.00159157869679045,0.366433585844311
532503.78694287,4984113.9525786,0.00640455753701211,0.0398008867650881,0.00158575757102732,0.368019343415339
530823.78694287,4983153.9525786,0.0148482923956931,0.173698340077832,0.00157764877781837,0.369596992193157
532983.78694287,4983873.9525786,0.000788610363391655,0.0372057254743383,0.00157303264807861,0.371170024841236
529623.78694287,4982433.9525786,0,0.181654221264903,0.00157217656297104,0.372742201404207
530583.78694287,4982433.9525786,0.0080494296769852,0.165327364629221,0.00156804642205052,0.374310247826257
530103.78694287,4985073.9525786,0.00696218876177658,0.0631832108349317,0.00156584580996232,0.375876093636220
530103.78694287,4985313.9525786,0,0.0993560433733021,0.0015654318985889,0.377441525534808
529143.78694287,4985313.9525786,0,0.0242683348114633,0.00156542328026691,0.379006948815075
528903.78694287,4985073.9525786,0.00134624242934051,0.0128966204496667,0.00156263066654858,0.380569579481624
528663.78694287,4984593.9525786,0,0.0424469780816173,0.00156174030123755,0.382131319782862
531063.78694287,4982193.9525786,0.00157722072678331,0.195583932550067,0.00155666008581460,0.383687979868676
531063.78694287,4985553.9525786,0,0.0772389375553095,0.00153624511970033,0.385224224988377
532983.78694287,4984113.9525786,0,0.0441975449277112,0.00153232988266574,0.386756554871042
532743.78694287,4982433.9525786,0,0.0662190478115978,0.00152926376538570,0.388285818636428
529863.78694287,4982193.9525786,0.000394305181695828,0.184783827694747,0.0015248766447203,0.389810695281148
532503.78694287,4982193.9525786,0,0.0819044771511767,0.00152431299925374,0.391335008280402
530103.78694287,4982193.9525786,0.00236583109017497,0.182564762817226,0.00152293070577899,0.392857938986181
532023.78694287,4982193.9525786,0,0.142145355626486,0.00152053413387031,0.394378473120051
528663.78694287,4984833.9525786,0,0.0302367226725146,0.00151916677724508,0.395897639897296
532263.78694287,4981953.9525786,0,0.0917686627498993,0.00150831035963698,0.397405950256933
528663.78694287,4983633.9525786,0.00174054761103634,0.0863833218239721,0.00150793103211342,0.398913881289047
532023.78694287,4982433.9525786,0,0.168350658268109,0.00150621390252043,0.400420095191567
530823.78694287,4985553.9525786,0,0.0883959018255478,0.00150516021679480,0.401925255408362
532983.78694287,4982673.9525786,0.000788610363391655,0.0416921077909491,0.00150334414344455,0.403428599551807
531783.78694287,4981953.9525786,0,0.143448087480183,0.00150297461195321,0.40493157416376
532023.78694287,4981953.9525786,0,0.120590022544278,0.00149916787956928,0.406430742043329
529143.78694287,4985073.9525786,0.00552027254374159,0.0123245161943673,0.00149776941575980,0.407928511459089
532743.78694287,4983393.9525786,0.0050583151076716,0.0578488290376558,0.00149104118017526,0.409419552639264
529383.78694287,4985313.9525786,0,0.064858604962975,0.00148909320028601,0.41090864583955
532503.78694287,4984833.9525786,0,0.0688925540334324,0.00148683940689917,0.412395485246449
532983.78694287,4983153.9525786,0.00426970474427995,0.0271971314253768,0.00148210965689746,0.413877594903347
530583.78694287,4985553.9525786,0,0.0951773075152716,0.00147516093438409,0.415352755837731
531303.78694287,4985553.9525786,0,0.0830890513450647,0.00147218558673655,0.416824941424467
528663.78694287,4984113.9525786,0.00348109438088829,0.0609127793885522,0.00146575178677701,0.418290693211244
532743.78694287,4983873.9525786,0.00656788358008075,0.0399898226092942,0.00146396882908586,0.41975466204033
532743.78694287,4984113.9525786,0.00601025235531628,0.0354289951464297,0.00146223420670423,0.421216896247034
528663.78694287,4985073.9525786,0,0.0196745920005093,0.00145777850133954,0.422674674748374
528663.78694287,4983393.9525786,0.00118291554508748,0.105624772872093,0.00145737123763510,0.424132045986009
530823.78694287,4984833.9525786,0.0192110783983849,0.0135651134166128,0.00145082252099667,0.425582868507006
531783.78694287,4981713.9525786,0.000788610363391655,0.117562450783224,0.00144637650781511,0.427029245014821
531063.78694287,4982433.9525786,0.00765512449528937,0.188942482571185,0.00144614819575700,0.428475393210578
532023.78694287,4981713.9525786,0,0.103894490727696,0.00144493136644001,0.429920324577018
532983.78694287,4984353.9525786,0,0.0513879041730087,0.00144029437559691,0.431360618952615
532983.78694287,4982433.9525786,0,0.0504444472725969,0.00143969073477919,0.432800309687394
529623.78694287,4985313.9525786,0,0.0969775820665263,0.00143932652189190,0.434239636209286
532743.78694287,4983153.9525786,0.00630888290713324,0.0546958821045687,0.00143848366820241,0.435678119877488
533223.78694287,4982913.9525786,0.000394305181695828,0.0321120244274606,0.00143650038056579,0.437114620258054
531783.78694287,4982673.9525786,0.00433735699865411,0.191329529225164,0.00142368916117123,0.438538309419225
533223.78694287,4983633.9525786,0,0.0474425733474078,0.00141440941793137,0.439952718837157
528423.78694287,4984353.9525786,0,0.0582893592092128,0.00141254303031260,0.441365261867469
532263.78694287,4985073.9525786,0,0.0898332635645335,0.00140618184276131,0.44277144371023
532983.78694287,4983633.9525786,0.00552027254374159,0.0328086016657652,0.00140414602900219,0.444175589739233
532503.78694287,4981953.9525786,0,0.087281931198826,0.00140043645251826,0.445576026191751
529863.78694287,4985313.9525786,0.000394305181695828,0.119615512879576,0.00139935743358526,0.446975383625336
528663.78694287,4983153.9525786,0.00118291554508748,0.120057789223446,0.00138617503381138,0.448361558659148
531543.78694287,4985553.9525786,0,0.092135562655615,0.00138108563494758,0.449742644294095
532743.78694287,4982193.9525786,0,0.0841192057007893,0.00137232854706158,0.451114972841157
531783.78694287,4982193.9525786,0.00292346315612382,0.172831278216089,0.00136941236885063,0.452484385210007
531063.78694287,4982913.9525786,0.0155218455585464,0.180644933668312,0.00136477745868009,0.453849162668688
528423.78694287,4983633.9525786,0.000394305181695828,0.0961720145730535,0.00136121162592502,0.455210374294613
533223.78694287,4983873.9525786,0,0.0561170044410488,0.00135571479224887,0.456566089086861
531783.78694287,4985313.9525786,0.00410637786002692,0.0758984301739204,0.00135123678266105,0.457917325869522
530583.78694287,4983153.9525786,0.0219096147375505,0.154769977725331,0.00134584219288910,0.459263168062412
528903.78694287,4983153.9525786,0.00679886271870794,0.112836755551193,0.00133268633970471,0.460595854402116
532983.78694287,4983393.9525786,0.0078184513795424,0.0298588800869743,0.00132808843592803,0.461923942838044
528423.78694287,4983393.9525786,0,0.112167273086603,0.00132110617070550,0.46324504900875
532983.78694287,4984593.9525786,0.000788610363391655,0.056353960023847,0.00131675092283871,0.464561799931589
529623.78694287,4982193.9525786,0.00410637786002692,0.176766772270997,0.00130637584988442,0.465868175781473
533463.78694287,4982913.9525786,0,0.0290745867928414,0.00130174865526810,0.467169924436741
533223.78694287,4982433.9525786,0,0.0502200932333201,0.00128840922978226,0.468458333666523
533463.78694287,4983153.9525786,0,0.0391203161063142,0.00128405030211104,0.469742383968634
528423.78694287,4984833.9525786,0.000394305181695828,0.0497733641500539,0.00128091478995976,0.471023298758594
533223.78694287,4984113.9525786,0,0.0662161666272822,0.00127986488527805,0.472303163643872
532983.78694287,4982193.9525786,0,0.0732719832959061,0.00127754596270644,0.473580709606579
528423.78694287,4984593.9525786,0.00157722072678331,0.0588304689059664,0.00127734240409241,0.474858052010671
528903.78694287,4985553.9525786,0,0.0353584497850070,0.00127734026608028,0.476135392276751
529143.78694287,4985553.9525786,0,0.0662721605527678,0.00125584803138969,0.477391240308141
533463.78694287,4983393.9525786,0,0.0486465591568358,0.00125525271982383,0.478646493027965
528423.78694287,4983153.9525786,0.000394305181695828,0.123190509660580,0.00125489925064703,0.479901392278612
532983.78694287,4982913.9525786,0.00870273384925976,0.0316149764787243,0.00125402121993985,0.481155413498552
528903.78694287,4985313.9525786,0.00568359858681023,0.0151232520738757,0.00124957074911021,0.482404984247662
529143.78694287,4982193.9525786,0.00118291554508748,0.168203397736427,0.00124789581563295,0.483652880063295
528423.78694287,4985073.9525786,0,0.0397402945858464,0.0012468286537329,0.484899708717028
532743.78694287,4981953.9525786,0,0.0947237101542431,0.00124647872397180,0.486146187441
529383.78694287,4982673.9525786,0.0091198771870794,0.158457806340591,0.00124420174869193,0.487390389189691
528903.78694287,4982433.9525786,0.000788610363391655,0.167207381049411,0.00122549117149598,0.488615880361187
528183.78694287,4983873.9525786,0,0.0910566318866297,0.00122317947114253,0.48983905983233
533463.78694287,4982433.9525786,0,0.0316183233089898,0.00121316170633931,0.491052221538669
533223.78694287,4984353.9525786,0,0.0735692400292273,0.00120550810001104,0.49225772963868
528183.78694287,4983633.9525786,0,0.105970544092828,0.00118957747581946,0.4934473071145
530343.78694287,4985553.9525786,0,0.164788204824883,0.00118387732081174,0.494631184435312
532983.78694287,4981953.9525786,0,0.0835580150224426,0.00116581414623085,0.495796998581542
533223.78694287,4984593.9525786,0,0.0702182771559094,0.0011607728973279,0.49695777147887
530823.78694287,4985793.9525786,0,0.138178343161339,0.00115535905235233,0.498113130531223
533223.78694287,4982193.9525786,0,0.0717065689206747,0.00115137895449939,0.499264509485722
531783.78694287,4982433.9525786,0.00946332436069987,0.192489977138268,0.00113941130429373,0.500403920790016
528663.78694287,4985313.9525786,0.00624123065275909,0.0123224789933361,0.00113632435213560,0.501540245142151
532503.78694287,4985073.9525786,0.00410637786002692,0.0915617413308751,0.00113536871529399,0.502675613857445
533223.78694287,4982673.9525786,0.00647220895020189,0.0411461088117207,0.00112919388215298,0.503804807739598
533223.78694287,4983393.9525786,0.00919012449528937,0.0325058444896598,0.00112289950011597,0.504927707239714
528663.78694287,4982913.9525786,0.00450068304172275,0.150208393587798,0.00112220576579704,0.506049913005511
530583.78694287,4985793.9525786,0,0.147996691736860,0.00112213106594852,0.50717204407146
533463.78694287,4983633.9525786,0,0.0849364434458835,0.00112110416331610,0.508293148234776
531063.78694287,4982673.9525786,0.0199757991251682,0.177093655727886,0.00111886167741210,0.509412009912188
532743.78694287,4984833.9525786,0.00640455753701211,0.0671392515173823,0.00111824137023489,0.510530251282423
530103.78694287,4985553.9525786,0,0.176731528693157,0.00111424427290307,0.511644495555326
528183.78694287,4984353.9525786,0.00315444145356662,0.0692660311881916,0.00111021352088336,0.512754709076209
531303.78694287,4982433.9525786,0.0135248906460296,0.203652034411084,0.00110903269107460,0.513863741767284
529383.78694287,4985553.9525786,0,0.131447198131342,0.00110585706131890,0.514969598828603
531543.78694287,4985793.9525786,0.000394305181695828,0.125879091170046,0.00110447753738030,0.516074076365983
533703.78694287,4982913.9525786,0,0.0431820875222831,0.00110416626947852,0.517178242635462
531063.78694287,4985793.9525786,0.00276013627187079,0.122337475383081,0.00110018891501921,0.518278431550481
531063.78694287,4981953.9525786,0.0098576295423957,0.194479973311270,0.00109932941768632,0.519377760968167
528183.78694287,4984593.9525786,0.00197152590847914,0.0700506155110432,0.00109472834301655,0.520472489311184
528663.78694287,4985793.9525786,0.000394305181695828,0.0253121966198405,0.00109048446016915,0.521562973771353
528903.78694287,4985793.9525786,0,0.0608988973186683,0.00107408193156643,0.522637055702919
533463.78694287,4982193.9525786,0,0.0571439283779953,0.00107405651749003,0.523711112220409
528183.78694287,4983393.9525786,0.00213485279273217,0.122601816768313,0.00106628648500993,0.524777398705419
532263.78694287,4981233.9525786,0.00236583109017497,0.0965899027102926,0.00105939789144038,0.52583679659686
531303.78694287,4985793.9525786,0.00331776833781965,0.121572069852795,0.00105904646295264,0.526895843059812
527943.78694287,4984353.9525786,0.000394305181695828,0.0753924767463907,0.00105638978083619,0.527952232840649
527943.78694287,4984113.9525786,0,0.0918233761490225,0.00105516673539968,0.529007399576048
533223.78694287,4981953.9525786,0,0.0832112252011919,0.00105036840326244,0.530057767979311
528183.78694287,4984113.9525786,0.00538496803499327,0.078875013703451,0.00104688319342593,0.531104651172737
533463.78694287,4983873.9525786,0,0.103427215016886,0.00104471834675557,0.532149369519492
529623.78694287,4985553.9525786,0,0.170377585985519,0.00104341305587630,0.533192782575368
527943.78694287,4983873.9525786,0,0.106299231927774,0.00103707677762752,0.534229859352996
532983.78694287,4981713.9525786,0.000394305181695828,0.0955197319057412,0.00103700326361117,0.535266862616607
528423.78694287,4985313.9525786,0.00489498822341857,0.0261054827013825,0.00103572529580739,0.536302587912415
533703.78694287,4983153.9525786,0,0.0705980405309934,0.00103326229787757,0.537335850210292
528183.78694287,4985553.9525786,0,0.0175891966135048,0.00103173530427697,0.538367585514569
531783.78694287,4983873.9525786,0.0279956679004038,0.0775886085608758,0.00102123009016783,0.539388815604737
532263.78694287,4985313.9525786,0.00489498822341857,0.118724732177256,0.00101679628591928,0.540405611890656
533223.78694287,4984833.9525786,0.00317987213997308,0.0660488251140066,0.0010075085184588,0.541413120409115
529143.78694287,4985793.9525786,0,0.106862168778433,0.00100601512522545,0.542419135534341
531783.78694287,4985793.9525786,0,0.147769631130499,0.00100138457134857,0.543420520105689
528663.78694287,4985553.9525786,0.00751722913862719,0.0132023752215751,0.000998824596557363,0.544419344702246
533463.78694287,4982673.9525786,0.0078184513795424,0.029626319037829,0.000996867597506233,0.545416212299753
529863.78694287,4985553.9525786,0,0.201748968516371,0.000996852924335154,0.546413065224088
