"x","y","descape240","rghasp240","Prob","CumProb"
531783.78694287,4982913.9525786,0,0.685483125352386,0.00226814606086134,0.188956501857479
529863.78694287,4982193.9525786,0.000394305181695828,0.724381999721994,0.00226716072177820,0.191223662579257
531063.78694287,4984593.9525786,0.00197152590847914,0.707235271383478,0.00226426871438972,0.193487931293647
529383.78694287,4984113.9525786,0.00197152590847914,0.739037929097484,0.00225984517793765,0.195747776471584
531783.78694287,4983633.9525786,0.00197152590847914,0.689045348645318,0.00225570186598444,0.198003478337569
532503.78694287,4982193.9525786,0,0.815756375386723,0.00224896913377602,0.200252447471345
531303.78694287,4983633.9525786,0,0.619914385449223,0.00223565128639941,0.202488098757744
530343.78694287,4982673.9525786,0,0.636332847238006,0.00222558257465192,0.204713681332396
530103.78694287,4982193.9525786,0.00236583109017497,0.717804425971187,0.00222377476549540,0.206937456097892
529863.78694287,4985073.9525786,0,0.769639173500383,0.00222330470629768,0.209160760804189
530823.78694287,4982673.9525786,0.00134624242934051,0.636686706131278,0.00221143468486851,0.211372195489058
531783.78694287,4984833.9525786,0,0.756728247721026,0.00220652273328391,0.213578718222342
532263.78694287,4982433.9525786,0,0.761895637978797,0.00220084730939639,0.215779565531738
531303.78694287,4983393.9525786,0,0.609719835470977,0.00219245964139364,0.217972025173132
529623.78694287,4984113.9525786,0.00118291554508748,0.696246606901891,0.00218306101938510,0.220155086192517
530583.78694287,4982673.9525786,0,0.621234955326431,0.00217330077366600,0.222328386966183
532023.78694287,4982913.9525786,0,0.698671098354305,0.00215910322801687,0.2244874901942
529623.78694287,4985313.9525786,0,0.807014944655911,0.00215583283338423,0.226643323027584
530343.78694287,4984833.9525786,0,0.704160835025056,0.00213532366511996,0.228778646692704
532023.78694287,4984353.9525786,0.00545262028936743,0.761608743106144,0.00210638449600629,0.23088503118871
531063.78694287,4982433.9525786,0.00765512449528937,0.702560263630259,0.00210237674590068,0.232987407934611
532023.78694287,4983633.9525786,0,0.681093699451807,0.00209510196726036,0.235082509901871
530583.78694287,4983633.9525786,0,0.565303979265366,0.00209434716147122,0.237176857063342
531063.78694287,4983633.9525786,0,0.577918622078984,0.00208267908971869,0.239259536153061
532023.78694287,4983393.9525786,0,0.676450860688885,0.00208050991967666,0.241340046072738
532263.78694287,4982673.9525786,0,0.727561477681388,0.00206840765516538,0.243408453727903
530343.78694287,4983873.9525786,0,0.590704285749184,0.00206294399645432,0.245471397724358
532503.78694287,4982673.9525786,0,0.755520269309858,0.00204998933033695,0.247521387054694
531063.78694287,4984353.9525786,0,0.634392203660066,0.00204500256871726,0.249566389623412
529383.78694287,4985073.9525786,0,0.781490492129945,0.00204409862099925,0.251610488244411
530103.78694287,4983873.9525786,0,0.605451535666518,0.00204340232839409,0.253653890572805
532263.78694287,4983873.9525786,0,0.710880214937174,0.00203923657908462,0.255693127151890
531063.78694287,4982193.9525786,0.00157722072678331,0.671071417699154,0.00201331799462210,0.257706445146512
532023.78694287,4982673.9525786,0,0.689678880801174,0.00200583755580573,0.259712282702318
529863.78694287,4985313.9525786,0.000394305181695828,0.772270465604709,0.00200236387292428,0.261714646575242
530823.78694287,4984353.9525786,0,0.620554023148136,0.00199731711171953,0.263711963686961
530103.78694287,4984833.9525786,0,0.693609406207511,0.00199354526083224,0.265705508947794
529623.78694287,4983153.9525786,0,0.633624086952965,0.00196888833865218,0.267674397286446
529623.78694287,4983873.9525786,0,0.641283589193774,0.00196315557545025,0.269637552861896
530823.78694287,4985553.9525786,0,0.772091894883058,0.00195616712145358,0.271593719983350
532743.78694287,4982673.9525786,0,0.773260482693861,0.00195258614351564,0.273546306126865
530823.78694287,4982913.9525786,0.0038051564602961,0.5933777914469,0.00194602261092696,0.275492328737792
531783.78694287,4985073.9525786,0,0.74391054636253,0.00192719547609516,0.277419524213887
529623.78694287,4983393.9525786,0,0.62341771979461,0.00192432517084591,0.279343849384733
531063.78694287,4982913.9525786,0.0155218455585464,0.688824104773272,0.0019222506260561,0.281266100010789
532263.78694287,4983393.9525786,0,0.683341589712588,0.00191864497455392,0.283184744985343
529623.78694287,4982673.9525786,0,0.646900688805703,0.00190006134122144,0.285084806326565
532743.78694287,4982433.9525786,0,0.774482247815156,0.00187380675856677,0.286958613085131
531303.78694287,4985073.9525786,0,0.70476810678067,0.00186953484040595,0.288828147925537
529623.78694287,4982913.9525786,0,0.626758961819498,0.00186498481953725,0.290693132745075
528663.78694287,4985073.9525786,0,0.830135257539651,0.00186377898047392,0.292556911725548
528663.78694287,4984113.9525786,0.00348109438088829,0.784691634919539,0.00186369837926196,0.294420610104810
529383.78694287,4982913.9525786,0,0.649712521161697,0.00183438457989585,0.296254994684706
531783.78694287,4981953.9525786,0,0.700501448251226,0.00181718334372707,0.298072178028433
532263.78694287,4983153.9525786,0,0.667832197329208,0.00180584658260393,0.299878024611037
529383.78694287,4983393.9525786,0,0.633379208720701,0.00180282910520747,0.301680853716245
532023.78694287,4982433.9525786,0,0.674440627050301,0.00179950089735203,0.303480354613597
528663.78694287,4984353.9525786,0,0.761089443691344,0.00179945490994492,0.305279809523542
530343.78694287,4985553.9525786,0,0.750520945613641,0.00179668279016075,0.307076492313702
528183.78694287,4984353.9525786,0.00315444145356662,0.851359569525864,0.00179385000845533,0.308870342322158
530583.78694287,4985553.9525786,0,0.745148724233976,0.00178767231423544,0.310658014636393
531783.78694287,4982193.9525786,0.00292346315612382,0.691905762741761,0.00178456943471735,0.312442584071111
532263.78694287,4981953.9525786,0,0.739517181401915,0.00177655212744142,0.314219136198552
529383.78694287,4985313.9525786,0,0.767261950768407,0.00177203669151112,0.315991172890063
532743.78694287,4982913.9525786,0.00174054761103634,0.746800503409247,0.00176786194227330,0.317759034832336
531783.78694287,4982673.9525786,0.00433735699865411,0.658007525088382,0.00176515897282161,0.319524193805158
530583.78694287,4984353.9525786,0,0.581240694011696,0.00175136309447864,0.321275556899637
530343.78694287,4985073.9525786,0,0.675919087583969,0.00175022690562563,0.323025783805262
529623.78694287,4984593.9525786,0,0.660782592884037,0.00174249946149293,0.324768283266755
529383.78694287,4983633.9525786,0,0.621099386010177,0.00171554542515502,0.32648382869191
531063.78694287,4982673.9525786,0.0199757991251682,0.710131137020249,0.00171496920827803,0.328198797900188
528423.78694287,4985073.9525786,0,0.833383012539676,0.001705969612115,0.329904767512303
530583.78694287,4985313.9525786,0,0.696451438023785,0.00170411104883108,0.331608878561134
532503.78694287,4982433.9525786,0,0.714302601598813,0.00170103313851199,0.333309911699646
531303.78694287,4982193.9525786,0.0159547106325707,0.740608957542008,0.00169912403330297,0.335009035732949
532503.78694287,4982913.9525786,0,0.686870987505216,0.00168925503621388,0.336698290769163
532503.78694287,4983873.9525786,0,0.685737851234741,0.00168618001627887,0.338384470785442
529623.78694287,4982433.9525786,0,0.627867150709743,0.00167352943801708,0.340058000223459
531303.78694287,4982433.9525786,0.0135248906460296,0.691236779045577,0.00167159468337039,0.341729594906829
533463.78694287,4982433.9525786,0,0.843060626539142,0.00167145789713389,0.343401052803963
532263.78694287,4985073.9525786,0,0.737762986665698,0.00163411026211297,0.345035163066076
532503.78694287,4983393.9525786,0,0.667521011586331,0.00163200520401466,0.346667168270091
531543.78694287,4985313.9525786,0,0.70815175935195,0.00163147391537073,0.348298642185462
529143.78694287,4984113.9525786,0,0.655074238381265,0.0016294446427055,0.349928086828167
530103.78694287,4985313.9525786,0,0.695020246210554,0.00162661288674483,0.351554699714912
529143.78694287,4983153.9525786,0.000788610363391655,0.639965973611593,0.00161389078954389,0.353168590504456
528903.78694287,4985553.9525786,0,0.810942187512217,0.00160083711282595,0.354769427617282
529383.78694287,4983153.9525786,0,0.59771975167404,0.00158452446825582,0.356353952085538
528423.78694287,4984353.9525786,0,0.752453054561503,0.00156592502345975,0.357919877108997
532263.78694287,4983633.9525786,0,0.623629969479572,0.00155936454183419,0.359479241650832
531783.78694287,4982433.9525786,0.00946332436069987,0.67850442398787,0.00155803539259796,0.361037277043430
532263.78694287,4982193.9525786,0,0.677917504042444,0.00155798776924791,0.362595264812677
530583.78694287,4985073.9525786,0,0.63465874672253,0.00154826958621891,0.364143534398896
528903.78694287,4984833.9525786,0,0.723218007481233,0.00154725255089584,0.365690786949792
530583.78694287,4983153.9525786,0.0219096147375505,0.642097005091294,0.00154649363109785,0.36723728058089
532743.78694287,4983153.9525786,0.00630888290713324,0.735257744482537,0.00154607846298125,0.368783359043871
532263.78694287,4984833.9525786,0.000394305181695828,0.698160990079589,0.00153989203493309,0.370323251078804
531783.78694287,4981713.9525786,0.000788610363391655,0.682723813796877,0.00152930389485765,0.371852554973662
531063.78694287,4985793.9525786,0.00276013627187079,0.755704092111558,0.00151447282720418,0.373367027800866
529143.78694287,4983393.9525786,0,0.612030816343341,0.00151277304296742,0.374879800843834
533223.78694287,4982433.9525786,0,0.777103035759384,0.00150995983518042,0.376389760679014
532983.78694287,4982433.9525786,0,0.742675651041114,0.00150928731719691,0.377899047996211
530583.78694287,4982433.9525786,0.0080494296769852,0.598671822484841,0.00150393418182113,0.379402982178032
528663.78694287,4983393.9525786,0.00118291554508748,0.685397122541591,0.00150265826716486,0.380905640445197
529143.78694287,4985313.9525786,0,0.738443787541991,0.00149643628697794,0.382402076732175
528903.78694287,4983393.9525786,0,0.64126586342361,0.00149613276003354,0.383898209492208
529863.78694287,4984593.9525786,0,0.594450791400819,0.001491452676385,0.385389662168593
528423.78694287,4984593.9525786,0.00157722072678331,0.76518540961921,0.00149008654016062,0.386879748708754
532983.78694287,4982193.9525786,0,0.754084481926585,0.00148727459385866,0.388367023302613
530343.78694287,4982433.9525786,0.00118291554508748,0.549535331080589,0.00148555150700618,0.389852574809619
532023.78694287,4984593.9525786,0.000394305181695828,0.639255629785026,0.00148488841545008,0.391337463225069
530103.78694287,4985073.9525786,0.00696218876177658,0.687771719233543,0.00148049381799354,0.392817957043063
528663.78694287,4984833.9525786,0,0.738447070092022,0.00147781443122200,0.394295771474285
531063.78694287,4985073.9525786,0,0.624562935849197,0.00147369380599048,0.395769465280275
530823.78694287,4983153.9525786,0.0148482923956931,0.571248020860317,0.00145944216071161,0.397228907440987
532503.78694287,4984113.9525786,0.00640455753701211,0.701148110607204,0.00145677397023079,0.398685681411217
532983.78694287,4982673.9525786,0.000788610363391655,0.725186880989435,0.0014556030790381,0.400141284490255
531543.78694287,4985073.9525786,0,0.64242000801428,0.00145213755270075,0.401593422042956
532023.78694287,4981713.9525786,0,0.681067439051564,0.00145092230488968,0.403044344347846
528423.78694287,4985553.9525786,0.00712551564602961,0.88804075309497,0.00144863590827117,0.404492980256117
528183.78694287,4984593.9525786,0.00197152590847914,0.792661009883213,0.00144605194924928,0.405939032205366
532503.78694287,4981953.9525786,0,0.704267189646039,0.00144376169493092,0.407382793900297
533223.78694287,4983873.9525786,0,0.739732516683905,0.00142960023153356,0.408812394131831
528903.78694287,4984593.9525786,0,0.678490637277742,0.00142837143216682,0.410240765563998
531543.78694287,4984593.9525786,0.00726081931359354,0.634784140133689,0.00141883377590893,0.411659599339907
530343.78694287,4985313.9525786,0,0.642713467986993,0.00140388238803466,0.413063481727941
528663.78694287,4984593.9525786,0,0.703277829066893,0.00140288856217591,0.414466370290117
530343.78694287,4985793.9525786,0,0.71157414601359,0.00140168477711918,0.415868055067236
528903.78694287,4984113.9525786,0,0.64029882418467,0.00139953635456794,0.417267591421804
532023.78694287,4982193.9525786,0,0.619641736843702,0.00139747633997657,0.418665067761781
529383.78694287,4984833.9525786,0.00157722072678331,0.652454106947042,0.00139243228831160,0.420057500050093
533463.78694287,4983873.9525786,0,0.766547011371797,0.00138268872908062,0.421440188779173
529863.78694287,4984353.9525786,0.00607790376850606,0.592864925830158,0.00137797933504474,0.422818168114218
531543.78694287,4985553.9525786,0,0.689627016510695,0.00137521795951194,0.42419338607373
530823.78694287,4985793.9525786,0,0.702056063945598,0.00137411920350674,0.425567505277237
528663.78694287,4983633.9525786,0.00174054761103634,0.66433299899686,0.00137205422786660,0.426939559505103
529623.78694287,4984353.9525786,0.00552027254374159,0.608493606081641,0.00136983174932378,0.428309391254427
532263.78694287,4984353.9525786,0.00473166218034993,0.653469727926431,0.00136343578696260,0.429672827041390
533223.78694287,4982193.9525786,0,0.760295066584,0.00135798595242456,0.431030812993814
532503.78694287,4983153.9525786,0,0.613268797261786,0.00135046787438081,0.432381280868195
528423.78694287,4985793.9525786,0.00197152590847914,0.854925075368826,0.00134662395496973,0.433727904823165
532743.78694287,4983633.9525786,0,0.644250357911201,0.00133963255059626,0.435067537373761
533943.78694287,4982913.9525786,0,0.831751585174594,0.00132930148780798,0.436396838861569
528903.78694287,4984353.9525786,0,0.638964139342332,0.00132809229798549,0.437724931159554
533463.78694287,4982193.9525786,0,0.78801685810028,0.00132627021206636,0.439051201371621
532023.78694287,4985073.9525786,0,0.651469341937938,0.00132240114868382,0.440373602520304
533223.78694287,4984353.9525786,0,0.736243822511653,0.00132106979885384,0.441694672319158
529383.78694287,4982673.9525786,0.0091198771870794,0.632860565815906,0.00131680100567679,0.443011473324835
530103.78694287,4985553.9525786,0,0.66523635676521,0.00131659963994279,0.444328072964778
532743.78694287,4983393.9525786,0.0050583151076716,0.673995513266186,0.00130966685341411,0.445637739818192
528423.78694287,4984113.9525786,0.0144820070659489,0.794357431738896,0.00130023340745496,0.446937973225647
531543.78694287,4984833.9525786,0.00552027254374159,0.622147241630865,0.00129973992759877,0.448237713153246
533463.78694287,4984113.9525786,0,0.75579731653242,0.00129885878191065,0.449536571935156
529623.78694287,4985553.9525786,0,0.686470516401514,0.00129623609627582,0.450832808031432
532023.78694287,4981953.9525786,0,0.620825227431643,0.00129558519405061,0.452128393225483
528903.78694287,4985073.9525786,0.00134624242934051,0.703770211571444,0.00129499733895064,0.453423390564433
529143.78694287,4984353.9525786,0,0.601839155009122,0.00129460406810543,0.454717994632539
533223.78694287,4984113.9525786,0,0.715731823882026,0.00128255753863565,0.456000552171175
529863.78694287,4985553.9525786,0,0.666058963802815,0.00127141217860231,0.457271964349777
529383.78694287,4984353.9525786,0.00568359858681023,0.611535610845763,0.00126847913286536,0.458540443482642
531543.78694287,4985793.9525786,0.000394305181695828,0.700987922165723,0.00126220226191531,0.459802645744558
531783.78694287,4986033.9525786,0,0.744855264261263,0.00125622036971319,0.461058866114271
528663.78694287,4982913.9525786,0.00450068304172275,0.663677145500796,0.00124926899837222,0.462308135112643
532743.78694287,4984353.9525786,0,0.650763593681414,0.00124305569127176,0.463551190803915
532983.78694287,4984113.9525786,0,0.670698520015707,0.00124067340507144,0.464791864208986
533703.78694287,4983153.9525786,0,0.764653636514293,0.00122823950825611,0.466020103717242
533943.78694287,4982673.9525786,0.00157722072678331,0.826890785089657,0.00122612192648082,0.467246225643723
532983.78694287,4984593.9525786,0.000788610363391655,0.701055542696348,0.00122563169391611,0.468471857337639
532503.78694287,4984353.9525786,0.00269248401749664,0.635442619669776,0.00122480448226498,0.469696661819904
531063.78694287,4981953.9525786,0.0098576295423957,0.613598956143838,0.00121929530590801,0.470915957125812
530583.78694287,4985793.9525786,0,0.666246069154545,0.00121905610809180,0.472135013233904
532023.78694287,4984833.9525786,0,0.600571631140404,0.00121765310807836,0.473352666341982
531063.78694287,4985553.9525786,0,0.634054757516946,0.00121677497677672,0.474569441318759
531783.78694287,4984593.9525786,0.00591457772543742,0.598371206553062,0.00121628961875600,0.475785730937515
528663.78694287,4985313.9525786,0.00624123065275909,0.772401767605923,0.00120713568884570,0.476992866626361
532263.78694287,4984593.9525786,0.00547805097577389,0.639699430549129,0.00119866342381135,0.478191530050172
528663.78694287,4983153.9525786,0.00118291554508748,0.615957140085639,0.00118261655002607,0.479374146600198
531303.78694287,4984833.9525786,0.00512596736204576,0.575694628782424,0.00117940763182475,0.480553554232023
529143.78694287,4983873.9525786,0,0.545877191675771,0.00117524009060762,0.48172879432263
533223.78694287,4983633.9525786,0,0.672952318866542,0.00116301455418970,0.48289180887682
532503.78694287,4983633.9525786,0,0.566472764029171,0.00115594667136896,0.484047755548189
528183.78694287,4985553.9525786,0,0.795611365850488,0.00115504235753523,0.485202797905724
528903.78694287,4983873.9525786,0,0.570758658301793,0.00114882032816578,0.48635161823389
532263.78694287,4981713.9525786,0.0156597409152086,0.752625716693099,0.00114714589684462,0.487498764130735
532743.78694287,4984113.9525786,0.00601025235531628,0.657820419736653,0.00114232871617287,0.488641092846908
528903.78694287,4983153.9525786,0.00679886271870794,0.61455109260564,0.00114226861011350,0.489783361457021
531783.78694287,4983873.9525786,0.0279956679004038,0.691987169982514,0.00114184966139681,0.490925211118418
527943.78694287,4985553.9525786,0,0.823053484104183,0.00114110532960179,0.49206631644802
529623.78694287,4982193.9525786,0.00410637786002692,0.564816126679856,0.00113270376792336,0.493199020215943
528903.78694287,4983633.9525786,0,0.559040151646458,0.00112856884247829,0.494327589058421
531783.78694287,4985313.9525786,0.00410637786002692,0.643640460115563,0.0011240762236952,0.495451665282117
530583.78694287,4984833.9525786,0.0131331763122476,0.606627673342391,0.00112306726655036,0.496574732548667
529143.78694287,4985073.9525786,0.00552027254374159,0.666823797959886,0.00112109859963969,0.497695831148307
531783.78694287,4985793.9525786,0,0.675388627499065,0.00111762745533662,0.498813458603643
529383.78694287,4984593.9525786,0.0105785834454913,0.629092198381069,0.00110897754215842,0.499922436145802
532983.78694287,4981713.9525786,0.000394305181695828,0.707640994567229,0.00110247463975784,0.50102491078556
529143.78694287,4986033.9525786,0,0.739970829816108,0.00110211882241456,0.502127029607974
529143.78694287,4984833.9525786,0.00607790376850606,0.641046589081583,0.00110192317102186,0.503228952778996
533703.78694287,4982193.9525786,0,0.768399682608925,0.00110095156049255,0.504329904339488
528423.78694287,4984833.9525786,0.000394305181695828,0.68400926038876,0.00110006145742279,0.505429965796911
530823.78694287,4986033.9525786,0,0.66971244198659,0.00109102663829782,0.506520992435209
532983.78694287,4984353.9525786,0,0.644648202974879,0.00109085058617909,0.507611843021388
532983.78694287,4982913.9525786,0.00870273384925976,0.689072922065572,0.00108836404947572,0.508700207070864
531303.78694287,4985793.9525786,0.00331776833781965,0.667303050264316,0.00108465394815375,0.509784861019018
533943.78694287,4983153.9525786,0,0.765352163160751,0.00108056962973287,0.51086543064875
533223.78694287,4982913.9525786,0.000394305181695828,0.659372409391,0.00108004948932382,0.511945480138074
527703.78694287,4985553.9525786,0,0.839106466772588,0.00107955169873738,0.513025031836812
528423.78694287,4983633.9525786,0.000394305181695828,0.615824459413412,0.00107407017206941,0.514099102008881
532023.78694287,4986033.9525786,0,0.712503107672177,0.0010691322128536,0.515168234221735
531063.78694287,4984833.9525786,0.00647220895020189,0.546300246723682,0.00106827217675733,0.516236506398492
532983.78694287,4983873.9525786,0.000788610363391655,0.620427316716964,0.00105936312843815,0.51729586952693
530103.78694287,4985793.9525786,0,0.634738184433264,0.00105844997846967,0.5183543195054
533223.78694287,4984833.9525786,0.00317987213997308,0.72503916623807,0.00105376419066213,0.519408083696062
533463.78694287,4984353.9525786,0,0.703898887532634,0.00105239080990438,0.520460474505967
529623.78694287,4981473.9525786,0.0103027927321669,0.670962437038146,0.00104550734108038,0.521505981847047
529863.78694287,4985793.9525786,0,0.641538971586135,0.00104533826744124,0.522551320114488
531063.78694287,4986033.9525786,0.00540780787348587,0.70129582535857,0.00104511480385804,0.523596434918346
533223.78694287,4981953.9525786,0,0.69749594544344,0.00103732913097321,0.524633764049319
531543.78694287,4982913.9525786,0.0285048199865411,0.641392569854782,0.00103337516238417,0.525667139211704
529143.78694287,4984593.9525786,0,0.553411497458423,0.00103291705699927,0.526700056268703
531543.78694287,4986033.9525786,0.00663553583445491,0.723278406401792,0.0010313518420985,0.527731408110801
528183.78694287,4984113.9525786,0.00538496803499327,0.691008313563465,0.00103086892951864,0.52876227704032
528903.78694287,4985793.9525786,0,0.708889020088766,0.00102933962877971,0.5297916166691
528903.78694287,4985313.9525786,0.00568359858681023,0.693745303778767,0.00102848642038007,0.53082010308948
531063.78694287,4986273.9525786,0,0.691159967374867,0.00102257603174520,0.531842679121225
529623.78694287,4981713.9525786,0.0107673452220727,0.634543857471468,0.00101085799918084,0.532853537120406
533463.78694287,4984833.9525786,0,0.72178222009796,0.00100862729017803,0.533862164410584
532743.78694287,4981953.9525786,0,0.623851082049616,0.00100162701336111,0.534863791423945
532983.78694287,4983153.9525786,0.00426970474427995,0.623568060586,0.000997159603603137,0.535860951027548
533223.78694287,4984593.9525786,0,0.665392606146655,0.000992283389404593,0.536853234416953
528423.78694287,4985313.9525786,0.00489498822341857,0.732010645992519,0.000991768827883576,0.537845003244836
531303.78694287,4985553.9525786,0,0.579386578452555,0.000987702602733726,0.53883270584757
530103.78694287,4986033.9525786,0,0.649910130673524,0.000987402978462469,0.539820108826032
529143.78694287,4986273.9525786,0,0.739755494534118,0.000982498485440035,0.540802607311473
532023.78694287,4985793.9525786,0,0.652508597277546,0.000978873028218863,0.541781480339691
528663.78694287,4985793.9525786,0.000394305181695828,0.717332395276823,0.000966371123856828,0.542747851463548
532263.78694287,4985793.9525786,0,0.666053055212761,0.000959544693024874,0.543707396156573
533223.78694287,4985553.9525786,0.00252915797442799,0.759482963706492,0.000959115675809904,0.544666511832383
533463.78694287,4983393.9525786,0,0.650715011940965,0.00095852104119988,0.545625032873583
528663.78694287,4986273.9525786,0.0106996971736205,0.855339333182656,0.000956277448095669,0.546581310321678
529143.78694287,4985793.9525786,0,0.662370034078712,0.000948328843571491,0.54752963916525
532263.78694287,4986033.9525786,0,0.6941490574325,0.000944995054474478,0.548474634219724
528663.78694287,4985553.9525786,0.00751722913862719,0.734476497575315,0.000940752691682188,0.549415386911407
534183.78694287,4982673.9525786,0.000788610363391655,0.780518200810957,0.000939220804686562,0.550354607716093
532983.78694287,4983633.9525786,0.00552027254374159,0.614397797519223,0.000937611594114296,0.551292219310207
531303.78694287,4986033.9525786,0.00830583950201884,0.697307527071699,0.00093684839010876,0.552229067700316
