"x","y","descape240","rghasp240","elkuse","wolfuse","Prob","CumProb"
530343.78694287,4983873.9525786,0,0.590704285749184,0.0994001342241913,0,0.00203898801012886,0.26899758076843
532503.78694287,4982913.9525786,0,0.686870987505216,0.0808336078777004,0,0.00203494622652501,0.271032526994955
532503.78694287,4984113.9525786,0.00640455753701211,0.701148110607204,0.0398008867650881,0.00631853805826054,0.00203333619841399,0.273065863193369
531543.78694287,4984833.9525786,0.00552027254374159,0.622147241630865,0.0186912350627582,0,0.00202953073709211,0.275095393930461
531783.78694287,4982913.9525786,0,0.685483125352386,0.168641890706953,0,0.00202579682567982,0.277121190756141
531063.78694287,4983153.9525786,0.00410637786002692,0.694923082729655,0.198994003356161,0,0.00201655250329305,0.279137743259434
529623.78694287,4985313.9525786,0,0.807014944655911,0.0969775820665263,0,0.00201514556623726,0.281152888825671
530343.78694287,4983153.9525786,0.00157722072678331,0.644847782016724,0.126236241613684,0.000457631306506398,0.00199275110874025,0.283145639934411
530583.78694287,4983393.9525786,0.00292346315612382,0.645951375336927,0.158308363093518,0,0.00198950271878292,0.285135142653194
530103.78694287,4982913.9525786,0,0.700112137817627,0.134231498986401,0.00786197572069731,0.00198925048647497,0.287124393139669
529863.78694287,4983153.9525786,0,0.691904449721749,0.108006813832110,0.0098727215655557,0.00198924838373379,0.289113641523403
532743.78694287,4983153.9525786,0.00630888290713324,0.735257744482537,0.0546958821045687,0.00118365128343948,0.00197275060481046,0.291086392128213
530583.78694287,4985553.9525786,0,0.745148724233976,0.0951773075152716,0,0.00196446465760216,0.293050856785816
532503.78694287,4982433.9525786,0,0.714302601598813,0.074845633783878,0,0.00196392009420105,0.295014776880017
531783.78694287,4984593.9525786,0.00591457772543742,0.598371206553062,0.0197661496354250,0,0.00196141486029175,0.296976191740308
530583.78694287,4982913.9525786,0,0.62695919737135,0.136389127701397,3.98353638079715e-06,0.00194194586089735,0.298918137601206
531063.78694287,4983633.9525786,0,0.577918622078984,0.183016322977223,0,0.00193398052598274,0.300852118127189
530103.78694287,4983153.9525786,0,0.639354762795943,0.114682255965340,0.00415371972106592,0.00192275973889451,0.302774877866083
528663.78694287,4985073.9525786,0,0.830135257539651,0.0196745920005093,0,0.00192275101323831,0.304697628879321
532983.78694287,4982673.9525786,0.000788610363391655,0.725186880989435,0.0416921077909491,7.8488223919044e-06,0.00192130395261996,0.306618932831941
532983.78694287,4982433.9525786,0,0.742675651041114,0.0504444472725969,0,0.00189339084465006,0.308512323676591
532023.78694287,4984833.9525786,0,0.600571631140404,0.047016303583069,4.65862828131277e-07,0.00189209945145627,0.310404423128048
532023.78694287,4985073.9525786,0,0.651469341937938,0.0690505826277083,2.27238189721829e-05,0.00188134372942174,0.312285766857469
533223.78694287,4982433.9525786,0,0.777103035759384,0.0502200932333201,0,0.0018784106505641,0.314164177508033
531303.78694287,4984833.9525786,0.00512596736204576,0.575694628782424,0.0175766532757271,0,0.00187830673080182,0.316042484238835
532503.78694287,4984353.9525786,0.00269248401749664,0.635442619669776,0.0296357774711881,0.0073974839489072,0.00187533237307237,0.317917816611908
529863.78694287,4985313.9525786,0.000394305181695828,0.772270465604709,0.119615512879576,0,0.00186450666109821,0.319782323273006
532263.78694287,4984593.9525786,0.00547805097577389,0.639699430549129,0.0358152775648135,0.000361138284898078,0.00186215924049391,0.3216444825135
529863.78694287,4984593.9525786,0,0.594450791400819,0.0320406350827536,0,0.00185499431659436,0.323499476830094
532743.78694287,4983633.9525786,0,0.644250357911201,0.0470840259659199,0.0122172250291936,0.00184728324979129,0.325346760079885
532263.78694287,4981953.9525786,0,0.739517181401915,0.0917686627498993,0,0.00183179626470112,0.327178556344587
529383.78694287,4985313.9525786,0,0.767261950768407,0.064858604962975,0,0.00183164060030374,0.32901019694489
532023.78694287,4982673.9525786,0,0.689678880801174,0.166813648295827,0,0.00182336699032940,0.33083356393522
530583.78694287,4983633.9525786,0,0.565303979265366,0.154411575858203,0,0.0018165616424006,0.33265012557762
530103.78694287,4982673.9525786,0,0.71308214949753,0.153163324580654,0.0143564084140988,0.00179112691457202,0.334441252492192
530823.78694287,4982673.9525786,0.00134624242934051,0.636686706131278,0.150665279573348,0,0.00179077930836141,0.336232031800554
532503.78694287,4983153.9525786,0,0.613268797261786,0.0798233598863377,6.02196829090239e-05,0.00178124366120521,0.338013275461759
529863.78694287,4982913.9525786,0,0.706916864030534,0.139036412235673,0.0168877654603809,0.00177471437717712,0.339787989838936
529143.78694287,4984113.9525786,0,0.655074238381265,0.0301602985309735,0,0.00177118557960039,0.341559175418536
531543.78694287,4985553.9525786,0,0.689627016510695,0.092135562655615,0,0.00175690884325533,0.343316084261792
530583.78694287,4982673.9525786,0,0.621234955326431,0.144323909306359,5.0868357280983e-05,0.00175349222726527,0.345069576489057
532743.78694287,4983393.9525786,0.0050583151076716,0.673995513266186,0.0578488290376558,0.00513909267229277,0.0017522663667878,0.346821842855845
528903.78694287,4984833.9525786,0,0.723218007481233,0.0163136177392667,0,0.00174855667371636,0.348570399529561
528663.78694287,4984353.9525786,0,0.761089443691344,0.0446084192728286,0,0.00174803834754069,0.350318437877102
530103.78694287,4985313.9525786,0,0.695020246210554,0.0993560433733021,0,0.00174081118906895,0.352059249066171
529143.78694287,4985313.9525786,0,0.738443787541991,0.0242683348114633,0,0.00173066405277734,0.353789913118948
532983.78694287,4982193.9525786,0,0.754084481926585,0.0732719832959061,0,0.00172990110429440,0.355519814223243
531063.78694287,4984833.9525786,0.00647220895020189,0.546300246723682,0.0150050071054516,0,0.00171164071459811,0.357231454937841
528903.78694287,4985553.9525786,0,0.810942187512217,0.0353584497850070,0,0.00170874184173488,0.358940196779576
530103.78694287,4985073.9525786,0.00696218876177658,0.687771719233543,0.0631832108349317,0,0.00170383544568977,0.360644032225265
532263.78694287,4982193.9525786,0,0.677917504042444,0.0983482400231768,0,0.00169246424301599,0.362336496468281
530343.78694287,4985313.9525786,0,0.642713467986993,0.0789476253687767,0,0.00169164979048986,0.364028146258771
529863.78694287,4984353.9525786,0.00607790376850606,0.592864925830158,0.0272649702197151,0,0.00169008244589978,0.365718228704671
529383.78694287,4984833.9525786,0.00157722072678331,0.652454106947042,0.0222685891763841,0,0.00168660635687419,0.367404835061545
529383.78694287,4983633.9525786,0,0.621099386010177,0.0596667108263944,0.00368229779366768,0.00168192041480967,0.369086755476355
532503.78694287,4983633.9525786,0,0.566472764029171,0.0689259350274719,0.00253755718134315,0.00167797758511061,0.370764733061465
530343.78694287,4982673.9525786,0,0.636332847238006,0.153387562208444,0.00290502029514716,0.00167470128624410,0.372439434347710
528663.78694287,4984113.9525786,0.00348109438088829,0.784691634919539,0.0609127793885522,0,0.00167386668092465,0.374113301028634
532743.78694287,4984353.9525786,0,0.650763593681414,0.0369104477363046,0.0300743771427255,0.00167055439289886,0.375783855421533
529623.78694287,4983393.9525786,0,0.62341771979461,0.0901523183488884,0.00852995892014554,0.00167031067335527,0.377454166094888
528423.78694287,4985073.9525786,0,0.833383012539676,0.0397402945858464,0,0.00166832703084398,0.379122493125732
529623.78694287,4984353.9525786,0.00552027254374159,0.608493606081641,0.0224440503909125,0,0.00165391415438890,0.380776407280121
530823.78694287,4982913.9525786,0.0038051564602961,0.5933777914469,0.147416729706155,0,0.00165095405342030,0.382427361333542
531063.78694287,4985793.9525786,0.00276013627187079,0.755704092111558,0.122337475383081,0,0.00164965946907092,0.384077020802612
530343.78694287,4985553.9525786,0,0.750520945613641,0.164788204824883,0,0.00163416207321389,0.385711182875826
533943.78694287,4982913.9525786,0,0.831751585174594,0.0502127011038641,0.00950035349121168,0.00163205827832925,0.387343241154156
529863.78694287,4982673.9525786,0,0.74039821783006,0.162255032651225,0.0279840705772922,0.00163101044719066,0.388974251601346
532023.78694287,4982433.9525786,0,0.674440627050301,0.168350658268109,0,0.00163076802229655,0.390605019623643
533463.78694287,4982193.9525786,0,0.78801685810028,0.0571439283779953,0,0.00162607522386252,0.392231094847505
533943.78694287,4982673.9525786,0.00157722072678331,0.826890785089657,0.0338139312717812,0.00103156006974792,0.00162402086732919,0.393855115714835
531063.78694287,4985553.9525786,0,0.634054757516946,0.0772389375553095,0,0.00162312111949487,0.395478236834329
528903.78694287,4984593.9525786,0,0.678490637277742,0.0219815184482188,0,0.00162267057305963,0.397100907407389
531783.78694287,4981953.9525786,0,0.700501448251226,0.143448087480183,0,0.00162131466305435,0.398722222070443
533223.78694287,4982193.9525786,0,0.760295066584,0.0717065689206747,0,0.00161484454251818,0.400337066612962
530583.78694287,4984833.9525786,0.0131331763122476,0.606627673342391,0.0163585525734402,0,0.0016039205349728,0.401940987147934
532503.78694287,4981953.9525786,0,0.704267189646039,0.087281931198826,0,0.00160131369699816,0.403542300844933
528663.78694287,4984833.9525786,0,0.738447070092022,0.0302367226725146,0,0.00158725726175282,0.405129558106685
533223.78694287,4982913.9525786,0.000394305181695828,0.659372409391,0.0321120244274606,0.00320100619005588,0.001584960007412,0.406714518114097
531783.78694287,4985313.9525786,0.00410637786002692,0.643640460115563,0.0758984301739204,0,0.0015785991395219,0.408293117253619
530103.78694287,4982433.9525786,0,0.719260565164648,0.174568574152609,0.0190083167626828,0.00157620019598058,0.4098693174496
529143.78694287,4984353.9525786,0,0.601839155009122,0.0152883817688889,0,0.00157272390858523,0.411442041358185
532743.78694287,4984113.9525786,0.00601025235531628,0.657820419736653,0.0354289951464297,0.0239725716737629,0.00156471084662478,0.41300675220481
532983.78694287,4982913.9525786,0.00870273384925976,0.689072922065572,0.0316149764787243,0.000899193089714774,0.00154988935037930,0.414556641555189
528903.78694287,4985073.9525786,0.00134624242934051,0.703770211571444,0.0128966204496667,0,0.00154214565615886,0.416098787211348
531063.78694287,4982433.9525786,0.00765512449528937,0.702560263630259,0.188942482571185,0,0.00153301181986537,0.417631799031213
529383.78694287,4984353.9525786,0.00568359858681023,0.611535610845763,0.0188796761581425,0,0.00152903450535126,0.419160833536565
532983.78694287,4983153.9525786,0.00426970474427995,0.623568060586,0.0271971314253768,0.00333842499866811,0.00152545925067348,0.420686292787238
528903.78694287,4984353.9525786,0,0.638964139342332,0.0251872579908854,0,0.00151837489624154,0.42220466768348
528183.78694287,4984353.9525786,0.00315444145356662,0.851359569525864,0.0692660311881916,0,0.00151753226194237,0.423722199945422
531783.78694287,4982673.9525786,0.00433735699865411,0.658007525088382,0.191329529225164,0,0.00151356714458990,0.425235767090012
531783.78694287,4982193.9525786,0.00292346315612382,0.691905762741761,0.172831278216089,0,0.00151120993885928,0.426746977028871
532983.78694287,4984113.9525786,0,0.670698520015707,0.0441975449277112,0.0433981088580146,0.00150935372990950,0.428256330758781
528903.78694287,4984113.9525786,0,0.64029882418467,0.0423879574574568,0,0.00149997439968605,0.429756305158467
529383.78694287,4983393.9525786,0,0.633379208720701,0.0906917691819451,0.0160760603656438,0.00149785424717341,0.43125415940564
531543.78694287,4985793.9525786,0.000394305181695828,0.700987922165723,0.125879091170046,0,0.00149523479330915,0.432749394198949
528423.78694287,4985553.9525786,0.00712551564602961,0.88804075309497,0.0158729129504785,0,0.00149504682590054,0.43424444102485
528423.78694287,4984353.9525786,0,0.752453054561503,0.0582893592092128,0,0.00148694191050109,0.435731382935351
532023.78694287,4981713.9525786,0,0.681067439051564,0.103894490727696,0,0.00148570507747936,0.43721708801283
529623.78694287,4983153.9525786,0,0.633624086952965,0.108015428282184,0.0233354955572418,0.00148543828374521,0.438702526296576
531063.78694287,4982193.9525786,0.00157722072678331,0.671071417699154,0.195583932550067,0,0.00148491061020641,0.440187436906782
530823.78694287,4985793.9525786,0,0.702056063945598,0.138178343161339,0,0.00148249295049737,0.441669929857279
528663.78694287,4984593.9525786,0,0.703277829066893,0.0424469780816173,0,0.00148044116283611,0.443150371020115
531783.78694287,4981713.9525786,0.000788610363391655,0.682723813796877,0.117562450783224,0,0.00147174626748921,0.444622117287605
533223.78694287,4983873.9525786,0,0.739732516683905,0.0561170044410488,0.0586515642166102,0.00147142960548137,0.446093546893086
531063.78694287,4985313.9525786,0,0.509281617011456,0.0341367403266077,0,0.0014684340213878,0.447561980914474
531063.78694287,4982913.9525786,0.0155218455585464,0.688824104773272,0.180644933668312,0,0.00146604961838565,0.449028030532859
528423.78694287,4985793.9525786,0.00197152590847914,0.854925075368826,0.0159518399390008,0,0.00145753241087131,0.450485562943731
533703.78694287,4983153.9525786,0,0.764653636514293,0.0705980405309934,0.0197551911372338,0.00144606261133169,0.451931625555062
532983.78694287,4983873.9525786,0.000788610363391655,0.620427316716964,0.0372057254743383,0.0321406304670548,0.00143475869892934,0.453366384253992
531783.78694287,4983873.9525786,0.0279956679004038,0.691987169982514,0.0775886085608758,0,0.00143406289680981,0.454800447150802
533703.78694287,4982193.9525786,0,0.768399682608925,0.0492869387495516,0,0.00143209267204320,0.456232539822845
528423.78694287,4984593.9525786,0.00157722072678331,0.76518540961921,0.0588304689059664,0,0.00142741712183390,0.457659956944679
531303.78694287,4985313.9525786,0,0.505426065047812,0.0412282371161492,0,0.00142650368901155,0.45908646063369
532023.78694287,4982193.9525786,0,0.619641736843702,0.142145355626486,0,0.00140451200098723,0.460490972634677
531303.78694287,4985553.9525786,0,0.579386578452555,0.0830890513450647,0,0.00140122220281689,0.461892194837494
529143.78694287,4985073.9525786,0.00552027254374159,0.666823797959886,0.0123245161943673,0,0.00140073370390969,0.463292928541404
529143.78694287,4984833.9525786,0.00607790376850606,0.641046589081583,0.00845418346958566,0,0.00138874349744213,0.464681672038846
528663.78694287,4985313.9525786,0.00624123065275909,0.772401767605923,0.0123224789933361,0,0.00137869880845597,0.466060370847302
532983.78694287,4983393.9525786,0.0078184513795424,0.626408385476258,0.0298588800869743,0.0113553112234540,0.00137498896536860,0.467435359812671
533223.78694287,4983633.9525786,0,0.672952318866542,0.0474425733474078,0.0455602655719718,0.00137114647442536,0.468806506287096
529143.78694287,4984593.9525786,0,0.553411497458423,0.0117043339947320,0,0.00136062088704476,0.470167127174141
529383.78694287,4984593.9525786,0.0105785834454913,0.629092198381069,0.0188847691607204,0,0.00135889519673716,0.471526022370878
529863.78694287,4982433.9525786,0,0.726318704239899,0.182492966032312,0.035437292386908,0.00135827120008382,0.472884293570962
532023.78694287,4981953.9525786,0,0.620825227431643,0.120590022544278,0,0.00135804462081105,0.474242338191773
530103.78694287,4982193.9525786,0.00236583109017497,0.717804425971187,0.182564762817226,0.0198069621210049,0.00134112195309430,0.475583460144867
532983.78694287,4983633.9525786,0.00552027254374159,0.614397797519223,0.0328086016657652,0.0237203690131476,0.00133203070104821,0.476915490845915
529143.78694287,4983873.9525786,0,0.545877191675771,0.0478305146294884,0.00100099783873601,0.00132270679222709,0.478238197638142
531303.78694287,4985793.9525786,0.00331776833781965,0.667303050264316,0.121572069852795,0,0.00131677665098823,0.479554974289131
528183.78694287,4984593.9525786,0.00197152590847914,0.792661009883213,0.0700506155110432,0,0.00131537996567404,0.480870354254805
531783.78694287,4985793.9525786,0,0.675388627499065,0.147769631130499,0,0.00131493852135540,0.48218529277616
530583.78694287,4985793.9525786,0,0.666246069154545,0.147996691736860,0,0.00130294333104361,0.483488236107204
534183.78694287,4982673.9525786,0.000788610363391655,0.780518200810957,0.0419305185173410,0.000738926941789861,0.00130187981749992,0.484790115924704
533463.78694287,4983153.9525786,0,0.636221240536974,0.0391203161063142,0.0160961899262924,0.00129970868588379,0.486089824610587
531783.78694287,4982433.9525786,0.00946332436069987,0.67850442398787,0.192489977138268,0,0.00129609645921101,0.487385921069798
531063.78694287,4982673.9525786,0.0199757991251682,0.710131137020249,0.177093655727886,0,0.00129204428621690,0.488677965356015
532983.78694287,4984593.9525786,0.000788610363391655,0.701055542696348,0.056353960023847,0.0663236985979862,0.00128952366620454,0.48996748902222
528183.78694287,4985553.9525786,0,0.795611365850488,0.0175891966135048,0,0.00128277120960623,0.491250260231826
532983.78694287,4984353.9525786,0,0.644648202974879,0.0513879041730087,0.0557855352260112,0.00127470895968132,0.492524969191507
528903.78694287,4985313.9525786,0.00568359858681023,0.693745303778767,0.0151232520738757,0,0.00126552977304624,0.493790498964554
533223.78694287,4981953.9525786,0,0.69749594544344,0.0832112252011919,0,0.00126314734562801,0.495053646310182
