f111	x	y	elev240	slope240	forest240	dtree240	dhigh240	descape240	rghasp240	amuse	elkuse	wolfuse	road240
1	521223.78694287	5000913.9525786	2158.641	13.5	29	34.02015	125.9876	34.02015	0.9228987	0	6790.393	0	0
1	521463.78694287	5000913.9525786	2168.109	16.14063	50	6.756662	27.59536	6.756662	1.087397	0	6928.558	0	0
1	521703.78694287	5000913.9525786	2198.094	19.26563	64	0	60.56601	0	1.056232	0	7319.34	0	0
1	521943.78694287	5000913.9525786	2229.75	15.875	64	0	106.6809	0	1.038012	0	7726.192	0	0
1	522183.78694287	5000913.9525786	2254.047	15.76563	64	0	60.32824	0	1.104986	0	8113.658	0	0
1	522423.78694287	5000913.9525786	2323.969	23.67188	64	0	3.28125	0	1.123051	0	7725.909	0	0
1	522663.78694287	5000913.9525786	2381.625	28.1875	64	0	0.46875	0	1.250016	0	6557.779	0	0
1	522903.78694287	5000913.9525786	2379.938	28.53125	64	0	0.46875	0	1.23283	0	6713.077	0	0
1	523143.78694287	5000913.9525786	2469.344	34.79688	64	0	13.70749	0	1.108688	0	7558.778	0	0
1	523383.78694287	5000913.9525786	2535.156	31.23438	64	0	6.287912	0	1.106261	0	8358.889	0	0
1	523623.78694287	5000913.9525786	2596.141	34.59375	64	0	3.75	0	1.369125	0	8699.954	0	0
1	523863.78694287	5000913.9525786	2735.406	34	32	29.92884	0	0	1.344511	0	9515.357	0	0
1	524103.78694287	5000913.9525786	2882.719	30.98438	20	60.90673	8.551238	8.551238	1.361496	0	9632.645	0	0
1	524343.78694287	5000913.9525786	2858.75	32.15625	0	134.4757	1.40625	1.40625	1.28761	0	10598.04	0	0
1	524583.78694287	5000913.9525786	2695.672	30.04688	27	43.66476	21.34402	21.34402	1.001473	0	11944.91	0	0
1	524823.78694287	5000913.9525786	2624.141	21.01563	62	0.9375	42.67453	0.9375	1.040652	0	10699.03	0	0
1	525063.78694287	5000913.9525786	2677.016	32.35938	50	8.357075	5.544575	5.544575	1.301991	0	14820.88	0	0
1	525303.78694287	5000913.9525786	2672.156	24.20313	55	6.123982	57.51356	6.123982	1.009721	0	15799.95	0	0
1	525543.78694287	5000913.9525786	2668.266	16.73438	64	0	121.1311	0	0.9673042	0	18663.83	0	0
1	525783.78694287	5000913.9525786	2734.688	19.375	64	0	69.68967	0	0.9880276	0	18379.26	0	0
1	526023.78694287	5000913.9525786	2815.625	23.46875	64	0	18.54307	0	1.028028	0	17491.46	0	0
1	526263.78694287	5000913.9525786	2923.563	28.40625	37	26.83431	27.57582	26.83431	1.088081	0	17872.92	0	0
1	526503.78694287	5000913.9525786	2904.203	13.875	0	228.7138	168.1375	168.1375	0.8767309	0	17519.2	0	0
1	526743.78694287	5000913.9525786	2898.891	12.5	0	454.6857	144.6195	144.6195	1.045027	0	17816.16	0	0
1	526983.78694287	5000913.9525786	2885.078	12.4375	0	605.3062	214.0167	214.0167	0.8259563	0	17677.98	0	0
1	527223.78694287	5000913.9525786	2875.906	11.48438	0	661.7363	104.5908	104.5908	0.8777321	0	17457.76	0	0
1	527463.78694287	5000913.9525786	2924.281	20.1875	0	741.206	37.5131	37.5131	1.05475	0	17077.49	0	0
1	527703.78694287	5000913.9525786	2965	27.125	0	768.4662	6.123982	6.123982	1.115912	0	13598.05	0	0
1	527943.78694287	5000913.9525786	3056.203	29.8125	0	766.035	2.34375	2.34375	1.179333	0	11027.06	0	0
1	528183.78694287	5000913.9525786	3084.438	29.71875	0	754.6677	1.875	1.875	1.331311	0	8439.059	0	0
1	528423.78694287	5000913.9525786	2971.875	24.28125	0	592.2903	48.63078	48.63078	1.161645	0	9237.907	0	0
1	528663.78694287	5000913.9525786	2907.547	19.46875	0	376.685	58.75237	58.75237	1.14549	0	11300.24	0	0
1	528903.78694287	5000913.9525786	2902.047	21.98438	0	206.2184	33.42712	33.42712	1.090358	0	12710.45	0	0
1	529143.78694287	5000913.9525786	2941.656	23.15625	0	189.1588	7.613738	7.613738	1.111434	0	13358.05	0	0
1	529383.78694287	5000913.9525786	2940.938	25.04688	0	221.0001	9.160877	9.160877	1.167098	0	15766.75	0	0
1	529623.78694287	5000913.9525786	2847.5	20.42188	0	182.3804	112.4273	112.4273	0.9457458	0	17417.18	0	0
1	529863.78694287	5000913.9525786	2797.828	11.64063	0	154.0218	86.20525	86.20525	1.027975	0	19357.37	0	0
1	530103.78694287	5000913.9525786	2749.016	15.09375	35	25.92404	80.4901	25.92404	0.9900772	0	19596.44	0	0
1	530343.78694287	5000913.9525786	2701.219	12.23438	46	12.40754	220.1921	12.40754	0.9035605	0	19011.08	0	0
1	530583.78694287	5000913.9525786	2669.797	14.51563	13	53.6819	446.6981	53.6819	0.8037221	0	20732.47	0	0
1	530823.78694287	5000913.9525786	2647.563	11.40625	59	2.8125	598.7226	2.8125	0.8672346	0	20606.54	0	0
1	531063.78694287	5000913.9525786	2662.656	11.40625	47	11.61528	424.3391	11.61528	0.8232601	0	21285.29	0	0
1	531303.78694287	5000913.9525786	2720.563	13.3125	64	0	208.7075	0	0.8111777	0	20551.5	0	0
1	531543.78694287	5000913.9525786	2790.75	20.60938	64	0	26.43973	0	0.8097454	0	19397.92	0	0
1	531783.78694287	5000913.9525786	2885.266	24.1875	39	23.34964	13.78791	13.78791	1.125213	0	17137.33	0	0
1	532023.78694287	5000913.9525786	2867	24.5	15	44.63587	18.64218	18.64218	1.219884	0	15629.55	0	0
1	532263.78694287	5000913.9525786	2820.25	32.64063	0	160.3969	21.37861	21.37861	1.12608	0	17064.48	0	0
1	532503.78694287	5000913.9525786	2752.266	16.65625	11	85.61648	123.8735	85.61648	0.9884608	0	16859.33	0	0
1	532743.78694287	5000913.9525786	2782.453	11.23438	32	22.48004	79.6839	22.48004	0.8415858	0	18748.75	0	0
1	532983.78694287	5000913.9525786	2832.875	16.0625	47	9.324807	29.56313	9.324807	0.9941047	0	16741.06	0	0
1	533223.78694287	5000913.9525786	2909.422	18.46875	13	66.49809	52.47157	52.47157	1.075604	0	14575.58	0	0
1	533463.78694287	5000913.9525786	2941.078	14.92188	0	272.1045	18.72751	18.72751	1.121285	0	11313.48	0	0
1	533703.78694287	5000913.9525786	2862.422	38.57813	0	199.0769	0.9375	0.9375	1.391554	0	10471.47	0	0
1	533943.78694287	5000913.9525786	2756.344	23.57813	1	118.3664	18.3448	18.3448	1.155357	0	10250.24	0	0
1	534183.78694287	5000913.9525786	2759.234	25.04688	32	23.91344	11.5579	11.5579	1.070512	0	12078.62	0	0
1	534423.78694287	5000913.9525786	2780.125	24.84375	27	26.01283	9.6829	9.6829	1.057038	0	11889.99	0	0
1	534663.78694287	5000913.9525786	2711.641	27.85938	34	29.9214	4.881662	4.881662	1.121698	0	12565.79	0	0
1	534903.78694287	5000913.9525786	2596.344	27.48438	58	2.8125	24.74519	2.8125	1.152651	0	12659.35	0	0
1	535143.78694287	5000913.9525786	2497.156	13.53125	64	0	190.1997	0	0.9489583	0	13889.54	0	0
1	535383.78694287	5000913.9525786	2481.906	7.140625	64	0	187.8033	0	0.8850844	0	13459.69	0	0
1	535623.78694287	5000913.9525786	2538.266	21.98438	64	0	10.97541	0	0.8976787	0	12783.96	0	0
1	535863.78694287	5000913.9525786	2662.797	26.85938	64	0	27.19777	0	0.9713025	0	10300.29	0	0
1	536103.78694287	5000913.9525786	2765.813	25.23438	64	0	0.46875	0	0.9927891	0	12612.36	0	0
1	536343.78694287	5000913.9525786	2905.516	34	63	0.46875	9.324807	0.46875	1.328035	0	14982.27	0	0
1	536583.78694287	5000913.9525786	2982.406	28.60938	9	74.01951	23.56968	23.56968	1.309272	0	16785.73	0	0
1	536823.78694287	5000913.9525786	3027.563	26.26563	0	265.931	27.4524	27.4524	1.118436	0	17496.4	0	0
1	537063.78694287	5000913.9525786	2921.859	22.90625	0	381.6839	16.35606	16.35606	0.9149672	0	18558.2	0	0
1	537303.78694287	5000913.9525786	2828.844	14.95313	0	177.7218	43.60585	43.60585	0.9558302	0	19841.72	0	0
1	537543.78694287	5000913.9525786	2749.25	19.625	31	27.53497	85.45667	27.53497	0.9189228	0	20689.07	0	0
1	537783.78694287	5000913.9525786	2693.516	12.8125	64	0	243.3026	0	0.96952	0	19495.64	0	0
1	538023.78694287	5000913.9525786	2668.125	12.59375	36	17.1829	253.7485	17.1829	0.7706649	0	19838.52	0	0
1	538263.78694287	5000913.9525786	2664.984	15.01563	46	11.03588	184.3539	11.03588	0.584155	0	19319.17	0	0
1	538503.78694287	5000913.9525786	2657.438	16.54688	39	12.88373	101.1593	12.88373	0.8676612	0	19791.79	0	0
1	538743.78694287	5000913.9525786	2669.766	15.125	52	9.244383	184.9379	9.244383	1.030132	0	19626.94	0	0
1	538983.78694287	5000913.9525786	2674.719	14.01563	59	3.006663	174.5723	3.006663	0.8127716	0	19211.07	0	0
1	539223.78694287	5000913.9525786	2746.594	19.5	64	0	42.38672	0	0.9158046	0	18862.98	0	0
1	539463.78694287	5000913.9525786	2835.156	22.34375	64	0	8.162912	0	0.9405262	0	20194.87	0	0
1	539703.78694287	5000913.9525786	2933.891	19.46875	32	29.67452	52.27163	29.67452	1.075844	0	21980.7	0	0
1	539943.78694287	5000913.9525786	2963.375	13.15625	0	225.0132	171.2899	171.2899	0.9213811	0	24185.55	0	0
1	540183.78694287	5000913.9525786	2947.922	11.46875	0	390.396	167.5573	167.5573	0.870519	0	24396.06	0	0
1	540423.78694287	5000913.9525786	2936.156	17.17188	0	349.073	49.22205	49.22205	1.05931	0	22293.23	0	0
1	540663.78694287	5000913.9525786	2917.5	27	0	235.8461	5.544575	5.544575	0.9694369	0	19209.05	0	0
1	540903.78694287	5000913.9525786	2892.078	24.32813	5	78.51774	21.62296	21.62296	1.129427	0	20023.56	0	0
1	541143.78694287	5000913.9525786	2844.438	16.78125	41	12.52563	196.6111	12.52563	0.8955437	0	22285.81	0	0
1	541383.78694287	5000913.9525786	2822.203	9.59375	28	35.88644	309.9728	35.88644	0.8137864	0	25916.26	0	0
1	541623.78694287	5000913.9525786	2801.328	7.90625	58	3.006663	204.2378	3.006663	0.8703439	0	26525.1	0	0
1	541863.78694287	5000913.9525786	2797.766	9.5625	56	5.186482	210.7993	5.186482	0.8537872	0	25046.63	0	0
1	542103.78694287	5000913.9525786	2789.797	12.45313	51	7.80482	177.7193	7.80482	0.9399178	0	21810.05	0	0
1	542343.78694287	5000913.9525786	2744.609	18.32813	61	1.40625	17.48772	1.40625	0.9645586	0	18810.92	0	0
1	542583.78694287	5000913.9525786	2642.656	30.0625	64	0	16.46671	0	1.169626	0	14152.89	0	0
1	542823.78694287	5000913.9525786	2540.359	22.8125	64	0	28.89429	0	0.9689633	0	12623.61	0	0
1	543063.78694287	5000913.9525786	2485.375	13.60938	64	0	109.4075	0	0.9160942	0	13437.62	0	0
1	543303.78694287	5000913.9525786	2455.531	7.203125	64	0	206.0187	0	0.8425602	0	13645.49	0	0
1	543543.78694287	5000913.9525786	2472.469	11.92188	64	0	136.8287	0	0.7759115	0	13191.46	0	0
1	543783.78694287	5000913.9525786	2529.188	24.34375	64	0	7.918557	0	1.055639	0	11576.57	0	0
1	544023.78694287	5000913.9525786	2628.688	28.57813	62	0.9375	0	0	1.246152	0	11246.15	0	0
1	544263.78694287	5000913.9525786	2736.75	31.20313	64	0	0.46875	0	1.257938	0	10562.03	0	0
1	544503.78694287	5000913.9525786	2756.891	34.35938	64	0	0	0	1.309389	0	10802.38	0	0
1	544743.78694287	5000913.9525786	2832.75	30.85938	41	12.76999	0	0	1.245737	0	10880.11	0	0
1	544983.78694287	5000913.9525786	2842.75	33.46875	63	0.46875	0	0	1.192046	0	11767.37	0	0
1	545223.78694287	5000913.9525786	2911.281	30.57813	59	3.006663	1.40625	1.40625	1.219695	0	14854.64	0	0
1	545463.78694287	5000913.9525786	2900.156	21.73438	52	7.061482	22.42985	7.061482	1.18651	0	20983.16	0	0
1	545703.78694287	5000913.9525786	2870.031	20.78125	61	1.40625	15.72338	1.40625	1.080291	0	23079.02	0	0
1	545943.78694287	5000913.9525786	2800.016	26.32813	64	0	18.48568	0	0.9810435	0	24507.1	0	0
1	546183.78694287	5000913.9525786	2710.328	22.90625	64	0	18.2111	0	0.9469177	0	23447.75	0	0
1	546423.78694287	5000913.9525786	2638.109	18.5625	64	0	60.77023	0	0.9942709	0	24199	0	0
1	546663.78694287	5000913.9525786	2606.063	17.23438	64	0	124.9398	0	0.9033226	0	25454.1	0	0
1	546903.78694287	5000913.9525786	2568.203	18	64	0	107.2039	0	1.010527	0	25932.48	0	0
1	547143.78694287	5000913.9525786	2522.281	12.10938	64	0	102.611	0	0.9662266	0	26358.68	0	0
1	514983.78694287	5000673.9525786	1858.438	23.5625	0	1066.515	9.160877	9.160877	1.104425	0	2304.856	0	18.35938
1	515223.78694287	5000673.9525786	1921.141	21.53125	0	899.8762	24.30049	24.30049	1.024951	0	2533.983	0	1.25
1	515463.78694287	5000673.9525786	1970.906	22.71875	0	727.3086	55.66867	55.66867	1.165324	0	3377.239	0	0
1	515703.78694287	5000673.9525786	2007.703	14.92188	0	602.8285	129.8913	129.8913	1.085235	0	3803.645	0	0
1	515943.78694287	5000673.9525786	1998.109	13.89063	0	534.5373	124.6085	124.6085	1.038189	0	3972.925	0	0
1	516183.78694287	5000673.9525786	2017.859	15.875	0	354	17.77165	17.77165	1.088789	0	3664.578	0	0.171875
1	516423.78694287	5000673.9525786	1963.797	23.51563	3	128.5678	43.86881	43.86881	1.001735	0	3416.774	0	2.453125
1	516663.78694287	5000673.9525786	1929.844	11.85938	34	22.13121	98.32584	22.13121	0.9652187	0	3418.598	0	5.96875
1	516903.78694287	5000673.9525786	1974.5	17.0625	7	99.66753	116.1942	99.66753	0.9889705	0	3547.859	0	12.4375
1	517143.78694287	5000673.9525786	1987.938	18.67188	0	290.405	70.66959	70.66959	1.015883	0	3544.07	0	21.25
1	517383.78694287	5000673.9525786	1989.703	17.4375	0	474.3545	35.96288	35.96288	1.156537	0	3700.47	0	23.125
1	517623.78694287	5000673.9525786	2011.078	19.10938	0	605.3414	85.6606	85.6606	1.017183	0	3866.522	0	23.125
1	517863.78694287	5000673.9525786	2002.656	17.21875	0	527.9673	89.06234	89.06234	1.002557	0	4164.737	0	22.65625
1	518103.78694287	5000673.9525786	2005.813	15.71875	0	324.3879	101.2845	101.2845	1.056959	0	4370.709	0	19.82813
1	518343.78694287	5000673.9525786	1996.656	13.875	1	122.1645	164.3359	122.1645	0.982496	0	4519.957	0	16.07813
1	518583.78694287	5000673.9525786	2014.156	11.53125	41	16.49695	112.7066	16.49695	1.072288	0	4816.269	0	8.25
1	518823.78694287	5000673.9525786	2034.047	7.875	11	66.3905	126.1153	66.3905	0.9951239	0	4808.545	0	0.75
1	519063.78694287	5000673.9525786	2009.391	12.875	31	31.8085	183.7724	31.8085	1.034339	0	4721.2	0	0
1	519303.78694287	5000673.9525786	2026.359	13.64063	64	0	67.08953	0	0.9924479	0	4657.24	0	0
1	519543.78694287	5000673.9525786	2086.906	24.25	26	44.25137	4.6875	4.6875	1.097344	0	4789.806	0	0
1	519783.78694287	5000673.9525786	2069.438	21.57813	23	46.74177	55.52603	46.74177	0.8877986	0	4736.644	0	0
1	520023.78694287	5000673.9525786	2047.797	13.96875	53	6.786895	116.6983	6.786895	0.9847769	0	5080.804	0	0
1	520263.78694287	5000673.9525786	2054.5	16.1875	56	3.944163	74.77141	3.944163	0.9378345	0	5268.718	0	0
1	520503.78694287	5000673.9525786	2078.109	14.0625	56	3.75	180.8725	3.75	0.9700857	0	5614.33	0	0
1	520743.78694287	5000673.9525786	2107.875	13.07813	64	0	207.6156	0	1.062475	0	6084.456	0	0
1	520983.78694287	5000673.9525786	2140	15.14063	64	0	233.9474	0	0.8365728	0	6599.452	0	0
1	521223.78694287	5000673.9525786	2164.047	15.40625	64	0	149.9988	0	0.7300242	0	6847.75	0	0
1	521463.78694287	5000673.9525786	2194.578	16.03125	64	0	62.92191	0	0.9508868	0	6964.038	0	0
1	521703.78694287	5000673.9525786	2264.453	23.03125	64	0	12.10707	0	1.020034	0	7347.304	0	0
1	521943.78694287	5000673.9525786	2310.375	20.82813	64	0	84.575	0	1.10993	0	7766.576	0	0
1	522183.78694287	5000673.9525786	2302.828	15.51563	64	0	109.7908	0	1.087226	0	8550.53	0	0
1	522423.78694287	5000673.9525786	2337.469	21.25	64	0	25.85596	0	1.028882	0	8140.756	0	0
1	522663.78694287	5000673.9525786	2448.141	29.45313	64	0	2.34375	0	1.223512	0	6940.666	0	0
1	522903.78694287	5000673.9525786	2476.234	31.25	64	0	1.40625	0	1.339186	0	7019.353	0	0
1	523143.78694287	5000673.9525786	2527.703	28.28125	64	0	3.75	0	1.286966	0	7625.566	0	0
1	523383.78694287	5000673.9525786	2572.516	21.78125	64	0	6.756662	0	1.07775	0	8793.22	0	0
1	523623.78694287	5000673.9525786	2621.984	25.23438	63	0.46875	5.819162	0.46875	1.158551	0	9606.207	0	0
1	523863.78694287	5000673.9525786	2697.625	29.70313	45	9.957488	5.625	5.625	1.126531	0	10226.22	0	0
1	524103.78694287	5000673.9525786	2789.266	28.9375	38	16.30278	11.16957	11.16957	1.078138	0	10274.61	0	0
1	524343.78694287	5000673.9525786	2847.719	25.875	33	23.14295	7.03125	7.03125	1.238584	0	10846.83	0	0
1	524583.78694287	5000673.9525786	2745.438	30.625	30	28.52542	33.04363	28.52542	1.135298	0	12256.82	0	0
1	524823.78694287	5000673.9525786	2691.313	13.85938	48	10.97541	104.9262	10.97541	0.9065576	0	11372.2	0	0
1	525063.78694287	5000673.9525786	2749.406	25.65625	22	31.44675	7.96875	7.96875	1.258369	0	15749.93	0	0
1	525303.78694287	5000673.9525786	2740.672	16.8125	61	1.40625	160.4138	1.40625	0.9874371	0	16711.71	0	0
1	525543.78694287	5000673.9525786	2726.016	14.3125	64	0	244.9822	0	0.8628435	0	19587.09	0	0
1	525783.78694287	5000673.9525786	2724.188	12.39063	64	0	57.51348	0	0.943741	0	19896.09	0	0
1	526023.78694287	5000673.9525786	2795.75	18.04688	45	9.763325	81.46508	9.763325	0.9970793	0	19293.76	0	0
1	526263.78694287	5000673.9525786	2865.516	20	36	26.20163	97.95925	26.20163	1.125779	0	19732.45	0	0
1	526503.78694287	5000673.9525786	2859.141	12.5625	0	226.357	231.8799	226.357	0.8810255	0	19412.89	0	0
1	526743.78694287	5000673.9525786	2848.094	14.35938	0	412.3478	115.1021	115.1021	1.023539	0	19081.49	0	0
1	526983.78694287	5000673.9525786	2837.609	12.46875	0	420.295	192.4306	192.4306	0.9598711	0	18446.05	0	0
1	527223.78694287	5000673.9525786	2838.406	9.25	0	432.4818	141.5646	141.5646	0.9969109	0	17808.19	0	0
1	527463.78694287	5000673.9525786	2862.063	18.25	0	522.8239	76.51712	76.51712	1.083448	0	17739.21	0	0
1	527703.78694287	5000673.9525786	2884.734	15.89063	0	530.067	81.76312	81.76312	0.9007992	0	14698.04	0	0
1	527943.78694287	5000673.9525786	2954.75	31.84375	0	526.5172	0	0	0.9844042	0	12088.81	0	0
1	528183.78694287	5000673.9525786	3056.984	29.71875	0	534.7128	2.8125	2.8125	1.135073	0	8625.037	0	0
1	528423.78694287	5000673.9525786	2981.359	30.14063	0	532.4193	3.75	3.75	1.074351	0	9007.423	0	0
1	528663.78694287	5000673.9525786	2868.078	17.96875	0	321.3879	129.0683	129.0683	0.9431192	0	12141.74	0	0
1	528903.78694287	5000673.9525786	2837.641	12.28125	8	93.20837	104.4424	93.20837	0.9663613	0	14297.66	0	0
1	529143.78694287	5000673.9525786	2838.703	22.96875	39	15.99796	47.26958	15.99796	0.979463	0	15561.4	0	0
1	529383.78694287	5000673.9525786	2833.453	24.875	16	63.65094	50.92538	50.92538	0.93279	0	17080.62	0	0
1	529623.78694287	5000673.9525786	2800.922	15.90625	4	89.95019	100.8144	89.95019	0.9350328	0	17251.05	0	0
1	529863.78694287	5000673.9525786	2814.75	18.65625	21	39.22943	4.717732	4.717732	1.202714	0	17961.4	0	0
1	530103.78694287	5000673.9525786	2775.906	32.03125	13	64.06838	10.03791	10.03791	1.304113	0	18057.29	0	0
1	530343.78694287	5000673.9525786	2670.891	13.32813	50	10.06814	184.7965	10.06814	0.9876167	0	18187.05	0	0
1	530583.78694287	5000673.9525786	2633.797	12.20313	47	10.23207	420.0391	10.23207	0.9507319	0	20456.29	0	0
1	530823.78694287	5000673.9525786	2615.469	9.5	47	9.019988	530.114	9.019988	0.9046987	0	20292.92	0	0
1	531063.78694287	5000673.9525786	2652.297	11.40625	64	0	322.8883	0	0.9243759	0	20665.42	0	0
1	531303.78694287	5000673.9525786	2706.719	13.4375	64	0	135.995	0	0.8439857	0	19722.96	0	0
1	531543.78694287	5000673.9525786	2768.563	17.76563	64	0	42.7352	0	0.7959007	0	18690.11	0	0
1	531783.78694287	5000673.9525786	2848.766	23.59375	43	17.56814	14.72541	14.72541	0.9836162	0	16755.32	0	0
1	532023.78694287	5000673.9525786	2805.391	18.10938	0	138.114	51.2955	51.2955	1.023063	0	15837.54	0	0
1	532263.78694287	5000673.9525786	2729.953	21.64063	5	90.40911	46.93892	46.93892	0.9676275	0	17016.49	0	0
1	532503.78694287	5000673.9525786	2708.859	19.51563	39	16.9657	27.11917	16.9657	1.034025	0	15800.38	0	0
1	532743.78694287	5000673.9525786	2790.969	24.85938	54	5.075825	4.412912	4.412912	1.079198	0	17708.02	0	0
1	532983.78694287	5000673.9525786	2911.391	25.35938	18	52.85999	30.34913	30.34913	1.212855	0	15559.48	0	0
1	533223.78694287	5000673.9525786	2966.266	23.23438	0	178.6341	17.35402	17.35402	1.204418	0	14452.02	0	0
1	533463.78694287	5000673.9525786	3024.016	25.5	0	283.0916	59.24398	59.24398	1.299028	0	12758.63	0	0
1	533703.78694287	5000673.9525786	2984.531	22.4375	0	332.4836	29.29717	29.29717	1.177813	0	12445.69	0	0
1	533943.78694287	5000673.9525786	2915.953	35.17188	0	223.7421	4.138325	4.138325	1.371202	0	11777.15	0	0
1	534183.78694287	5000673.9525786	2821.516	28.35938	22	44.74915	9.763325	9.763325	1.221478	0	11674.5	0	0
1	534423.78694287	5000673.9525786	2725.266	20.875	62	0.9375	43.36149	0.9375	1.106014	0	10379.53	0	0
1	534663.78694287	5000673.9525786	2663.953	21.23438	64	0	24.43855	0	0.974358	0	11364.91	0	0
1	534903.78694287	5000673.9525786	2592.531	21.09375	64	0	73.14265	0	1.039363	0	12239.15	0	0
1	535143.78694287	5000673.9525786	2523.656	13.96875	64	0	229.7228	0	0.8906542	0	13832.9	0	0
1	535383.78694287	5000673.9525786	2509.344	13.25	64	0	110.1239	0	0.8502335	0	13671.35	0	0
1	535623.78694287	5000673.9525786	2565.484	21.20313	64	0	15.14089	0	0.9740459	0	12584.61	0	0
1	535863.78694287	5000673.9525786	2691.938	33.5	51	7.144988	1.40625	1.40625	1.160637	0	11028.12	0	0
1	536103.78694287	5000673.9525786	2839.344	38.95313	56	3.75	4.138325	3.75	1.346592	0	14102.36	0	0
1	536343.78694287	5000673.9525786	2984.063	24.76563	29	37.25121	86.16298	37.25121	1.114312	0	17404.23	0	0
1	536583.78694287	5000673.9525786	3012.188	6.40625	0	172.2654	126.1528	126.1528	0.9638874	0	19396.63	0	0
1	536823.78694287	5000673.9525786	3031.359	25.73438	0	362.2546	21.90063	21.90063	1.183432	0	19003.71	0	0
1	537063.78694287	5000673.9525786	2917.266	23.23438	0	411.043	27.66652	27.66652	0.9770137	0	19158.38	0	0
1	537303.78694287	5000673.9525786	2825.875	12.35938	0	189.6811	104.3864	104.3864	0.8426859	0	19396.6	0	0
1	537543.78694287	5000673.9525786	2776.906	16.9375	37	23.54673	86.29718	23.54673	0.9465068	0	20899.44	0	0
1	537783.78694287	5000673.9525786	2725.922	14.70313	64	0	221.565	0	0.7489875	0	19306.31	0	0
1	538023.78694287	5000673.9525786	2669.391	15.78125	64	0	154.282	0	0.6854077	0	19575.45	0	0
1	538263.78694287	5000673.9525786	2623.313	10.84375	49	8.082488	233.5894	8.082488	0.7710354	0	18943.9	0	0
1	538503.78694287	5000673.9525786	2606.719	8.09375	41	13.35248	280.9724	13.35248	0.7714709	0	19383.91	0	0
1	538743.78694287	5000673.9525786	2617.594	12.60938	64	0	310.7111	0	0.9594042	0	19555.34	0	0
1	538983.78694287	5000673.9525786	2641.938	11.78125	64	0	152.8963	0	0.7667453	0	19022.13	0	0
1	539223.78694287	5000673.9525786	2704.734	21.54688	64	0	5.350412	0	0.7620173	0	18692.78	0	0
