"x","y","forest240","wolfuse","Prob","CumProb"
532503.78694287,4976193.9525786,0,0,8.384549972392e-06,0.98862675515597
536823.78694287,4979313.9525786,0,0.0105315615096307,8.37645386259283e-06,0.988635131609833
522183.78694287,4978353.9525786,1,0,8.36715160944277e-06,0.988643498761443
524343.78694287,4979553.9525786,0,0,8.36431417561256e-06,0.988651863075618
524823.78694287,4987953.9525786,0,0,8.34658803720654e-06,0.988660209663655
520983.78694287,4981473.9525786,1,0,8.32506663295251e-06,0.988668534730288
521223.78694287,4980513.9525786,1,0,8.319764102067e-06,0.98867685449439
527463.78694287,4974033.9525786,1,0,8.30101697400679e-06,0.988685155511364
538263.78694287,4983633.9525786,0.046875,0,8.30064719076976e-06,0.988693456158555
525063.78694287,4991553.9525786,1,0,8.29752651839648e-06,0.988701753685074
535623.78694287,4991793.9525786,0.921875,0,8.29214882408463e-06,0.988710045833898
536343.78694287,4991553.9525786,1,0,8.29071792918925e-06,0.988718336551827
524823.78694287,4978833.9525786,0,0,8.2874497535531e-06,0.98872662400158
539943.78694287,4986993.9525786,1,0.000105613742816785,8.27955835423564e-06,0.988734903559935
536583.78694287,4978833.9525786,0,0.000157418491838025,8.27244272626109e-06,0.98874317600266
530583.78694287,4975953.9525786,0,0,8.26468831777645e-06,0.988751440690979
528183.78694287,4992993.9525786,1,0,8.26392597025457e-06,0.988759704616949
538503.78694287,4984593.9525786,0.171875,0,8.26218431290607e-06,0.988767966801262
530823.78694287,4975233.9525786,0.28125,0,8.26116691792466e-06,0.98877622796818
524103.78694287,4979073.9525786,0.171875,0,8.2608981595169e-06,0.98878448886634
521463.78694287,4979793.9525786,1,0,8.25658981924591e-06,0.98879274545616
529383.78694287,4993233.9525786,1,0,8.2448438346964e-06,0.988800990299993
532023.78694287,4993233.9525786,1,0,8.24326073243349e-06,0.988809233560726
526263.78694287,4992273.9525786,1,0,8.24161046977104e-06,0.988817475171196
523863.78694287,4977633.9525786,0.59375,0,8.24104781919311e-06,0.988825716219015
527463.78694287,4990113.9525786,0,0,8.23942366774465e-06,0.988833955642683
538023.78694287,4977873.9525786,0.6875,0.000243454797041329,8.23809832014208e-06,0.988842193741003
526263.78694287,4989393.9525786,0,0,8.21205462699267e-06,0.98885040579563
531303.78694287,4973553.9525786,1,0.0098271780746176,8.20960352385833e-06,0.988858615399154
523383.78694287,4984833.9525786,0,0,8.20856017950589e-06,0.988866823959333
537063.78694287,4990833.9525786,0.9375,0,8.17811286140591e-06,0.988875002072194
526023.78694287,4990113.9525786,0.28125,0,8.17633896730324e-06,0.988883178411162
522903.78694287,4979073.9525786,0.578125,0,8.16951086186062e-06,0.988891347922024
526983.78694287,4989873.9525786,0,0,8.16757875289949e-06,0.988899515500776
528183.78694287,4973793.9525786,1,0,8.16224882687948e-06,0.988907677749603
523623.78694287,4976433.9525786,1,0,8.15943916107725e-06,0.988915837188764
527463.78694287,4992753.9525786,0.984375,0,8.15215577842885e-06,0.988923989344543
533943.78694287,4976673.9525786,0,0,8.14905111426635e-06,0.988932138395657
525783.78694287,4992033.9525786,1,0,8.14322946078318e-06,0.988940281625118
523863.78694287,4976193.9525786,1,0,8.13866807635019e-06,0.988948420293194
535143.78694287,4977393.9525786,0,0,8.12940533669638e-06,0.98895654969853
538503.78694287,4984113.9525786,0.140625,0,8.12813748482772e-06,0.988964677836016
523623.78694287,4985793.9525786,0,0,8.12077427747923e-06,0.988972798610293
522423.78694287,4980993.9525786,0.453125,0,8.1055427262167e-06,0.98898090415302
523383.78694287,4976673.9525786,1,0,8.1028703377555e-06,0.988989007023357
539943.78694287,4986033.9525786,1,0.0549081714785148,8.10152547511217e-06,0.988997108548832
523623.78694287,4980993.9525786,0,0,8.09053244993904e-06,0.989005199081282
534423.78694287,4976913.9525786,0,0,8.08042027332802e-06,0.989013279501556
522663.78694287,4980273.9525786,0.453125,0,8.08015135280606e-06,0.989021359652908
524343.78694287,4975953.9525786,0.9375,0.000769543888345733,8.07605962514012e-06,0.989029435712534
523143.78694287,4983633.9525786,0.03125,0,8.0644543087811e-06,0.989037500166842
526743.78694287,4974273.9525786,1,0,8.0500539344449e-06,0.989045550220777
532983.78694287,4992513.9525786,0.765625,0,8.04241503570795e-06,0.989053592635812
539223.78694287,4984113.9525786,0.421875,0.00069698668540434,8.04099344346453e-06,0.989061633629256
526023.78694287,4975473.9525786,0.6875,0,8.03850397403224e-06,0.98906967213323
525063.78694287,4975233.9525786,1,0.00434129324507812,8.03613603068206e-06,0.98907770826926
529143.78694287,4993233.9525786,1,0,8.0131963085718e-06,0.98908572146557
532263.78694287,4993233.9525786,1,0,8.01138215617071e-06,0.989093732847726
538263.78694287,4984593.9525786,0.0625,0,7.9984667284015e-06,0.989101731314454
533223.78694287,4974993.9525786,0.90625,0.155032174179735,7.99563130740121e-06,0.989109726945761
520983.78694287,4981233.9525786,1,0,7.99412697871398e-06,0.98911772107274
524103.78694287,4975953.9525786,1,0.00124351728795207,7.99186632129015e-06,0.989125712939061
520743.78694287,4983393.9525786,1,0,7.9864087797955e-06,0.98913369934784
524583.78694287,4979073.9525786,0,0,7.98578425326374e-06,0.989141685132094
531543.78694287,4975953.9525786,0,0,7.98444328134433e-06,0.989149669575376
533463.78694287,4976433.9525786,0,0.000101383727309248,7.9820703349214e-06,0.98915765164571
523143.78694287,4976913.9525786,1,0,7.97069212841743e-06,0.989165622337839
520743.78694287,4983633.9525786,1,0,7.96871188224353e-06,0.989173591049721
534423.78694287,4990593.9525786,0.234375,0,7.96774939008085e-06,0.989181558799111
520743.78694287,4983153.9525786,1,0,7.96625197661531e-06,0.989189525051088
533223.78694287,4975713.9525786,0.296875,0.0259093795401303,7.95160677866143e-06,0.989197476657867
539223.78694287,4985073.9525786,0.515625,0.0187398650253923,7.9456708762058e-06,0.989205422328743
520743.78694287,4983873.9525786,1,0,7.91343267370943e-06,0.989213335761417
524343.78694287,4990593.9525786,0.84375,0,7.91310400003204e-06,0.989221248865417
529143.78694287,4973553.9525786,1,0,7.91240570976695e-06,0.989229161271126
523383.78694287,4985073.9525786,0,0,7.9099317898422e-06,0.989237071202916
520743.78694287,4982913.9525786,1,0,7.90855054455386e-06,0.98924497975346
538983.78694287,4984833.9525786,0.359375,0.00269777797296188,7.90838965554824e-06,0.989252888143116
536823.78694287,4975953.9525786,0.859375,0,7.89548628958076e-06,0.989260783629406
532983.78694287,4974513.9525786,1,0.130577781745455,7.89001883653178e-06,0.989268673648242
523383.78694287,4981713.9525786,0,0,7.88936316637966e-06,0.989276563011409
536823.78694287,4976193.9525786,0.78125,0,7.88027220925193e-06,0.989284443283618
524103.78694287,4986993.9525786,0,0,7.87606135261448e-06,0.98929231934497
523863.78694287,4986513.9525786,0,0,7.87329845577941e-06,0.989300192643427
530103.78694287,4973553.9525786,0.953125,0,7.87325727133452e-06,0.989308065900698
539943.78694287,4985793.9525786,1,0.0710782921838845,7.86965098032292e-06,0.989315935551678
526503.78694287,4989633.9525786,0,0,7.86801767257443e-06,0.98932380356935
527223.78694287,4992753.9525786,1,0,7.86125563075172e-06,0.989331664824982
525303.78694287,4991793.9525786,1,0,7.85750130494199e-06,0.989339522326287
525063.78694287,4975713.9525786,0.8125,4.49839525069078e-05,7.85695919566358e-06,0.989347379285482
527943.78694287,4992993.9525786,1,0,7.84344903846227e-06,0.98935522273452
533463.78694287,4992993.9525786,1,0,7.84031308392304e-06,0.989363063047605
521223.78694287,4980273.9525786,1,0,7.83893209357226e-06,0.989370901979698
523863.78694287,4980273.9525786,0,0,7.8353445319332e-06,0.98937873732423
524103.78694287,4979793.9525786,0,0,7.83226936950406e-06,0.9893865695936
526263.78694287,4989873.9525786,0.125,0,7.79793313051398e-06,0.98939436752673
523143.78694287,4977393.9525786,0.859375,0,7.79679031244871e-06,0.989402164317043
538503.78694287,4981713.9525786,1,0.321307888685545,7.79247596652644e-06,0.98940995679301
534903.78694287,4977153.9525786,0,0,7.78666212999296e-06,0.98941774345514
536823.78694287,4978113.9525786,0.21875,0,7.78453033175615e-06,0.989425527985471
538743.78694287,4984593.9525786,0.234375,2.17881111762258e-06,7.78034280071952e-06,0.989433308328272
533223.78694287,4992993.9525786,0.96875,0,7.77697923310754e-06,0.989441085307505
521943.78694287,4978593.9525786,1,0,7.77462998373717e-06,0.989448859937488
522663.78694287,4978113.9525786,0.84375,0,7.77340974925838e-06,0.989456633347238
527223.78694287,4974033.9525786,1,0,7.76731216889506e-06,0.989464400659407
532503.78694287,4993233.9525786,1,0,7.749752166077e-06,0.989472150411573
527943.78694287,4973793.9525786,1,0,7.74734838286863e-06,0.989479897759955
530583.78694287,4974993.9525786,0.34375,0,7.74732032147215e-06,0.989487645080277
521703.78694287,4984113.9525786,0.59375,0,7.73069450361622e-06,0.98949537577478
525303.78694287,4974993.9525786,1,0.00122736180365471,7.72611482228903e-06,0.989503101889603
536823.78694287,4979073.9525786,0,0.00670386147752127,7.7169534878191e-06,0.98951081884309
524583.78694287,4991313.9525786,1,0,7.70807617131817e-06,0.989518526919262
539943.78694287,4987233.9525786,1,0,7.69758248736945e-06,0.98952622450175
538983.78694287,4987713.9525786,0.71875,0,7.6901130286971e-06,0.989533914614778
538503.78694287,4977873.9525786,0.8125,0.000382105065363477,7.67676988034589e-06,0.989541591384658
533943.78694287,4992753.9525786,0.953125,0,7.67098650453085e-06,0.989549262371163
530583.78694287,4992513.9525786,0.625,0,7.67091908653685e-06,0.98955693329025
525543.78694287,4988913.9525786,0,0,7.66496618469176e-06,0.989564598256434
524343.78694287,4987473.9525786,0,0,7.6572484750878e-06,0.98957225550491
528903.78694287,4973553.9525786,1,0,7.65452721157e-06,0.98957991003212
523623.78694287,4986033.9525786,0,0,7.64921977831478e-06,0.9895875592519
538263.78694287,4979553.9525786,0.796875,0.167792486979860,7.64592258353262e-06,0.989595205174483
520983.78694287,4980993.9525786,1,0,7.64113090150119e-06,0.989602846305384
537063.78694287,4975953.9525786,0.90625,0,7.62485848803435e-06,0.989610471163872
535623.78694287,4975233.9525786,0.9375,0.0547129089806926,7.62356038783154e-06,0.98961809472426
531543.78694287,4973553.9525786,1,0.0219006524108677,7.62343487145986e-06,0.989625718159131
538023.78694287,4989153.9525786,0.703125,0,7.61881107355348e-06,0.989633336970205
523623.78694287,4980753.9525786,0,0,7.61811119913785e-06,0.989640955081404
523143.78694287,4983393.9525786,0,0,7.61226858515041e-06,0.98964856734999
537303.78694287,4980753.9525786,0,0.0668111996958968,7.61129360279251e-06,0.989656178643592
524343.78694287,4979313.9525786,0,0,7.60917487986579e-06,0.989663787818472
530343.78694287,4974513.9525786,0.53125,0,7.60731092688227e-06,0.9896713951294
527223.78694287,4990113.9525786,0,0,7.60571083117827e-06,0.98967900084023
538263.78694287,4989153.9525786,0.78125,0,7.60449344830259e-06,0.989686605333678
538263.78694287,4983393.9525786,0,0,7.60226102130803e-06,0.9896942075947
539223.78694287,4985313.9525786,0.515625,0.0199767530932281,7.59726716829627e-06,0.989701804861868
539223.78694287,4988673.9525786,1,0,7.59654518064531e-06,0.989709401407048
523143.78694287,4983153.9525786,0,0,7.58923430446813e-06,0.989716990641353
530823.78694287,4992753.9525786,0.71875,0,7.58833108664173e-06,0.98972457897244
523383.78694287,4985313.9525786,0,0,7.58013504885826e-06,0.989732159107488
527223.78694287,4991553.9525786,0.515625,0,7.5669667553713e-06,0.989739726074244
526263.78694287,4990113.9525786,0.1875,0,7.5634945150078e-06,0.989747289568759
525783.78694287,4989153.9525786,0,0,7.55791350661365e-06,0.989754847482265
523383.78694287,4981473.9525786,0,0,7.55772475534991e-06,0.98976240520702
539943.78694287,4985553.9525786,1,0.088737309233536,7.55288470817405e-06,0.989769958091729
539223.78694287,4984353.9525786,0.40625,0.00358069534817085,7.55281965385016e-06,0.989777510911383
529383.78694287,4973793.9525786,0.859375,0,7.53419579341266e-06,0.989785045107176
526023.78694287,4992273.9525786,1,0,7.53184464446246e-06,0.98979257695182
523143.78694287,4983873.9525786,0,0,7.52894624599601e-06,0.989800105898067
528903.78694287,4992513.9525786,0.6875,0,7.52542520821979e-06,0.989807631323275
523143.78694287,4982913.9525786,0,0,7.52337900119003e-06,0.989815154702276
534183.78694287,4976673.9525786,0,0,7.5227525009664e-06,0.989822677454777
522183.78694287,4981953.9525786,0.421875,0,7.51751347317892e-06,0.98983019496825
526503.78694287,4992513.9525786,1,0,7.51497278352436e-06,0.989837709941034
534663.78694287,4991553.9525786,0.59375,0,7.51144907638858e-06,0.98984522139011
530343.78694287,4975233.9525786,0.234375,0,7.50561380006381e-06,0.98985272700391
538263.78694287,4977873.9525786,0.71875,0.000267962825107523,7.49885689874812e-06,0.98986022586081
522183.78694287,4982913.9525786,0.375,0,7.47149876371098e-06,0.989867697359572
524823.78694287,4988193.9525786,0,0,7.46759438446984e-06,0.989875164953957
528663.78694287,4993233.9525786,1,0,7.46421379046353e-06,0.989882629167747
539463.78694287,4984113.9525786,0.484375,0.00231622704646934,7.46374909409016e-06,0.989890092916842
532743.78694287,4993233.9525786,1,0,7.46201659476709e-06,0.989897554933436
533223.78694287,4975233.9525786,0.6875,0.120038128094848,7.45707224274921e-06,0.98990501200568
526743.78694287,4989873.9525786,0,0,7.45481539640226e-06,0.989912466821075
533703.78694287,4976433.9525786,0,0.000288200520949574,7.44722336274907e-06,0.989919914044438
530823.78694287,4992513.9525786,0.609375,0,7.44271288121142e-06,0.98992735675732
521703.78694287,4981953.9525786,0.609375,0,7.43178348629901e-06,0.989934788540806
523143.78694287,4984113.9525786,0,0,7.42416525264164e-06,0.989942212706058
523143.78694287,4982673.9525786,0,0,7.41594569606661e-06,0.989949628651755
524823.78694287,4978593.9525786,0,0,7.41263227966295e-06,0.989957041284034
527703.78694287,4992993.9525786,1,0,7.41094204429409e-06,0.989964452226078
524823.78694287,4991553.9525786,1,0,7.40565882668917e-06,0.989971857884905
525063.78694287,4988673.9525786,0.046875,0,7.38787081953194e-06,0.989979245755725
534663.78694287,4976913.9525786,0,0,7.37579847489923e-06,0.9899866215542
525543.78694287,4992033.9525786,1,0,7.37269262601879e-06,0.989993994246826
521703.78694287,4983873.9525786,0.5625,0,7.36938633917888e-06,0.990001363633165
526023.78694287,4989393.9525786,0,0,7.36843422565872e-06,0.99000873206739
524343.78694287,4987713.9525786,0.03125,0,7.36764483297822e-06,0.990016099712223
540183.78694287,4986513.9525786,1,0.0134890302533762,7.35213485162722e-06,0.990023451847075
520743.78694287,4981953.9525786,1,0,7.32788594803947e-06,0.990030779733023
537543.78694287,4990113.9525786,0.796875,0,7.32482017133571e-06,0.990038104553194
527703.78694287,4973793.9525786,1,0,7.32054883015706e-06,0.990045425102025
537303.78694287,4990353.9525786,0.796875,0,7.30830424442894e-06,0.990052733406269
535383.78694287,4977393.9525786,0,0,7.2949032881123e-06,0.990060028309557
523863.78694287,4986753.9525786,0,0,7.29262834136057e-06,0.990067320937898
538743.78694287,4985073.9525786,0.234375,0.000113970102274871,7.29006754932434e-06,0.990074611005448
539223.78694287,4988193.9525786,0.875,0,7.28675616250359e-06,0.99008189776161
523143.78694287,4984353.9525786,0,0,7.27965880756685e-06,0.990089177420418
530583.78694287,4993473.9525786,1,0,7.273232410286e-06,0.990096450652828
530823.78694287,4993473.9525786,1,0,7.27310671120369e-06,0.99010372375954
520983.78694287,4980753.9525786,1,0,7.27057666917226e-06,0.990110994336208
528183.78694287,4990593.9525786,0,0,7.27013697828025e-06,0.990118264473187
523863.78694287,4980033.9525786,0,0,7.2551127194623e-06,0.990125519585906
530343.78694287,4993473.9525786,1,0,7.23918408413453e-06,0.99013275876999
531063.78694287,4993473.9525786,1,0,7.23880889902075e-06,0.99013999757889
524583.78694287,4987953.9525786,0,0,7.23717607977487e-06,0.990147234754969
539943.78694287,4982193.9525786,0.984375,0.118871967067002,7.23111824096553e-06,0.99015446587321
523383.78694287,4985553.9525786,0,0,7.22461640099652e-06,0.990161690489611
538983.78694287,4989153.9525786,1,0,7.21476452751929e-06,0.990168905254138
524103.78694287,4987233.9525786,0,0,7.21304882114283e-06,0.99017611830296
522663.78694287,4982673.9525786,0.171875,0,7.20163108563473e-06,0.990183319934045
534183.78694287,4992273.9525786,0.765625,0,7.19964641872894e-06,0.990190519580464
540183.78694287,4986753.9525786,1,0.00488011032381523,7.19884109593383e-06,0.99019771842156
539463.78694287,4983873.9525786,0.453125,0.000176147046584526,7.19225845694528e-06,0.990204910680017
537303.78694287,4990833.9525786,0.9375,0,7.188411775874e-06,0.990212099091793
524583.78694287,4978833.9525786,0,0,7.18674523303618e-06,0.990219285837026
530103.78694287,4993473.9525786,1,0,7.17147862380394e-06,0.99022645731565
531303.78694287,4993473.9525786,1,0,7.1708596366082e-06,0.990233628175286
524103.78694287,4979553.9525786,0,0,7.1707125261968e-06,0.990240798887812
536823.78694287,4990113.9525786,0.578125,0,7.17035693791189e-06,0.99024796924475
530583.78694287,4973313.9525786,1,0.000304685378422781,7.1694345105639e-06,0.99025513867926
523623.78694287,4986273.9525786,0,0,7.16740123454686e-06,0.990262306080495
535863.78694287,4977393.9525786,0.109375,0,7.16501592970884e-06,0.990269471096425
521703.78694287,4978833.9525786,1,0,7.15947191776113e-06,0.990276630568343
528423.78694287,4993233.9525786,1,0,7.15439779935895e-06,0.990283784966142
532983.78694287,4993233.9525786,1,0,7.15205199952682e-06,0.990290937018142
530823.78694287,4973313.9525786,1,0.00098719368294646,7.14513923482304e-06,0.990298082157376
521703.78694287,4979073.9525786,0.953125,0,7.13762685123849e-06,0.990305219784228
539463.78694287,4988193.9525786,0.953125,0,7.13643599649426e-06,0.990312356220224
523623.78694287,4980513.9525786,0,0,7.13584709421584e-06,0.990319492067318
540663.78694287,4984113.9525786,1,0.0183033933716438,7.13386466051868e-06,0.990326625931979
523143.78694287,4979313.9525786,0.375,0,7.12706013768502e-06,0.990333752992117
539943.78694287,4987473.9525786,1,0,7.12226921605058e-06,0.990340875261333
523143.78694287,4979073.9525786,0.421875,0,7.12175111397181e-06,0.990347997012447
526983.78694287,4992273.9525786,0.796875,0,7.1126669238534e-06,0.99035510967937
522183.78694287,4983393.9525786,0.34375,0,7.11060854536786e-06,0.990362220287916
520743.78694287,4981713.9525786,1,0,7.10596824736159e-06,0.990369326256163
526263.78694287,4989633.9525786,0,0,7.10351460049133e-06,0.990376429770764
524343.78694287,4979073.9525786,0.015625,0,7.10162006197247e-06,0.990383531390826
523143.78694287,4984593.9525786,0,0,7.09808161790937e-06,0.990390629472444
523623.78694287,4976193.9525786,1,0,7.09620936377754e-06,0.990397725681808
539463.78694287,4988433.9525786,1,0,7.09344332819172e-06,0.990404819125136
539703.78694287,4982673.9525786,0.625,0.0294603103523249,7.08093184268326e-06,0.990411900056978
523383.78694287,4976433.9525786,1,0,7.0807547027904e-06,0.990418980811681
528903.78694287,4993233.9525786,0.953125,0,7.08070690846913e-06,0.99042606151859
536823.78694287,4978833.9525786,0,0.00282015144686617,7.07965866856731e-06,0.990433141177258
530823.78694287,4974993.9525786,0.296875,0,7.07650312806039e-06,0.990440217680386
524583.78694287,4975473.9525786,0.984375,0.00914917329132716,7.07562938581602e-06,0.990447293309772
529863.78694287,4993473.9525786,1,0,7.0711375788821e-06,0.99045436444735
531543.78694287,4993473.9525786,1,0,7.07028409020724e-06,0.99046143473144
523623.78694287,4980273.9525786,0.03125,0,7.06378353336338e-06,0.990468498514974
521943.78694287,4978353.9525786,1,0,7.05691050559847e-06,0.99047555542548
539463.78694287,4983393.9525786,0.4375,0,7.05461570626558e-06,0.990482610041186
538983.78694287,4977873.9525786,0.9375,0.00123954033183538,7.05066434059242e-06,0.990489660705527
536103.78694287,4977633.9525786,0.09375,0,7.0497791686059e-06,0.990496710484696
525063.78694287,4991793.9525786,1,0,7.04942667945314e-06,0.990503759911375
537063.78694287,4979553.9525786,0,0.0345787911032525,7.0410045251032e-06,0.9905108009159
535143.78694287,4977153.9525786,0,0,7.03063465894743e-06,0.99051783155056
523143.78694287,4978113.9525786,0.625,0,7.0149091460577e-06,0.990524846459705
527463.78694287,4990353.9525786,0,0,7.00715631266817e-06,0.990531853616018
540183.78694287,4984833.9525786,1,0.0875579732786562,7.00555648278609e-06,0.9905388591725
534663.78694287,4990833.9525786,0.296875,0,7.0051318258701e-06,0.990545864304326
523143.78694287,4976673.9525786,1,0,6.99926262290105e-06,0.99055286356695
525063.78694287,4989393.9525786,0.21875,0,6.9937549144832e-06,0.990559857321864
523863.78694287,4975953.9525786,1,0.00165751309213378,6.987612332829e-06,0.990566844934197
526983.78694287,4990113.9525786,0,0,6.98644362913545e-06,0.990573831377826
537783.78694287,4978113.9525786,0.46875,0.00218023876135528,6.98008405585933e-06,0.990580811461882
540183.78694287,4986273.9525786,1,0.0359861900846795,6.97898394384796e-06,0.990587790445826
535143.78694287,4991793.9525786,0.734375,0,6.97704812870164e-06,0.990594767493954
527463.78694287,4992993.9525786,1,0,6.97126091060699e-06,0.990601738754865
525303.78694287,4989873.9525786,0.296875,0,6.96858775610072e-06,0.99060870734262
525303.78694287,4975233.9525786,0.859375,0.000482235014780396,6.96761979699182e-06,0.990615674962418
536583.78694287,4991553.9525786,0.96875,0,6.9659309794427e-06,0.990622640893397
524823.78694287,4975233.9525786,1,0.0102936496851696,6.96485857371649e-06,0.990629605751971
540423.78694287,4984353.9525786,0.96875,0.0473361017478737,6.95836649431696e-06,0.990636564118466
538263.78694287,4989393.9525786,0.796875,0,6.95696512997418e-06,0.990643521083596
529623.78694287,4993473.9525786,1,0,6.93965940391412e-06,0.990650460743
522903.78694287,4983153.9525786,0.046875,0,6.93864561856781e-06,0.990657399388618
531783.78694287,4993473.9525786,1,0,6.93858407957417e-06,0.990664337972697
534423.78694287,4976673.9525786,0,0,6.91069318145037e-06,0.99067124866588
533943.78694287,4976433.9525786,0,0.000679268064408835,6.90593826176117e-06,0.99067815460414
526263.78694287,4992513.9525786,1,0,6.90462199015644e-06,0.99068505922613
538503.78694287,4984833.9525786,0.09375,0,6.89348618067931e-06,0.990691952712312
520983.78694287,4980513.9525786,1,0,6.88696211126234e-06,0.990698839674423
531543.78694287,4975473.9525786,0.109375,0,6.88667425415512e-06,0.990705726348677
527463.78694287,4973793.9525786,1,0,6.8866388391053e-06,0.990712612987516
540183.78694287,4986993.9525786,1,0.000200738659843542,6.88286470535185e-06,0.990719495852222
523143.78694287,4984833.9525786,0,0,6.88269543614256e-06,0.990726378547658
522903.78694287,4982913.9525786,0.046875,0,6.87965524681057e-06,0.990733258202904
523143.78694287,4981953.9525786,0,0,6.86759659653166e-06,0.9907401257995
538743.78694287,4989153.9525786,0.890625,0,6.86170805060296e-06,0.990746987507552
520743.78694287,4981473.9525786,1,0,6.85904424040528e-06,0.990753846551792
525783.78694287,4992273.9525786,1,0,6.85541031181667e-06,0.990760701962104
522663.78694287,4982433.9525786,0.15625,0,6.8543932013675e-06,0.990767556355305
523383.78694287,4985793.9525786,0,0,6.84896277842189e-06,0.990774405318084
539223.78694287,4988913.9525786,1,0,6.83420231274243e-06,0.990781239520396
539463.78694287,4983633.9525786,0.421875,3.16535397357239e-07,6.82835725819086e-06,0.990788067877655
525303.78694287,4990353.9525786,0.4375,0,6.82772303254242e-06,0.990794895600687
530583.78694287,4974753.9525786,0.375,0,6.82733114140099e-06,0.990801722931829
528183.78694287,4993233.9525786,1,0,6.82633897240467e-06,0.9908085492708
523383.78694287,4980993.9525786,0,0,6.82395574845661e-06,0.99081537322655
533223.78694287,4993233.9525786,1,0,6.82387432560126e-06,0.990822197100875
526263.78694287,4991313.9525786,0.546875,0,6.8127251805713e-06,0.990829009826056
526023.78694287,4990353.9525786,0.265625,0,6.81065501630288e-06,0.990835820481072
524823.78694287,4978353.9525786,0.015625,0,6.80485075708797e-06,0.990842625331829
521943.78694287,4983873.9525786,0.421875,0,6.78621731601123e-06,0.990849411549145
526023.78694287,4989633.9525786,0.03125,0,6.78249039860713e-06,0.990856194039544
529383.78694287,4993473.9525786,1,0,6.77897924023484e-06,0.990862973018784
532023.78694287,4993473.9525786,1,0,6.77769777384115e-06,0.990869750716558
539943.78694287,4985313.9525786,0.9375,0.0946493957532099,6.77682438197493e-06,0.99087652754094
523623.78694287,4980033.9525786,0.046875,0,6.75070933530077e-06,0.990883278250275
537063.78694287,4975473.9525786,1,0,6.74548955801732e-06,0.990890023739833
536823.78694287,4976433.9525786,0.625,0,6.7429018995337e-06,0.990896766641733
528183.78694287,4973553.9525786,1,0,6.74155776123833e-06,0.990903508199494
522903.78694287,4983633.9525786,0.03125,0,6.73479065850463e-06,0.990910242990152
538023.78694287,4989633.9525786,0.765625,0,6.72773922779639e-06,0.99091697072938
530343.78694287,4973793.9525786,0.765625,0,6.7267647197424e-06,0.9909236974941
538743.78694287,4988673.9525786,0.765625,0,6.72312853672508e-06,0.990930420622637
530103.78694287,4974753.9525786,0.375,0,6.72181819619703e-06,0.990937142440833
523863.78694287,4986993.9525786,0,0,6.72149567969585e-06,0.990943863936512
521223.78694287,4980033.9525786,0.953125,0,6.71666549285639e-06,0.990950580602005
530823.78694287,4974273.9525786,0.5625,0,6.71439035623323e-06,0.990957294992362
525543.78694287,4989153.9525786,0,0,6.71271941007723e-06,0.990964007711772
525063.78694287,4974993.9525786,1,0.0080631345383232,6.70163488962056e-06,0.990970709346661
534903.78694287,4976913.9525786,0,0,6.70134546020899e-06,0.990977410692122
537783.78694287,4989633.9525786,0.6875,0,6.69913721134015e-06,0.990984109829333
526983.78694287,4992753.9525786,0.953125,0,6.68937340491274e-06,0.990990799202738
523863.78694287,4979793.9525786,0,0,6.68479882251994e-06,0.99099748400156
523623.78694287,4986513.9525786,0,0,6.68159908223314e-06,0.991004165600642
540663.78694287,4981953.9525786,1,0.0189278201183296,6.66314977451137e-06,0.991010828750417
526023.78694287,4975953.9525786,0.421875,0,6.66019368070182e-06,0.991017488944098
524823.78694287,4988433.9525786,0,0,6.65326543207944e-06,0.99102414220953
525303.78694287,4992033.9525786,1,0,6.64910046234454e-06,0.991030791309992
538983.78694287,4983873.9525786,0.21875,0,6.64742691262269e-06,0.991037438736905
523143.78694287,4985073.9525786,0,0,6.63726109928623e-06,0.991044075998004
539703.78694287,4982193.9525786,1,0.180885628674401,6.63093603444616e-06,0.991050706934038
536823.78694287,4991313.9525786,0.921875,0,6.62248294922495e-06,0.991057329416988
523143.78694287,4981713.9525786,0,0,6.62034715407412e-06,0.991063949764142
536583.78694287,4991313.9525786,0.859375,0,6.61028222732462e-06,0.991070560046369
526023.78694287,4975713.9525786,0.5,0,6.59211134324392e-06,0.991077152157712
529143.78694287,4993473.9525786,1,0,6.5914178677621e-06,0.99108374357558
520743.78694287,4981233.9525786,1,0,6.59046875290529e-06,0.991090334044333
532263.78694287,4993473.9525786,1,0,6.58994857092862e-06,0.991096923992904
524583.78694287,4991553.9525786,1,0,6.585549780553e-06,0.991103509542684
525783.78694287,4989393.9525786,0,0,6.58340690086371e-06,0.991110092949585
540423.78694287,4982193.9525786,0.90625,0.0294973153386388,6.58285020597891e-06,0.991116675799791
536583.78694287,4977153.9525786,0.328125,0,6.57862859836125e-06,0.99112325442839
524103.78694287,4987473.9525786,0,0,6.57476819755535e-06,0.991129829196587
520503.78694287,4983393.9525786,1,0,6.55350755603702e-06,0.991136382704143
524823.78694287,4977633.9525786,0.1875,0,6.54554720675259e-06,0.99114292825135
520503.78694287,4983633.9525786,1,0,6.53921163898883e-06,0.991149467462989
524103.78694287,4990593.9525786,0.8125,0,6.53790344991594e-06,0.991156005366439
520503.78694287,4983153.9525786,1,0,6.53722442821893e-06,0.991162542590867
524103.78694287,4979313.9525786,0,0,6.53420378405492e-06,0.99116907679465
521703.78694287,4978593.9525786,1,0,6.53305813662508e-06,0.991175609852788
527223.78694287,4992993.9525786,1,0,6.52902057726728e-06,0.991182138873365
