"x","y","elev240","slope240","elkuse","Prob","CumProb"
533463.78694287,4983873.9525786,0.299458434893491,0.850107951114306,0.103427215016886,0.00189636775799239,0.271964718091678
529863.78694287,4982193.9525786,0.384983545867167,0.570453026599569,0.184783827694747,0.00188510882941594,0.273849826921094
531303.78694287,4985313.9525786,0.228394585952111,0.653127361610352,0.0412282371161492,0.00187540818466532,0.275725235105759
531303.78694287,4983633.9525786,0.344682790093114,0.393242271746945,0.153962809573905,0.00187352152789018,0.277598756633649
529863.78694287,4985073.9525786,0.257702488807058,0.630481667864845,0.0737334384323405,0.00186985733315579,0.279468613966805
532023.78694287,4985073.9525786,0.255178720184785,0.681883652048886,0.0690505826277083,0.00184746128999014,0.281316075256795
532503.78694287,4982913.9525786,0.218364871705859,0.629762760603882,0.0808336078777004,0.00183779148661443,0.28315386674341
533223.78694287,4983873.9525786,0.202478016452283,0.777857656362329,0.0561170044410488,0.00183161488335414,0.284985481626764
532503.78694287,4982673.9525786,0.218789096678281,0.640187030913012,0.0801049301717188,0.00180910389784932,0.286794585524613
531783.78694287,4982913.9525786,0.368508448427994,0.489935413371675,0.168641890706953,0.00180420647925659,0.28859879200387
529143.78694287,4984353.9525786,0.0930304399915895,0.604601006470165,0.0152883817688889,0.00179583384937076,0.290394625853241
528183.78694287,4984353.9525786,0.274090644791128,0.79295470884256,0.0692660311881916,0.00178408149732497,0.292178707350566
530583.78694287,4983873.9525786,0.280497798408046,0.339324227174694,0.117638991336253,0.00178338688277045,0.293962094233336
528663.78694287,4984113.9525786,0.277810012572598,0.667505506829619,0.0609127793885522,0.00177617620640758,0.295738270439744
533463.78694287,4983633.9525786,0.226515787273374,0.819554277498203,0.0849364434458835,0.00177327127388700,0.297511541713631
532023.78694287,4983873.9525786,0.207140791512541,0.509345909417685,0.0658096868158178,0.00175974794012455,0.299271289653755
532023.78694287,4981953.9525786,0.246459293825738,0.643781567217829,0.120590022544278,0.00175803911600501,0.30102932876976
532263.78694287,4982673.9525786,0.28017962967873,0.582314881380302,0.108942762191578,0.00175167275391722,0.302781001523677
529623.78694287,4982913.9525786,0.328092387319866,0.469446441409058,0.147597342129005,0.00172349327467315,0.304504494798351
532023.78694287,4984593.9525786,0.124458234496520,0.578001437814522,0.0270604061333127,0.00172036957197280,0.306224864370323
533223.78694287,4984113.9525786,0.243876947627331,0.763479511143063,0.0662161666272822,0.00171493037432103,0.307939794744644
530343.78694287,4985553.9525786,0.362987974331923,0.684399712437096,0.164788204824883,0.00171184911609848,0.309651643860743
528663.78694287,4984593.9525786,0.257962696566306,0.694464414090582,0.0424469780816173,0.00171178379740848,0.311363427658151
532743.78694287,4983393.9525786,0.117771758332352,0.642703091301222,0.0578488290376558,0.00170153058615483,0.313064958244306
529623.78694287,4983873.9525786,0.160259615817425,0.443925348670022,0.0393138793071483,0.00169429066077383,0.31475924890508
532263.78694287,4984593.9525786,0.154613970690247,0.611430740474479,0.0358152775648135,0.00169177699676531,0.316451025901845
529623.78694287,4983153.9525786,0.287694824393676,0.437095614665708,0.108015428282184,0.00169065261828166,0.318141678520127
531063.78694287,4985793.9525786,0.406612853400058,0.712437095614666,0.122337475383081,0.00168956234717016,0.319831240867297
533703.78694287,4983633.9525786,0.307108049730512,0.862688713156003,0.133331579982312,0.00168713227754621,0.321518373144843
532503.78694287,4983873.9525786,0.168150323625693,0.592379583033789,0.0546457087534579,0.00168523595958254,0.323203609104426
531063.78694287,4983153.9525786,0.361764627899821,0.322789360172538,0.198994003356161,0.00166760630020035,0.324871215404626
532023.78694287,4982433.9525786,0.346908121380137,0.556074881380302,0.168350658268109,0.00166036988309338,0.32653158528772
528903.78694287,4985553.9525786,0.134545293106776,0.79475209202013,0.0353584497850070,0.00165543874137529,0.328187024029095
531543.78694287,4985313.9525786,0.238886754746788,0.625089978432782,0.0528475878147218,0.00164945146068987,0.329836475489785
531303.78694287,4982913.9525786,0.412490342407514,0.374550682961898,0.193408551083228,0.00164747260982049,0.331483948099605
532023.78694287,4982673.9525786,0.350954906981892,0.523005147375989,0.166813648295827,0.00164206559617433,0.333126013695780
529863.78694287,4985313.9525786,0.327726123317513,0.635514018691589,0.119615512879576,0.00164046347441407,0.334766477170194
532743.78694287,4983153.9525786,0.114707842797517,0.630122329259526,0.0546958821045687,0.00163605736768727,0.336402534537881
530823.78694287,4985793.9525786,0.38824970819118,0.701294148094896,0.138178343161339,0.00163149224122234,0.338034026779103
531303.78694287,4983873.9525786,0.326319644884235,0.355140186915888,0.124701676282639,0.00163073961338066,0.339664766392484
531063.78694287,4983873.9525786,0.340568794430321,0.326024557872034,0.142426896808996,0.00162846771887036,0.341293234111354
532503.78694287,4984113.9525786,0.108908046154197,0.597411933860532,0.0398008867650881,0.00162792821283501,0.342921162324189
529383.78694287,4984833.9525786,0.086873628436885,0.594176966211359,0.0222685891763841,0.00161901707535618,0.344540179399546
531303.78694287,4982193.9525786,0.426643301407527,0.487419122933142,0.204826975554382,0.00161695677672972,0.346157136176275
530583.78694287,4983393.9525786,0.307618599551974,0.246944759166068,0.158308363093518,0.00161412048453834,0.347771256660814
531783.78694287,4985313.9525786,0.268898205121407,0.644859813084112,0.0758984301739204,0.00161295747470421,0.349384214135518
528423.78694287,4984113.9525786,0.302974939279718,0.681524083393242,0.0719081063084022,0.00161022484567962,0.350994438981197
529143.78694287,4985553.9525786,0.203730343369419,0.752336563623293,0.0662721605527678,0.00160836428512898,0.352602803266326
531543.78694287,4985073.9525786,0.171425735040674,0.567577397555715,0.0326177159291435,0.0016045057643574,0.354207309030684
529143.78694287,4983153.9525786,0.279447718280088,0.517253889288282,0.112603088592917,0.00159780909169439,0.355805118122378
529623.78694287,4983393.9525786,0.260265720217465,0.405463695183321,0.0901523183488884,0.00159314023130764,0.357398258353686
530823.78694287,4983633.9525786,0.320837400364168,0.263838964773544,0.168755595627365,0.00157632231173962,0.358974580665425
532743.78694287,4983633.9525786,0.123282366731390,0.611430740474479,0.0470840259659199,0.00157527318394935,0.360549853849375
531783.78694287,4982193.9525786,0.354432565186052,0.532710280373832,0.172831278216089,0.00157482242780974,0.362124676277185
532983.78694287,4984113.9525786,0.157234546464658,0.679008023005032,0.0441975449277112,0.00156593644854381,0.363690612725728
530823.78694287,4982673.9525786,0.343941012997439,0.337886412652768,0.150665279573348,0.00155305807404572,0.365243670799774
530583.78694287,4983633.9525786,0.298369508583465,0.255571646297628,0.154411575858203,0.00155275798634611,0.36679642878612
532743.78694287,4982673.9525786,0.141694223819369,0.631560143781452,0.0618771612538415,0.00154368142429176,0.368340110210412
530823.78694287,4983393.9525786,0.329440904783075,0.231847706685838,0.176659120747935,0.00153591438780396,0.369876024598216
532503.78694287,4984833.9525786,0.241362428096025,0.648454349388929,0.0688925540334324,0.00152910570649942,0.371405130304715
528423.78694287,4985553.9525786,0.105950186862468,0.835370237239396,0.0158729129504785,0.00152309075294427,0.372928221057660
530103.78694287,4982433.9525786,0.420708468036067,0.409777138749101,0.174568574152609,0.00152056725002773,0.374448788307687
531303.78694287,4985793.9525786,0.386361660421475,0.684399712437096,0.121572069852795,0.00151974056819124,0.375968528875879
532263.78694287,4982913.9525786,0.264736114185578,0.508627002156722,0.107466344398537,0.00151411758604576,0.377482646461924
531303.78694287,4985553.9525786,0.306472328877943,0.624371071171819,0.0830890513450647,0.00150410875223523,0.378986755214160
533703.78694287,4983153.9525786,0.180434349644002,0.809130237239396,0.0705980405309934,0.00149323458681515,0.380479989800975
530343.78694287,4983873.9525786,0.249060754812148,0.284687275341481,0.0994001342241913,0.00147922833464622,0.381959218135621
528903.78694287,4984113.9525786,0.206235613809756,0.541696736161035,0.0423879574574568,0.00145058039305554,0.383409798528677
529623.78694287,4982673.9525786,0.336821062769881,0.432422832494608,0.165296690202266,0.00145005644217249,0.384859854970849
530343.78694287,4982433.9525786,0.417201212740808,0.370956146657081,0.177367135414886,0.00144969231461153,0.386309547285461
530343.78694287,4983153.9525786,0.276865372081680,0.252696017253774,0.126236241613684,0.00144774561620745,0.387757292901668
529143.78694287,4985793.9525786,0.274398947823411,0.762760603882099,0.106862168778433,0.00144773508236924,0.389205027984037
529383.78694287,4983153.9525786,0.257162958500562,0.429187634795111,0.108268506856001,0.00144464916784165,0.390649677151879
532503.78694287,4982193.9525786,0.197169038236359,0.603882099209202,0.0819044771511767,0.00143440728311125,0.39208408443499
533703.78694287,4983393.9525786,0.239166077294037,0.78864126527678,0.0928342353006946,0.00142208513855259,0.393506169573543
531543.78694287,4984833.9525786,0.0943308621817619,0.474838360891445,0.0186912350627582,0.00140495568370839,0.394911125257251
529623.78694287,4985313.9525786,0.285305475893478,0.593098490294752,0.0969775820665263,0.00139157240657750,0.396302697663829
530583.78694287,4982913.9525786,0.312378181764369,0.248382573687994,0.136389127701397,0.00138960202629636,0.397692299690125
530583.78694287,4982433.9525786,0.395919054422268,0.340402703091301,0.165327364629221,0.00138636471509101,0.399078664405216
532503.78694287,4982433.9525786,0.198903551095986,0.560388324946082,0.074845633783878,0.00138585193269042,0.400464516337906
532263.78694287,4981953.9525786,0.219251551226707,0.580158159597412,0.0917686627498993,0.00137715475578408,0.401841671093691
532743.78694287,4982433.9525786,0.156704265249130,0.607476635514019,0.0662190478115978,0.00137621692903958,0.40321788802273
533223.78694287,4983633.9525786,0.157937477378265,0.660675772825306,0.0474425733474078,0.00137038850606158,0.404588276528792
532023.78694287,4983633.9525786,0.215156670351916,0.407261078360891,0.09215474144818,0.00136758828713075,0.405955864815922
531303.78694287,4982433.9525786,0.427375212806168,0.375629158878505,0.203652034411084,0.00135769997476173,0.407313564790684
531063.78694287,4983633.9525786,0.353276428814988,0.236161150251618,0.183016322977223,0.00135343341758829,0.408666998208272
532743.78694287,4984833.9525786,0.228317510194040,0.645219381739756,0.0671392515173823,0.00135187313696701,0.410018871345239
533943.78694287,4982913.9525786,0.20755515078793,0.82099209202013,0.0502127011038641,0.00134741930214534,0.411366290647385
529383.78694287,4985553.9525786,0.262847449809808,0.668943321351546,0.131447198131342,0.00134582101651292,0.412712111663898
528183.78694287,4984593.9525786,0.258666244085977,0.705248023005032,0.0700506155110432,0.00133695293691443,0.414049064600812
532263.78694287,4985073.9525786,0.316896671005518,0.591301337167505,0.0898332635645335,0.00133509241534805,0.41538415701616
531783.78694287,4981953.9525786,0.309902508415131,0.502875744069015,0.143448087480183,0.00132997721730193,0.416714134233462
532263.78694287,4984353.9525786,0.101104279801034,0.490654320632638,0.0266735125546195,0.00132526101943549,0.418039395252898
532503.78694287,4983153.9525786,0.194606423432017,0.494967764198418,0.0798233598863377,0.00132304169284372,0.419362436945741
528903.78694287,4983393.9525786,0.272896278844061,0.487059784327822,0.100455811798549,0.00131745422857571,0.420679891174317
531783.78694287,4981713.9525786,0.281230326412752,0.535945478073329,0.117562450783224,0.00131401659438804,0.421993907768705
529143.78694287,4985073.9525786,0.0731831239852976,0.586268986340762,0.0123245161943673,0.00131103420916664,0.423304941977872
528903.78694287,4985073.9525786,0.0920284551366677,0.621135873472322,0.0128966204496667,0.00130655607954515,0.424611498057417
532983.78694287,4983873.9525786,0.115709827652439,0.595974119338605,0.0372057254743383,0.00129936542945175,0.425910863486869
531543.78694287,4981713.9525786,0.336560855010633,0.505032465851905,0.146806122351366,0.00128576742343051,0.427196630910299
530583.78694287,4984833.9525786,0.0835112755667996,0.392882933141625,0.0163585525734402,0.00128473620323858,0.428481367113538
531063.78694287,4983393.9525786,0.351041231830931,0.207404744787922,0.194028907900094,0.00128389697409706,0.429765264087635
529143.78694287,4983393.9525786,0.244657570905073,0.427030913012221,0.0962966039675462,0.00128355853421483,0.431048822621849
532503.78694287,4984593.9525786,0.162003377768022,0.546729086987779,0.0389264618767614,0.00127806574314801,0.432326888364997
533463.78694287,4982433.9525786,0.134786386078022,0.719985736879942,0.0316183233089898,0.00127430478939640,0.433601193154394
531543.78694287,4985793.9525786,0.375368190896305,0.634435772825306,0.125879091170046,0.00127270304935444,0.434873896203748
530103.78694287,4984833.9525786,0.167938211139482,0.406542171099928,0.0338230113678058,0.00126204243266840,0.436135938636417
532263.78694287,4983873.9525786,0.220176460323558,0.425233759884975,0.0607496286888265,0.00125816080327161,0.437394099439688
532023.78694287,4983393.9525786,0.237489525404478,0.373112868439971,0.110680378259688,0.00125336043572741,0.438647459875416
533463.78694287,4983393.9525786,0.163901291234760,0.677570208483106,0.0486465591568358,0.00125127647770850,0.439898736353124
532023.78694287,4985313.9525786,0.311694365638764,0.572609748382459,0.0969506619100428,0.0012351385425278,0.441133874895652
530103.78694287,4982193.9525786,0.422519440047701,0.374910251617541,0.182564762817226,0.00123171428484089,0.442365589180493
531543.78694287,4982193.9525786,0.373432047853563,0.414450150970525,0.206044668816463,0.00122917284026766,0.443594762020761
531303.78694287,4981953.9525786,0.397161515642371,0.428828296189792,0.19806827010472,0.00122775179227156,0.444822513813032
527703.78694287,4985553.9525786,0.208306793580638,0.875988612508986,0.0330992811500428,0.00122582836338602,0.446048342176418
531783.78694287,4984593.9525786,0.0893980136652236,0.409777138749101,0.0197661496354250,0.00121869824514340,0.447267040421562
531303.78694287,4983393.9525786,0.355723738285255,0.222861250898634,0.169824689625656,0.00121793482896716,0.448484975250529
528663.78694287,4986033.9525786,0.164075174144968,0.79295470884256,0.041052950518852,0.00120712489453129,0.44969210014506
528423.78694287,4984593.9525786,0.300633686052556,0.606398389647736,0.0588304689059664,0.00120291867904548,0.450895018824106
529143.78694287,4983873.9525786,0.190791481710539,0.402588066139468,0.0478305146294884,0.00119057897346775,0.452085597797573
532263.78694287,4983153.9525786,0.245534384728888,0.402588066139468,0.103182809098888,0.00118360265111114,0.453269200448685
528903.78694287,4985793.9525786,0.188844856364700,0.710999281092739,0.0608988973186683,0.00118356166620346,0.454452762114888
531543.78694287,4985553.9525786,0.307059954457476,0.551042530553559,0.092135562655615,0.00118057230306179,0.45563333441795
528423.78694287,4985073.9525786,0.196649239323928,0.662113587347232,0.0397402945858464,0.00117709877572416,0.456810433193674
531303.78694287,4982673.9525786,0.415784868610497,0.278936017253774,0.197529168506126,0.00117443122040100,0.457984864414075
528903.78694287,4986033.9525786,0.238963830504859,0.756290438533429,0.0909921690254287,0.00116981404332872,0.459154678457404
529383.78694287,4983633.9525786,0.202815299969601,0.336089259525521,0.0596667108263944,0.00116792711691821,0.460322605574322
528663.78694287,4986273.9525786,0.201099901897975,0.826743350107836,0.0590027579074606,0.00116610677467970,0.461488712349002
531063.78694287,4982193.9525786,0.431441113195925,0.335370352264558,0.195583932550067,0.00115566870738063,0.462644381056382
532263.78694287,4983393.9525786,0.230870875907413,0.390366642703091,0.105962744523166,0.00115096396409251,0.463795345020475
533223.78694287,4984353.9525786,0.242865713681440,0.629043853342919,0.0735692400292273,0.00114983042695312,0.464945175447428
532983.78694287,4982673.9525786,0.133003777945358,0.558231603163192,0.0416921077909491,0.00113624627721526,0.466081421724643
529383.78694287,4982913.9525786,0.290854930474583,0.356578001437815,0.139038333025216,0.00113565476528484,0.467217076489928
528663.78694287,4984833.9525786,0.213046644398966,0.563263953989935,0.0302367226725146,0.00112606574281153,0.468343142232739
533463.78694287,4984113.9525786,0.33266822092502,0.658159712437096,0.116275463583211,0.00111782265627771,0.469460964889017
530103.78694287,4981953.9525786,0.395398638903773,0.380301941049605,0.173580182418023,0.00110685420255867,0.470567819091576
529623.78694287,4984593.9525786,0.0861706975232784,0.374191344356578,0.0247286549358947,0.00110595566924113,0.471673774760817
531543.78694287,4982913.9525786,0.380243695048838,0.264557872034508,0.196565863447096,0.00110332870434727,0.472777103465164
528663.78694287,4985793.9525786,0.121143976899470,0.713515571531273,0.0253121966198405,0.00110073739764450,0.473877840862809
533943.78694287,4982673.9525786,0.145316784448702,0.752695902228612,0.0338139312717812,0.00109406673294226,0.474971907595751
531543.78694287,4982433.9525786,0.391621926758298,0.332135154565061,0.224260651071231,0.00108986481614976,0.476061772411901
