f111	x	y	elev240	slope240	forest240	dtree240	dhigh240	descape240	rghasp240	amuse	elkuse	wolfuse	road240
1	516423.78694287	5000673.9525786	1963.797	23.51563	3	128.5678	43.86881	43.86881	1.001735	0	3426.512	0	2.453125
1	516663.78694287	5000673.9525786	1929.844	11.85938	34	22.13121	98.32584	22.13121	0.9652187	0	3429.486	0	5.96875
1	516903.78694287	5000673.9525786	1974.5	17.0625	7	99.66753	116.1942	99.66753	0.9889705	0	3558.263	0	12.4375
1	517143.78694287	5000673.9525786	1987.938	18.67188	0	290.405	70.66959	70.66959	1.015883	0	3564.323	0	21.25
1	517383.78694287	5000673.9525786	1989.703	17.4375	0	474.3545	35.96288	35.96288	1.156537	0	3721.027	0	23.125
1	517623.78694287	5000673.9525786	2011.078	19.10938	0	605.3414	85.6606	85.6606	1.017183	0	3880.708	0	23.125
1	517863.78694287	5000673.9525786	2002.656	17.21875	0	527.9673	89.06234	89.06234	1.002557	0	4168.138	0	22.65625
1	518103.78694287	5000673.9525786	2005.813	15.71875	0	324.3879	101.2845	101.2845	1.056959	0	4365.487	0	19.82813
1	518343.78694287	5000673.9525786	1996.656	13.875	1	122.1645	164.3359	122.1645	0.982496	0	4506.372	0	16.07813
1	518583.78694287	5000673.9525786	2014.156	11.53125	41	16.49695	112.7066	16.49695	1.072288	0	4788.902	0	8.25
1	518823.78694287	5000673.9525786	2034.047	7.875	11	66.3905	126.1153	66.3905	0.9951239	0	4781.443	0	0.75
1	519063.78694287	5000673.9525786	2009.391	12.875	31	31.8085	183.7724	31.8085	1.034339	0	4703.744	0	0
1	519303.78694287	5000673.9525786	2026.359	13.64063	64	0	67.08953	0	0.9924479	0	4658.37	0	0
1	519543.78694287	5000673.9525786	2086.906	24.25	26	44.25137	4.6875	4.6875	1.097344	0	4799.888	0	0
1	519783.78694287	5000673.9525786	2069.438	21.57813	23	46.74177	55.52603	46.74177	0.8877986	0	4761.953	0	0
1	520023.78694287	5000673.9525786	2047.797	13.96875	53	6.786895	116.6983	6.786895	0.9847769	0	5099.424	0	0
1	520263.78694287	5000673.9525786	2054.5	16.1875	56	3.944163	74.77141	3.944163	0.9378345	0	5289.643	0	0
1	520503.78694287	5000673.9525786	2078.109	14.0625	56	3.75	180.8725	3.75	0.9700857	0	5638.951	0	0
1	520743.78694287	5000673.9525786	2107.875	13.07813	64	0	207.6156	0	1.062475	0	6105.436	0	0
1	520983.78694287	5000673.9525786	2140	15.14063	64	0	233.9474	0	0.8365728	0	6615.875	0	0
1	521223.78694287	5000673.9525786	2164.047	15.40625	64	0	149.9988	0	0.7300242	0	6865.897	0	0
1	521463.78694287	5000673.9525786	2194.578	16.03125	64	0	62.92191	0	0.9508868	0	7006.045	0	0
1	521703.78694287	5000673.9525786	2264.453	23.03125	64	0	12.10707	0	1.020034	0	7393.043	0	0
1	521943.78694287	5000673.9525786	2310.375	20.82813	64	0	84.575	0	1.10993	0	7820.86	0	0
1	522183.78694287	5000673.9525786	2302.828	15.51563	64	0	109.7908	0	1.087226	0	8608.516	0	0
1	522423.78694287	5000673.9525786	2337.469	21.25	64	0	25.85596	0	1.028882	0	8213.525	0	0
1	522663.78694287	5000673.9525786	2448.141	29.45313	64	0	2.34375	0	1.223512	0	7047.415	0	0
1	522903.78694287	5000673.9525786	2476.234	31.25	64	0	1.40625	0	1.339186	0	7133.045	0	0
1	523143.78694287	5000673.9525786	2527.703	28.28125	64	0	3.75	0	1.286966	0	7754.261	0	0
1	523383.78694287	5000673.9525786	2572.516	21.78125	64	0	6.756662	0	1.07775	0	8964.744	0	0
1	523623.78694287	5000673.9525786	2621.984	25.23438	63	0.46875	5.819162	0.46875	1.158551	0	9791.969	0	0
1	523863.78694287	5000673.9525786	2697.625	29.70313	45	9.957488	5.625	5.625	1.126531	0	10432.46	0	0
1	524103.78694287	5000673.9525786	2789.266	28.9375	38	16.30278	11.16957	11.16957	1.078138	0	10462.47	0	0
1	524343.78694287	5000673.9525786	2847.719	25.875	33	23.14295	7.03125	7.03125	1.238584	0	11024.18	0	0
1	524583.78694287	5000673.9525786	2745.438	30.625	30	28.52542	33.04363	28.52542	1.135298	0	12368.23	0	0
1	524823.78694287	5000673.9525786	2691.313	13.85938	48	10.97541	104.9262	10.97541	0.9065576	0	11487.59	0	0
1	525063.78694287	5000673.9525786	2749.406	25.65625	22	31.44675	7.96875	7.96875	1.258369	0	15792.19	0	0
1	525303.78694287	5000673.9525786	2740.672	16.8125	61	1.40625	160.4138	1.40625	0.9874371	0	16747.61	0	0
1	525543.78694287	5000673.9525786	2726.016	14.3125	64	0	244.9822	0	0.8628435	0	19602.84	0	0
1	525783.78694287	5000673.9525786	2724.188	12.39063	64	0	57.51348	0	0.943741	0	19913.04	0	0
1	526023.78694287	5000673.9525786	2795.75	18.04688	45	9.763325	81.46508	9.763325	0.9970793	0	19332.1	0	0
1	526263.78694287	5000673.9525786	2865.516	20	36	26.20163	97.95925	26.20163	1.125779	0	19759.33	0	0
1	526503.78694287	5000673.9525786	2859.141	12.5625	0	226.357	231.8799	226.357	0.8810255	0	19417.97	0	0
1	526743.78694287	5000673.9525786	2848.094	14.35938	0	412.3478	115.1021	115.1021	1.023539	0	19053.38	0	0
1	526983.78694287	5000673.9525786	2837.609	12.46875	0	420.295	192.4306	192.4306	0.9598711	0	18412.09	0	0
1	527223.78694287	5000673.9525786	2838.406	9.25	0	432.4818	141.5646	141.5646	0.9969109	0	17787.4	0	0
1	527463.78694287	5000673.9525786	2862.063	18.25	0	522.8239	76.51712	76.51712	1.083448	0	17759.68	0	0
1	527703.78694287	5000673.9525786	2884.734	15.89063	0	530.067	81.76312	81.76312	0.9007992	0	14745.79	0	0
1	527943.78694287	5000673.9525786	2954.75	31.84375	0	526.5172	0	0	0.9844042	0	12131.17	0	0
1	528183.78694287	5000673.9525786	3056.984	29.71875	0	534.7128	2.8125	2.8125	1.135073	0	8666.968	0	0
1	528423.78694287	5000673.9525786	2981.359	30.14063	0	532.4193	3.75	3.75	1.074351	0	9035.154	0	0
1	528663.78694287	5000673.9525786	2868.078	17.96875	0	321.3879	129.0683	129.0683	0.9431192	0	12157.35	0	0
1	528903.78694287	5000673.9525786	2837.641	12.28125	8	93.20837	104.4424	93.20837	0.9663613	0	14308.85	0	0
1	529143.78694287	5000673.9525786	2838.703	22.96875	39	15.99796	47.26958	15.99796	0.979463	0	15567.14	0	0
1	529383.78694287	5000673.9525786	2833.453	24.875	16	63.65094	50.92538	50.92538	0.93279	0	17087.19	0	0
1	529623.78694287	5000673.9525786	2800.922	15.90625	4	89.95019	100.8144	89.95019	0.9350328	0	17251.05	0	0
1	529863.78694287	5000673.9525786	2814.75	18.65625	21	39.22943	4.717732	4.717732	1.202714	0	17961.4	0	0
1	530103.78694287	5000673.9525786	2775.906	32.03125	13	64.06838	10.03791	10.03791	1.304113	0	18057.29	0	0
1	530343.78694287	5000673.9525786	2670.891	13.32813	50	10.06814	184.7965	10.06814	0.9876167	0	18187.05	0	0
1	530583.78694287	5000673.9525786	2633.797	12.20313	47	10.23207	420.0391	10.23207	0.9507319	0	20456.29	0	0
1	530823.78694287	5000673.9525786	2615.469	9.5	47	9.019988	530.114	9.019988	0.9046987	0	20292.92	0	0
1	531063.78694287	5000673.9525786	2652.297	11.40625	64	0	322.8883	0	0.9243759	0	20665.42	0	0
1	531303.78694287	5000673.9525786	2706.719	13.4375	64	0	135.995	0	0.8439857	0	19722.96	0	0
1	531543.78694287	5000673.9525786	2768.563	17.76563	64	0	42.7352	0	0.7959007	0	18690.11	0	0
1	531783.78694287	5000673.9525786	2848.766	23.59375	43	17.56814	14.72541	14.72541	0.9836162	0	16755.32	0	0
1	532023.78694287	5000673.9525786	2805.391	18.10938	0	138.114	51.2955	51.2955	1.023063	0	15837.54	0	0
1	532263.78694287	5000673.9525786	2729.953	21.64063	5	90.40911	46.93892	46.93892	0.9676275	0	17016.49	0	0
1	532503.78694287	5000673.9525786	2708.859	19.51563	39	16.9657	27.11917	16.9657	1.034025	0	15800.38	0	0
1	532743.78694287	5000673.9525786	2790.969	24.85938	54	5.075825	4.412912	4.412912	1.079198	0	17708.02	0	0
1	532983.78694287	5000673.9525786	2911.391	25.35938	18	52.85999	30.34913	30.34913	1.212855	0	15559.48	0	0
1	533223.78694287	5000673.9525786	2966.266	23.23438	0	178.6341	17.35402	17.35402	1.204418	0	14452.02	0	0
1	533463.78694287	5000673.9525786	3024.016	25.5	0	283.0916	59.24398	59.24398	1.299028	0	12758.63	0	0
1	533703.78694287	5000673.9525786	2984.531	22.4375	0	332.4836	29.29717	29.29717	1.177813	0	12445.69	0	0
1	533943.78694287	5000673.9525786	2915.953	35.17188	0	223.7421	4.138325	4.138325	1.371202	0	11777.15	0	0
1	534183.78694287	5000673.9525786	2821.516	28.35938	22	44.74915	9.763325	9.763325	1.221478	0	11674.5	0	0
1	534423.78694287	5000673.9525786	2725.266	20.875	62	0.9375	43.36149	0.9375	1.106014	0	10379.53	0	0
1	534663.78694287	5000673.9525786	2663.953	21.23438	64	0	24.43855	0	0.974358	0	11364.91	0	0
1	534903.78694287	5000673.9525786	2592.531	21.09375	64	0	73.14265	0	1.039363	0	12239.15	0	0
1	535143.78694287	5000673.9525786	2523.656	13.96875	64	0	229.7228	0	0.8906542	0	13832.9	0	0
1	535383.78694287	5000673.9525786	2509.344	13.25	64	0	110.1239	0	0.8502335	0	13671.35	0	0
1	535623.78694287	5000673.9525786	2565.484	21.20313	64	0	15.14089	0	0.9740459	0	12584.61	0	0
1	535863.78694287	5000673.9525786	2691.938	33.5	51	7.144988	1.40625	1.40625	1.160637	0	11028.12	0	0
1	536103.78694287	5000673.9525786	2839.344	38.95313	56	3.75	4.138325	3.75	1.346592	0	14102.36	0	0
1	536343.78694287	5000673.9525786	2984.063	24.76563	29	37.25121	86.16298	37.25121	1.114312	0	17406.39	0	0
1	536583.78694287	5000673.9525786	3012.188	6.40625	0	172.2654	126.1528	126.1528	0.9638874	0	19394.32	0	0
1	536823.78694287	5000673.9525786	3031.359	25.73438	0	362.2546	21.90063	21.90063	1.183432	0	18987.47	0	0
1	537063.78694287	5000673.9525786	2917.266	23.23438	0	411.043	27.66652	27.66652	0.9770137	0	19143.65	0	0
1	537303.78694287	5000673.9525786	2825.875	12.35938	0	189.6811	104.3864	104.3864	0.8426859	0	19379.41	0	0
1	537543.78694287	5000673.9525786	2776.906	16.9375	37	23.54673	86.29718	23.54673	0.9465068	0	20893.25	0	0
1	537783.78694287	5000673.9525786	2725.922	14.70313	64	0	221.565	0	0.7489875	0	19294.82	0	0
1	538023.78694287	5000673.9525786	2669.391	15.78125	64	0	154.282	0	0.6854077	0	19574.56	0	0
1	538263.78694287	5000673.9525786	2623.313	10.84375	49	8.082488	233.5894	8.082488	0.7710354	0	18959.95	0	0
1	538503.78694287	5000673.9525786	2606.719	8.09375	41	13.35248	280.9724	13.35248	0.7714709	0	19424.31	0	0
1	538743.78694287	5000673.9525786	2617.594	12.60938	64	0	310.7111	0	0.9594042	0	19599.15	0	0
1	538983.78694287	5000673.9525786	2641.938	11.78125	64	0	152.8963	0	0.7667453	0	19005.04	0	0
1	539223.78694287	5000673.9525786	2704.734	21.54688	64	0	5.350412	0	0.7620173	0	18619.42	0	0
