x	y	Time	d2et	slope	elevm	ExtentFile
605596.587	5150011.33	1125	10	35	1521	003SCF_master_avail.txt
606571.781	5149203.98	1130	0	37	1604	003SCF_master_avail.txt
607170.433	5149342.54	1140	14	29	1283	003SCF_master_avail.txt
606881.305	5149849.24	1145	10	33	1595	003SCF_master_avail.txt
606841.817	5149563.48	1150	14	33	1571	003SCF_master_avail.txt
606850.88	5149659.08	1155	10	32	1586	003SCF_master_avail.txt
607003.576	5149575.6	1160	0	37	1463	003SCF_master_avail.txt
606983.946	5149600.45	1165	0	41	1488	003SCF_master_avail.txt
606983.999	5149597.46	1170	0	41	1488	003SCF_master_avail.txt
606953.86	5149826.58	1175	0	34	1544	003SCF_master_avail.txt
607091.251	5149392.35	1185	10	36	1349	003SCF_master_avail.txt
607115.64	5149315.38	1195	10	34	1284	003SCF_master_avail.txt
607154.419	5149379.95	1205	0	39	1308	003SCF_master_avail.txt
607117.62	5149377.12	1210	0	41	1320	003SCF_master_avail.txt
607516.707	5149729.35	1235	0	37	1164	003SCF_master_avail.txt
607461.083	5149836.05	1245	0	38	1239	003SCF_master_avail.txt
607342.575	5150676.75	1260	0	46	1310	003SCF_master_avail.txt
607298.29	5150663.74	1270	0	46	1359	003SCF_master_avail.txt
607373.792	5150560.86	1275	0	53	1354	003SCF_master_avail.txt
607332.076	5150662.86	1280	0	47	1335	003SCF_master_avail.txt
607338.029	5150716.79	1285	0	49	1275	003SCF_master_avail.txt
607327.599	5150612.24	1290	0	49	1336	003SCF_master_avail.txt
607300.755	5150437.68	1295	0	41	1414	003SCF_master_avail.txt
606936.888	5150484.37	1305	0	53	1639	003SCF_master_avail.txt
606886.787	5150409.3	1310	0	54	1678	003SCF_master_avail.txt
606919.436	5150211.73	1320	0	41	1548	003SCF_master_avail.txt
606757.886	5149709	1325	0	46	1665	003SCF_master_avail.txt
606725.138	5149694.22	1330	0	51	1691	003SCF_master_avail.txt
606738.956	5149650.54	1335	0	39	1647	003SCF_master_avail.txt
606663.81	5149514.9	1340	10	37	1638	003SCF_master_avail.txt
606532.08	5149278.93	1345	0	38	1675	003SCF_master_avail.txt
606874.847	5150477.09	1350	0	53	1700	003SCF_master_avail.txt
606850.894	5150486.15	1355	0	49	1733	003SCF_master_avail.txt
606824.482	5150460.49	1365	0	32	1759	003SCF_master_avail.txt
606564.748	5150172.36	1380	0	36	1714	003SCF_master_avail.txt
606560.532	5150193.89	1385	0	37	1690	003SCF_master_avail.txt
606668.604	5150202.64	1390	0	35	1777	003SCF_master_avail.txt
606690.192	5150109.92	1400	10	22	1782	003SCF_master_avail.txt
606690.9	5149938.75	1410	0	56	1772	003SCF_master_avail.txt
606608.86	5149671.42	1415	14	16	1821	003SCF_master_avail.txt
606413.653	5149640.74	1420	0	36	1727	003SCF_master_avail.txt
606489.199	5149535.15	1425	0	35	1798	003SCF_master_avail.txt
606494.713	5149527.13	1430	0	35	1798	003SCF_master_avail.txt
606483.993	5149525.59	1435	0	17	1800	003SCF_master_avail.txt
606683.933	5149942.05	1440	0	22	1801	003SCF_master_avail.txt
606510.409	5150294.47	1445	30	31	1635	003SCF_master_avail.txt
606520.703	5150276.52	1450	14	33	1656	003SCF_master_avail.txt
606512.276	5150275.57	1455	22	32	1640	003SCF_master_avail.txt
606575.379	5150178.91	1460	0	36	1714	003SCF_master_avail.txt
606627.021	5150035.66	1465	0	39	1739	003SCF_master_avail.txt
606553.754	5150186.51	1470	0	37	1696	003SCF_master_avail.txt
606559.313	5150219.57	1475	10	35	1683	003SCF_master_avail.txt
606690.105	5150071.2	1495	14	25	1782	003SCF_master_avail.txt
606686.131	5150122.6	1500	20	23	1781	003SCF_master_avail.txt
606693.379	5150103.28	1505	10	22	1782	003SCF_master_avail.txt
606614.904	5149764.29	1515	0	20	1817	003SCF_master_avail.txt
606450.576	5149373.9	1520	0	45	1769	003SCF_master_avail.txt
606478.347	5149366.19	1525	0	42	1766	003SCF_master_avail.txt
606476.565	5149380.22	1530	0	42	1766	003SCF_master_avail.txt
606393.927	5149321.1	1535	0	37	1735	003SCF_master_avail.txt
606376.325	5149274.22	1540	10	35	1704	003SCF_master_avail.txt
606480.382	5149337.72	1545	0	41	1743	003SCF_master_avail.txt
606481.869	5149340.5	1550	0	41	1743	003SCF_master_avail.txt
606483.435	5149338.7	1555	0	41	1743	003SCF_master_avail.txt
606215.202	5149269.13	1560	10	35	1772	003SCF_master_avail.txt
606215.718	5149151.94	1565	0	40	1738	003SCF_master_avail.txt
606187.507	5149140.9	1570	0	39	1754	003SCF_master_avail.txt
606194.985	5149152.28	1580	0	39	1754	003SCF_master_avail.txt
606536.98	5149568.2	1585	0	38	1808	003SCF_master_avail.txt
606691.347	5150131.48	1590	10	27	1782	003SCF_master_avail.txt
606695.086	5150137.13	1595	10	28	1786	003SCF_master_avail.txt
606701.808	5150147.72	1600	10	28	1786	003SCF_master_avail.txt
606756.522	5150309.81	1605	0	22	1785	003SCF_master_avail.txt
606700.128	5150984.79	1610	28	30	1544	003SCF_master_avail.txt
606885.997	5151063.72	1615	0	49	1558	003SCF_master_avail.txt
606929.161	5151270.72	1625	0	41	1413	003SCF_master_avail.txt
606906.917	5150312.33	1640	0	49	1625	003SCF_master_avail.txt
606905.418	5150310.3	1645	0	51	1622	003SCF_master_avail.txt
606921.017	5150296.24	1650	0	49	1593	003SCF_master_avail.txt
606806.397	5149874.79	1655	0	47	1668	003SCF_master_avail.txt
606607.201	5149460.02	1660	0	44	1662	003SCF_master_avail.txt
606609.847	5149527.88	1665	0	48	1688	003SCF_master_avail.txt
606605.126	5149534.42	1670	0	48	1688	003SCF_master_avail.txt
606629.74	5149531.59	1675	0	46	1670	003SCF_master_avail.txt
606433.206	5149401.32	1685	0	38	1804	003SCF_master_avail.txt
606494.551	5149492.67	1690	0	43	1785	003SCF_master_avail.txt
606503.842	5149488.11	1695	0	43	1785	003SCF_master_avail.txt
606482.44	5149439.17	1700	0	39	1797	003SCF_master_avail.txt
606408.378	5149416.3	1705	0	38	1795	003SCF_master_avail.txt
606502.357	5149572.71	1710	0	18	1805	003SCF_master_avail.txt
606513.275	5149562.97	1715	0	38	1808	003SCF_master_avail.txt
606511.842	5149557.13	1720	10	18	1806	003SCF_master_avail.txt
606512.264	5150276.29	1735	22	32	1640	003SCF_master_avail.txt
606522.234	5150276.73	1740	14	33	1656	003SCF_master_avail.txt
606483.344	5150262.2	1745	14	32	1627	003SCF_master_avail.txt
606389.11	5150471.01	1750	0	35	1527	003SCF_master_avail.txt
606862.503	5151090.45	1760	0	49	1545	003SCF_master_avail.txt
606851.871	5151084.05	1770	0	34	1577	003SCF_master_avail.txt
606837.763	5151144.32	1775	0	40	1533	003SCF_master_avail.txt
605296.791	5150257.83	1785	0	40	1344	003SCF_master_avail.txt
605325.771	5150268.61	1790	0	40	1367	003SCF_master_avail.txt
605340.358	5150312.59	1795	0	38	1386	003SCF_master_avail.txt
605343.95	5149840.58	1800	10	34	1336	003SCF_master_avail.txt
605070.87	5150184.42	1805	42	21	1153	003SCF_master_avail.txt
605110.975	5150306.2	1810	0	38	1150	003SCF_master_avail.txt
605286.133	5150341.22	1875	0	44	1321	003SCF_master_avail.txt
605328.68	5150366.25	1880	0	39	1360	003SCF_master_avail.txt
605172.917	5150186.57	1920	0	39	1215	003SCF_master_avail.txt
605138.083	5150380.64	1925	0	41	1193	003SCF_master_avail.txt
605130.63	5150412.13	1940	0	41	1171	003SCF_master_avail.txt
605113.371	5150300.79	1965	0	42	1176	003SCF_master_avail.txt
605323.179	5150020.06	1970	0	35	1328	003SCF_master_avail.txt
605139.607	5150337	1975	0	41	1194	003SCF_master_avail.txt
605141.299	5150372.22	1980	0	41	1193	003SCF_master_avail.txt
605083.684	5150330.87	1985	20	29	1134	003SCF_master_avail.txt
605126.506	5150340.07	1995	0	42	1172	003SCF_master_avail.txt
605148.405	5150360.79	2025	0	41	1194	003SCF_master_avail.txt
605166.854	5150359.18	2050	0	43	1215	003SCF_master_avail.txt
605146.977	5150354.62	2055	0	41	1194	003SCF_master_avail.txt
605153.857	5150356.24	2060	0	41	1194	003SCF_master_avail.txt
605365.244	5150338.03	2065	0	38	1402	003SCF_master_avail.txt
605391.258	5150210.29	2070	0	48	1431	003SCF_master_avail.txt
605412.262	5150194.16	2075	0	48	1431	003SCF_master_avail.txt
605433.918	5150184.72	2080	0	45	1451	003SCF_master_avail.txt
606042.423	5149623.47	2085	0	35	1683	003SCF_master_avail.txt
607068.3	5151561.66	2095	10	40	1224	003SCF_master_avail.txt
607116.422	5151574.28	2100	0	42	1172	003SCF_master_avail.txt
607071.021	5151581.38	2105	0	44	1213	003SCF_master_avail.txt
607177.062	5151573.38	2135	0	40	1127	003SCF_master_avail.txt
607288.222	5151232.76	2140	10	36	1104	003SCF_master_avail.txt
607330.224	5151201.07	2145	0	42	1079	003SCF_master_avail.txt
607380.245	5151236.65	2155	10	36	1056	003SCF_master_avail.txt
607546.515	5150905.32	2160	0	34	1089	003SCF_master_avail.txt
607116.111	5151548.48	2165	0	43	1177	003SCF_master_avail.txt
607189.495	5151564.66	2180	0	37	1109	003SCF_master_avail.txt
