x	y	Time	d2et	slope	elevm	ExtentFile
594122.908	5140691.96	5560	0	47	1163	005DDM_master_avail.txt
594128.556	5140721.35	5565	0	45	1154	005DDM_master_avail.txt
594126.802	5140678.75	5570	0	46	1170	005DDM_master_avail.txt
594131.698	5140694.15	5575	0	47	1163	005DDM_master_avail.txt
594198.512	5140746.84	5595	0	46	1220	005DDM_master_avail.txt
594135.275	5140688.06	5615	0	47	1163	005DDM_master_avail.txt
594188.83	5140680.05	5620	0	41	1235	005DDM_master_avail.txt
594122.047	5140692.94	5630	0	47	1163	005DDM_master_avail.txt
594138.606	5140694.37	5635	0	42	1187	005DDM_master_avail.txt
594226.898	5140807.92	5640	0	49	1268	005DDM_master_avail.txt
594176.211	5140873.57	5645	0	61	1232	005DDM_master_avail.txt
594224.587	5140958.68	5650	0	49	1323	005DDM_master_avail.txt
594229.666	5140978.64	5655	0	50	1326	005DDM_master_avail.txt
594216.647	5140959.61	5660	0	49	1323	005DDM_master_avail.txt
594136.107	5141059.03	5665	20	34	1198	005DDM_master_avail.txt
594486.847	5141196.48	5670	0	62	1136	005DDM_master_avail.txt
594476.349	5141184	5680	0	58	1149	005DDM_master_avail.txt
594506.355	5141164.82	5685	0	60	1108	005DDM_master_avail.txt
594503.574	5141240.92	5690	0	58	1055	005DDM_master_avail.txt
594505.721	5141230.37	5695	0	57	1074	005DDM_master_avail.txt
594498.264	5141225.99	5705	0	57	1074	005DDM_master_avail.txt
594491.007	5141224.07	5710	0	57	1074	005DDM_master_avail.txt
594497.235	5141244.71	5715	0	58	1055	005DDM_master_avail.txt
594495.349	5141241.45	5725	0	58	1055	005DDM_master_avail.txt
594493.498	5141248.27	5730	0	58	1055	005DDM_master_avail.txt
594491.048	5141255.12	5760	0	58	1055	005DDM_master_avail.txt
594494.473	5141233	5785	0	57	1074	005DDM_master_avail.txt
594496.32	5141230.88	5790	0	57	1074	005DDM_master_avail.txt
594498.739	5141236.95	5810	0	57	1074	005DDM_master_avail.txt
594493.994	5141232.17	5815	0	57	1074	005DDM_master_avail.txt
594481.218	5141220.94	5820	0	63	1102	005DDM_master_avail.txt
594523.563	5141181.72	5830	0	61	1065	005DDM_master_avail.txt
594384.625	5141164.43	5835	10	34	1272	005DDM_master_avail.txt
594243.791	5140892.93	5840	0	57	1345	005DDM_master_avail.txt
594233.11	5140882.79	5845	0	51	1306	005DDM_master_avail.txt
594252.005	5140872.83	5850	0	56	1332	005DDM_master_avail.txt
594238.258	5140871.52	5855	0	56	1332	005DDM_master_avail.txt
594274.171	5140851.12	5860	0	56	1337	005DDM_master_avail.txt
594256.588	5140856.83	5870	0	51	1317	005DDM_master_avail.txt
594307.836	5140768.98	5875	0	49	1332	005DDM_master_avail.txt
594343.161	5140894.64	5880	0	37	1425	005DDM_master_avail.txt
594336.679	5140897.25	5885	14	11	1431	005DDM_master_avail.txt
594474.202	5140580.31	5890	10	42	1432	005DDM_master_avail.txt
594467.88	5140572.58	5900	10	42	1432	005DDM_master_avail.txt
595115.363	5140419.56	5905	10	39	996	005DDM_master_avail.txt
595011.334	5140288.87	5910	10	39	1061	005DDM_master_avail.txt
595071.146	5140270.96	5915	0	42	988	005DDM_master_avail.txt
595064.882	5140267.91	5920	0	42	988	005DDM_master_avail.txt
595006.911	5140203.91	5925	0	50	1028	005DDM_master_avail.txt
594885.492	5140322.87	5930	0	51	1153	005DDM_master_avail.txt
594881.004	5140286.79	5935	0	50	1138	005DDM_master_avail.txt
594852.659	5140289.83	5940	0	53	1181	005DDM_master_avail.txt
594687.425	5140896.38	5950	0	51	1079	005DDM_master_avail.txt
594735.46	5140981.73	5955	0	59	976	005DDM_master_avail.txt
594706.921	5140968.8	5970	0	52	1010	005DDM_master_avail.txt
594696.059	5141021.71	5975	0	54	969	005DDM_master_avail.txt
594645.923	5140827.86	5980	0	56	1122	005DDM_master_avail.txt
594642.867	5140826.62	5985	0	56	1122	005DDM_master_avail.txt
594659.319	5140825.53	5990	0	56	1122	005DDM_master_avail.txt
594652.054	5140801.38	6000	0	54	1120	005DDM_master_avail.txt
594578.442	5140843.11	6005	0	51	1228	005DDM_master_avail.txt
594628.796	5140875.84	6010	0	55	1152	005DDM_master_avail.txt
594623.364	5140852.93	6015	0	59	1154	005DDM_master_avail.txt
594655.088	5140866.21	6020	0	53	1116	005DDM_master_avail.txt
594600.531	5140997.04	6025	0	50	1078	005DDM_master_avail.txt
594250.147	5140981.82	6030	0	55	1354	005DDM_master_avail.txt
594266.026	5140996.27	6035	0	47	1391	005DDM_master_avail.txt
594275.204	5140976.42	6040	0	51	1398	005DDM_master_avail.txt
594274.67	5140951.34	6045	0	53	1395	005DDM_master_avail.txt
594337.547	5140890.84	6050	0	37	1425	005DDM_master_avail.txt
594440.979	5140617.95	6055	0	35	1417	005DDM_master_avail.txt
594447.213	5140594.65	6060	0	41	1408	005DDM_master_avail.txt
594454.48	5140551.91	6065	0	48	1399	005DDM_master_avail.txt
594466.564	5140542.97	6070	0	46	1430	005DDM_master_avail.txt
594481.305	5140545.17	6075	0	46	1430	005DDM_master_avail.txt
594828.351	5140240.52	6080	0	54	1205	005DDM_master_avail.txt
594803.576	5140253.73	6085	0	52	1240	005DDM_master_avail.txt
594800.756	5140263	6090	0	55	1243	005DDM_master_avail.txt
594808.418	5140252.28	6095	0	52	1240	005DDM_master_avail.txt
594784.322	5140245.15	6100	0	49	1269	005DDM_master_avail.txt
594649.514	5140299.53	6105	0	48	1386	005DDM_master_avail.txt
594738.365	5140303.45	6110	0	52	1319	005DDM_master_avail.txt
594787.017	5140241.42	6115	0	49	1269	005DDM_master_avail.txt
594801.099	5140259.23	6120	0	52	1240	005DDM_master_avail.txt
594781.263	5140283.12	6125	0	52	1280	005DDM_master_avail.txt
594784.458	5140244.3	6130	0	49	1269	005DDM_master_avail.txt
594621.659	5140315.58	6135	0	42	1406	005DDM_master_avail.txt
594685.885	5140321.14	6140	10	35	1406	005DDM_master_avail.txt
594678.931	5140284.37	6145	0	48	1348	005DDM_master_avail.txt
594286.702	5140782.1	6150	0	45	1305	005DDM_master_avail.txt
594280.406	5140783.13	6155	0	45	1305	005DDM_master_avail.txt
594290.62	5140712.76	6160	0	44	1324	005DDM_master_avail.txt
594388.324	5140726.39	6165	10	36	1420	005DDM_master_avail.txt
594393.006	5140807.61	6170	10	14	1431	005DDM_master_avail.txt
594343.291	5140787.62	6175	0	47	1405	005DDM_master_avail.txt
594339.131	5140771.35	6180	0	49	1398	005DDM_master_avail.txt
594344.183	5140777.14	6185	0	49	1398	005DDM_master_avail.txt
594372.862	5140853.49	6190	0	14	1437	005DDM_master_avail.txt
594424.612	5140921.13	6195	0	53	1341	005DDM_master_avail.txt
594480.791	5141127.13	6200	0	51	1170	005DDM_master_avail.txt
594389.856	5141153.8	6205	0	54	1258	005DDM_master_avail.txt
594386.411	5141146.91	6210	0	40	1286	005DDM_master_avail.txt
594378.994	5141149.91	6215	0	40	1286	005DDM_master_avail.txt
594411.083	5141142.56	6220	0	54	1258	005DDM_master_avail.txt
594417.953	5141555.64	6230	0	56	959	005DDM_master_avail.txt
594472.197	5141509.75	6235	0	54	878	005DDM_master_avail.txt
594468.313	5141507.42	6240	0	54	878	005DDM_master_avail.txt
594391.232	5141397.46	6245	0	65	1040	005DDM_master_avail.txt
594371.599	5141400.13	6250	0	52	1078	005DDM_master_avail.txt
594379.22	5141411.74	6255	0	52	1078	005DDM_master_avail.txt
594354.081	5141394.31	6260	0	44	1100	005DDM_master_avail.txt
594360.157	5141671.97	6270	0	49	873	005DDM_master_avail.txt
594158.367	5142045.48	6285	0	54	865	005DDM_master_avail.txt
594175.931	5141090.22	6290	0	43	1238	005DDM_master_avail.txt
594159.325	5141063.14	6295	10	40	1214	005DDM_master_avail.txt
594177.013	5141080.92	6300	0	48	1241	005DDM_master_avail.txt
594170.27	5141075.07	6305	0	48	1241	005DDM_master_avail.txt
594179.031	5141078.64	6310	0	48	1241	005DDM_master_avail.txt
594155.486	5141093.16	6315	10	37	1216	005DDM_master_avail.txt
594240.337	5140955.68	6330	0	55	1353	005DDM_master_avail.txt
594218.791	5141011.26	6335	0	52	1325	005DDM_master_avail.txt
594161.467	5140909.85	6340	0	60	1196	005DDM_master_avail.txt
594179.359	5140788.84	6355	0	52	1203	005DDM_master_avail.txt
594279.221	5140759.36	6360	0	45	1300	005DDM_master_avail.txt
594239.82	5140764.25	6365	0	44	1280	005DDM_master_avail.txt
594114.691	5140707.35	6370	0	47	1163	005DDM_master_avail.txt
594132.123	5140687.56	6375	0	47	1163	005DDM_master_avail.txt
594175.912	5140662.97	6380	0	39	1213	005DDM_master_avail.txt
594321.847	5140651.61	6385	10	38	1322	005DDM_master_avail.txt
594777.057	5140290.58	6390	0	54	1285	005DDM_master_avail.txt
594787.373	5140311.29	6395	0	54	1285	005DDM_master_avail.txt
594786.018	5140314.87	6400	0	54	1286	005DDM_master_avail.txt
594771.921	5140305.9	6405	0	54	1285	005DDM_master_avail.txt
594793.555	5140335.42	6410	0	54	1252	005DDM_master_avail.txt
594768.672	5140337.29	6415	0	54	1286	005DDM_master_avail.txt
594786.154	5140345.15	6420	0	52	1285	005DDM_master_avail.txt
594790.868	5140333.71	6425	0	54	1252	005DDM_master_avail.txt
594770.692	5140378.91	6430	0	49	1283	005DDM_master_avail.txt
594833.6	5140328.41	6435	0	52	1218	005DDM_master_avail.txt
595016.501	5140955.8	6440	0	47	758	005DDM_master_avail.txt
594739.662	5140982.38	6445	0	59	931	005DDM_master_avail.txt
594674.266	5141061.31	6455	0	54	962	005DDM_master_avail.txt
594579.174	5141198.95	6460	0	48	991	005DDM_master_avail.txt
594716.73	5140973.22	6470	0	59	976	005DDM_master_avail.txt
594707.722	5140923.28	6475	0	55	1036	005DDM_master_avail.txt
594577.952	5141019.97	6485	0	52	1092	005DDM_master_avail.txt
594514.692	5141218.88	6490	0	56	1040	005DDM_master_avail.txt
594483.76	5141201.24	6495	0	62	1136	005DDM_master_avail.txt
594385.361	5141161.59	6510	0	40	1286	005DDM_master_avail.txt
594380.809	5141142.42	6515	0	40	1286	005DDM_master_avail.txt
594383.225	5141151.19	6520	0	40	1286	005DDM_master_avail.txt
594389.739	5141179.63	6525	0	50	1254	005DDM_master_avail.txt
594389.407	5140724.48	6530	10	36	1420	005DDM_master_avail.txt
594176.938	5140897.1	6540	0	62	1245	005DDM_master_avail.txt
594182.641	5140900.12	6545	0	62	1245	005DDM_master_avail.txt
594429.476	5140690.46	6560	10	28	1428	005DDM_master_avail.txt
594358.17	5140801.15	6565	0	47	1405	005DDM_master_avail.txt
594357.838	5140796.79	6570	0	47	1405	005DDM_master_avail.txt
594355.651	5140809.4	6575	0	47	1405	005DDM_master_avail.txt
594377.588	5140833.24	6580	10	19	1431	005DDM_master_avail.txt
594455.375	5140492.79	6585	0	56	1397	005DDM_master_avail.txt
594451.401	5140500.66	6590	0	56	1397	005DDM_master_avail.txt
594561.07	5140579.05	6605	0	51	1426	005DDM_master_avail.txt
594484.632	5140465.06	6610	0	51	1433	005DDM_master_avail.txt
594476.735	5140478.06	6615	0	51	1433	005DDM_master_avail.txt
594588.882	5140651.69	6625	0	62	1316	005DDM_master_avail.txt
594430.962	5140603.6	6630	0	42	1388	005DDM_master_avail.txt
594271.344	5140780.6	6635	0	45	1305	005DDM_master_avail.txt
594312.691	5140814.79	6640	0	55	1387	005DDM_master_avail.txt
594319.828	5140826.98	6645	0	55	1387	005DDM_master_avail.txt
594604.585	5140914.79	6650	0	54	1134	005DDM_master_avail.txt
594631.622	5140795.47	6655	0	58	1160	005DDM_master_avail.txt
594628.625	5140865.09	6660	0	55	1152	005DDM_master_avail.txt
594638.598	5140874.77	6665	0	53	1116	005DDM_master_avail.txt
594754.914	5141219.14	6670	0	55	811	005DDM_master_avail.txt
594533.848	5141084.25	6675	0	49	1154	005DDM_master_avail.txt
594479.055	5140580.18	6680	10	42	1432	005DDM_master_avail.txt
594474.318	5140536.19	6685	0	49	1431	005DDM_master_avail.txt
594458.213	5140536.25	6690	0	51	1397	005DDM_master_avail.txt
594508.848	5140419.94	6695	0	47	1418	005DDM_master_avail.txt
594275.169	5140973.75	6700	0	51	1398	005DDM_master_avail.txt
594201.521	5140994.3	6705	0	53	1292	005DDM_master_avail.txt
594211.828	5141019.18	6710	0	54	1286	005DDM_master_avail.txt
594290.182	5140856.58	6720	0	58	1368	005DDM_master_avail.txt
594168.744	5141071.37	6725	0	48	1241	005DDM_master_avail.txt
594181.146	5141017.53	6730	0	55	1252	005DDM_master_avail.txt
594209.395	5141021.92	6735	0	54	1286	005DDM_master_avail.txt
594337.293	5140891.83	6740	14	11	1431	005DDM_master_avail.txt
594344.697	5140894.23	6745	0	37	1425	005DDM_master_avail.txt
594107.615	5140814.95	6750	0	38	1127	005DDM_master_avail.txt
594176.69	5141070.48	6755	0	48	1241	005DDM_master_avail.txt
594180.647	5141088.95	6760	0	43	1238	005DDM_master_avail.txt
594258.73	5140880.82	6765	0	56	1332	005DDM_master_avail.txt
594474.051	5140942.01	6770	0	59	1254	005DDM_master_avail.txt
595177.23	5141329.98	6780	166	22	540	005DDM_master_avail.txt
594788.539	5141115.65	6790	0	39	770	005DDM_master_avail.txt
594763.223	5140843.58	6795	0	54	1005	005DDM_master_avail.txt
594706.162	5141075.31	6805	0	60	914	005DDM_master_avail.txt
594449.826	5141564.04	6815	0	58	898	005DDM_master_avail.txt
594458.936	5141558.41	6820	0	58	922	005DDM_master_avail.txt
594466.422	5141581.68	6835	0	53	868	005DDM_master_avail.txt
594495.049	5141499.24	6840	0	50	844	005DDM_master_avail.txt
594515.304	5141515.35	6845	0	44	821	005DDM_master_avail.txt
594434.776	5141525.02	6860	0	56	970	005DDM_master_avail.txt
594446.301	5141495.07	6865	0	61	915	005DDM_master_avail.txt
594684.6	5141332.68	6875	0	47	817	005DDM_master_avail.txt
594684.483	5141332.83	6880	0	47	817	005DDM_master_avail.txt
594755.939	5141261.89	6885	0	52	798	005DDM_master_avail.txt
594733.754	5141241.79	6890	0	54	833	005DDM_master_avail.txt
594426.821	5141196.29	6910	0	54	1215	005DDM_master_avail.txt
594185.168	5142039.37	6920	0	65	836	005DDM_master_avail.txt
594159.755	5142028.29	6925	0	47	885	005DDM_master_avail.txt
594125.664	5142050.11	6930	0	44	869	005DDM_master_avail.txt
594526.991	5141541.29	6940	0	45	826	005DDM_master_avail.txt
594573.452	5141258.02	6945	0	49	963	005DDM_master_avail.txt
594664.362	5141070.45	6955	0	56	955	005DDM_master_avail.txt
594668.362	5140819.34	6960	0	46	1086	005DDM_master_avail.txt
594490.116	5141051.36	6965	0	48	1173	005DDM_master_avail.txt
594205.338	5140760.73	6970	0	46	1220	005DDM_master_avail.txt
594221.85	5140765.63	6975	0	47	1257	005DDM_master_avail.txt
594423.34	5141279.85	6995	0	67	1150	005DDM_master_avail.txt
594444.65	5141296.94	7010	0	62	1061	005DDM_master_avail.txt
594641.73	5141100.31	7020	0	54	984	005DDM_master_avail.txt
594667.511	5140691.28	7030	0	53	1191	005DDM_master_avail.txt
594675.769	5140719.79	7035	0	51	1171	005DDM_master_avail.txt
594527.395	5141528.68	7045	0	44	821	005DDM_master_avail.txt
594398.253	5141576.51	7055	0	58	943	005DDM_master_avail.txt
594415.071	5141406.08	7060	0	69	967	005DDM_master_avail.txt
594374.773	5141115.31	7065	0	45	1300	005DDM_master_avail.txt
594422.12	5141140.14	7070	0	56	1218	005DDM_master_avail.txt
594355.129	5140937.72	7075	0	54	1392	005DDM_master_avail.txt
594875.018	5140317.19	7080	0	51	1153	005DDM_master_avail.txt
594896.295	5140276.82	7085	0	45	1107	005DDM_master_avail.txt
594775.283	5140372.36	7090	0	49	1283	005DDM_master_avail.txt
594775.852	5140372.38	7095	0	49	1283	005DDM_master_avail.txt
594785.188	5140434.78	7100	0	51	1265	005DDM_master_avail.txt
594769.548	5140358.55	7105	0	52	1285	005DDM_master_avail.txt
594493.274	5140469.94	7110	0	37	1457	005DDM_master_avail.txt
594269.238	5140764.68	7125	0	45	1305	005DDM_master_avail.txt
594282.665	5140817.85	7130	0	48	1321	005DDM_master_avail.txt
594346.091	5140779.01	7135	0	49	1398	005DDM_master_avail.txt
594240.62	5140768.15	7140	0	44	1280	005DDM_master_avail.txt
594260.559	5140771.2	7145	0	44	1280	005DDM_master_avail.txt
594615.468	5140882.22	7150	0	55	1152	005DDM_master_avail.txt
594657.52	5140660.03	7155	0	50	1257	005DDM_master_avail.txt
594648.423	5140744.74	7160	0	51	1166	005DDM_master_avail.txt
594590.246	5140709.35	7175	0	62	1271	005DDM_master_avail.txt
594573.224	5140942.94	7180	0	51	1127	005DDM_master_avail.txt
594427.178	5140855.36	7190	0	59	1373	005DDM_master_avail.txt
594368.442	5140849.05	7195	0	14	1437	005DDM_master_avail.txt
594793.637	5140314.34	7200	0	54	1252	005DDM_master_avail.txt
594795.815	5140209.07	7205	0	46	1215	005DDM_master_avail.txt
594778.353	5140434.4	7210	0	51	1265	005DDM_master_avail.txt
594786.865	5140428.82	7215	0	51	1265	005DDM_master_avail.txt
594702.423	5140254.27	7220	0	42	1317	005DDM_master_avail.txt
594646.391	5140310.52	7225	0	48	1386	005DDM_master_avail.txt
594726.266	5140282.69	7230	0	47	1325	005DDM_master_avail.txt
594478.841	5140488.52	7235	0	51	1434	005DDM_master_avail.txt
594468.992	5140471.3	7240	0	51	1433	005DDM_master_avail.txt
594319.369	5140999.34	7245	0	43	1395	005DDM_master_avail.txt
594350.167	5141094.11	7250	0	38	1330	005DDM_master_avail.txt
594371.676	5140854.16	7255	0	14	1437	005DDM_master_avail.txt
594379.225	5140677.21	7260	0	47	1380	005DDM_master_avail.txt
594615.299	5140607.39	7270	0	60	1294	005DDM_master_avail.txt
594643.497	5140355.75	7280	10	24	1419	005DDM_master_avail.txt
594782.557	5140244.44	7285	0	49	1269	005DDM_master_avail.txt
594690.513	5140366.55	7290	0	53	1356	005DDM_master_avail.txt
594741.22	5140446.95	7295	0	55	1265	005DDM_master_avail.txt
594626.905	5140321.8	7300	0	42	1406	005DDM_master_avail.txt
594370.569	5140663.34	7305	0	47	1380	005DDM_master_avail.txt
594404.955	5140669.61	7310	0	41	1399	005DDM_master_avail.txt
594366.32	5140792.58	7315	10	30	1422	005DDM_master_avail.txt
594371.851	5140858.69	7320	0	14	1437	005DDM_master_avail.txt
594460.859	5140880.7	7325	0	59	1331	005DDM_master_avail.txt
594318.72	5141022.36	7330	0	40	1382	005DDM_master_avail.txt
594275.03	5140982.71	7335	0	51	1398	005DDM_master_avail.txt
594234.811	5140878.21	7340	0	51	1306	005DDM_master_avail.txt
594273.184	5140675.71	7345	0	43	1296	005DDM_master_avail.txt
594295.117	5140676.56	7350	0	39	1316	005DDM_master_avail.txt
594120.098	5140672.87	7360	0	46	1170	005DDM_master_avail.txt
594353.179	5140756.17	7365	0	49	1384	005DDM_master_avail.txt
594339.588	5140775.57	7370	0	49	1398	005DDM_master_avail.txt
594474.5	5140596.8	7375	14	35	1433	005DDM_master_avail.txt
594431.389	5140633.6	7380	10	40	1405	005DDM_master_avail.txt
594425.131	5140632.6	7385	10	40	1405	005DDM_master_avail.txt
594330.334	5141032.81	7390	0	40	1382	005DDM_master_avail.txt
594310.043	5140995.03	7395	10	27	1405	005DDM_master_avail.txt
594414.866	5140623.93	7400	10	40	1405	005DDM_master_avail.txt
594252.483	5140713.43	7410	0	46	1274	005DDM_master_avail.txt
594500.3	5140740.65	7415	0	50	1384	005DDM_master_avail.txt
594671.781	5140337.82	7430	0	42	1404	005DDM_master_avail.txt
594727.931	5140367.3	7435	0	48	1329	005DDM_master_avail.txt
594630.982	5140530.69	7440	0	60	1344	005DDM_master_avail.txt
594777.784	5140401.3	7445	0	49	1278	005DDM_master_avail.txt
594681.879	5140737.13	7450	0	51	1171	005DDM_master_avail.txt
594673.262	5141015.2	7460	0	52	987	005DDM_master_avail.txt
594670.099	5140855.92	7465	0	49	1085	005DDM_master_avail.txt
594684.113	5140808.94	7475	0	46	1094	005DDM_master_avail.txt
594692.96	5140838.07	7485	0	43	1062	005DDM_master_avail.txt
594643.143	5140884.49	7490	0	53	1116	005DDM_master_avail.txt
594537.231	5141077.73	7495	0	49	1154	005DDM_master_avail.txt
594472.744	5141184.03	7500	0	58	1149	005DDM_master_avail.txt
594741.896	5140308.24	7510	0	52	1319	005DDM_master_avail.txt
595023.328	5140272.54	7515	0	47	1026	005DDM_master_avail.txt
594889.89	5140217.81	7525	0	44	1130	005DDM_master_avail.txt
594836.406	5140309.68	7530	0	55	1210	005DDM_master_avail.txt
594465.949	5140424.69	7535	0	56	1410	005DDM_master_avail.txt
594561.259	5140587.63	7540	0	51	1414	005DDM_master_avail.txt
594145.769	5140896.56	7545	0	60	1196	005DDM_master_avail.txt
594183.7	5140919.07	7550	0	61	1256	005DDM_master_avail.txt
594158.605	5141088.29	7555	10	37	1216	005DDM_master_avail.txt
594340.925	5140785.5	7560	0	49	1398	005DDM_master_avail.txt
594490.145	5140441.21	7570	0	41	1440	005DDM_master_avail.txt
594487.376	5140449.76	7575	0	51	1422	005DDM_master_avail.txt
594610.636	5140422.79	7580	0	23	1416	005DDM_master_avail.txt
594630.181	5140497.19	7585	0	58	1362	005DDM_master_avail.txt
594622.802	5140531.23	7590	0	60	1344	005DDM_master_avail.txt
594613.265	5140337.3	7595	0	42	1406	005DDM_master_avail.txt
594611.686	5140335.05	7600	0	46	1401	005DDM_master_avail.txt
594603.461	5140392.37	7605	30	8	1418	005DDM_master_avail.txt
594547.373	5140456.76	7610	0	35	1452	005DDM_master_avail.txt
594607.788	5140418.6	7615	0	23	1416	005DDM_master_avail.txt
594759.823	5140412.4	7620	0	44	1298	005DDM_master_avail.txt
594750.28	5140199.34	7630	0	45	1252	005DDM_master_avail.txt
594850.309	5140176.2	7635	0	46	1157	005DDM_master_avail.txt
594911.033	5140258.04	7640	0	46	1116	005DDM_master_avail.txt
594938.93	5140308.84	7645	0	38	1077	005DDM_master_avail.txt
594886.85	5140287.49	7650	0	50	1138	005DDM_master_avail.txt
594803.177	5140183.11	7655	0	46	1200	005DDM_master_avail.txt
594472.728	5140418.34	7665	0	56	1410	005DDM_master_avail.txt
594470.13	5140421.29	7670	0	56	1410	005DDM_master_avail.txt
594638.022	5140353.84	7675	10	24	1419	005DDM_master_avail.txt
594653.857	5140435.93	7680	0	43	1403	005DDM_master_avail.txt
594730.521	5140574.74	7685	0	54	1160	005DDM_master_avail.txt
594571.193	5140591.95	7690	0	56	1381	005DDM_master_avail.txt
594544.493	5140598.54	7695	0	51	1414	005DDM_master_avail.txt
594462.921	5140470.68	7710	0	51	1433	005DDM_master_avail.txt
594424.187	5140514.64	7720	0	49	1370	005DDM_master_avail.txt
594419.237	5140491.84	7730	0	52	1361	005DDM_master_avail.txt
594409.685	5140483.71	7735	0	40	1327	005DDM_master_avail.txt
594451.125	5140557.08	7740	0	48	1399	005DDM_master_avail.txt
594448.231	5140563.77	7745	0	45	1403	005DDM_master_avail.txt
594595.182	5140615.35	7750	0	60	1341	005DDM_master_avail.txt
594457.043	5140579.41	7765	0	45	1403	005DDM_master_avail.txt
594118.101	5140675.74	7775	0	46	1170	005DDM_master_avail.txt
594133.406	5140680.69	7800	0	46	1170	005DDM_master_avail.txt
594135.044	5141000.03	7805	10	41	1196	005DDM_master_avail.txt
594329.428	5141000.01	7820	0	43	1395	005DDM_master_avail.txt
594422.003	5140906.48	7825	0	55	1360	005DDM_master_avail.txt
594385.98	5140958.2	7830	0	53	1359	005DDM_master_avail.txt
594384.453	5140988.28	7835	0	49	1335	005DDM_master_avail.txt
594392.343	5141093.53	7845	0	54	1290	005DDM_master_avail.txt
594393.675	5141152.85	7850	0	54	1258	005DDM_master_avail.txt
594538.86	5141060.96	7860	0	51	1118	005DDM_master_avail.txt
594509.35	5141051.19	7865	0	48	1173	005DDM_master_avail.txt
594437.036	5140490.62	7880	0	52	1361	005DDM_master_avail.txt
594442.331	5140490.7	7885	0	56	1397	005DDM_master_avail.txt
594447.027	5140505.61	7890	0	56	1397	005DDM_master_avail.txt
594735.239	5140329.96	7895	0	49	1360	005DDM_master_avail.txt
594709.542	5140428.11	7905	0	56	1343	005DDM_master_avail.txt
594626.535	5140420.23	7915	0	32	1409	005DDM_master_avail.txt
594467.158	5140553.75	7925	0	46	1430	005DDM_master_avail.txt
594435.335	5140495.23	7935	0	52	1361	005DDM_master_avail.txt
594534.299	5137836.21	7940	0	49	1371	005DDM_master_avail.txt
594164.685	5137997.44	7945	0	51	1334	005DDM_master_avail.txt
594105.941	5138026.16	7950	0	51	1340	005DDM_master_avail.txt
594065.108	5138062.37	7955	0	52	1332	005DDM_master_avail.txt
594048.182	5138057.93	7960	0	47	1350	005DDM_master_avail.txt
594161.068	5138030.43	7965	0	50	1311	005DDM_master_avail.txt
594219.274	5137973.89	7975	0	50	1335	005DDM_master_avail.txt
594100.523	5138061.26	7980	0	53	1311	005DDM_master_avail.txt
593762.014	5138043.97	7990	0	44	1401	005DDM_master_avail.txt
593782.74	5138039.44	8005	0	50	1376	005DDM_master_avail.txt
593788.694	5138012.34	8010	10	31	1393	005DDM_master_avail.txt
594260.64	5137102.35	8015	0	49	1395	005DDM_master_avail.txt
594265.632	5137112.28	8030	0	46	1417	005DDM_master_avail.txt
594273.644	5137117.37	8035	0	42	1434	005DDM_master_avail.txt
594433.283	5137058.07	8040	10	31	1522	005DDM_master_avail.txt
594141.556	5137198.23	8055	0	43	1380	005DDM_master_avail.txt
594223.048	5137189.6	8060	0	35	1421	005DDM_master_avail.txt
594349.847	5137084.36	8065	0	48	1466	005DDM_master_avail.txt
594427.209	5137055.48	8070	10	31	1522	005DDM_master_avail.txt
594113.664	5137175.05	8075	0	44	1346	005DDM_master_avail.txt
594030.343	5137189.06	8080	0	39	1304	005DDM_master_avail.txt
594028.199	5137287.59	8085	0	41	1334	005DDM_master_avail.txt
594233.917	5137079.19	8090	0	43	1353	005DDM_master_avail.txt
594113.779	5137175.59	8100	0	44	1346	005DDM_master_avail.txt
594232.073	5137093.44	8110	0	51	1370	005DDM_master_avail.txt
594591.285	5137368.35	8115	0	42	1572	005DDM_master_avail.txt
594582.236	5137333.98	8120	0	35	1563	005DDM_master_avail.txt
594570.783	5137282.03	8130	0	39	1541	005DDM_master_avail.txt
594515.32	5137953.58	8135	0	44	1267	005DDM_master_avail.txt
594793.118	5140456.24	8140	0	55	1219	005DDM_master_avail.txt
594865.515	5140311.81	8145	0	52	1148	005DDM_master_avail.txt
594783.779	5140568.15	8155	0	44	1130	005DDM_master_avail.txt
594787.816	5141154.69	8170	0	35	751	005DDM_master_avail.txt
594732.249	5141319.18	8180	0	48	768	005DDM_master_avail.txt
594531.468	5141524.74	8185	0	44	821	005DDM_master_avail.txt
594421.391	5141501	8190	0	60	967	005DDM_master_avail.txt
594431.153	5140882.51	8215	0	56	1370	005DDM_master_avail.txt
594277.788	5140982.28	8220	0	51	1398	005DDM_master_avail.txt
594272.303	5140981.07	8225	0	51	1398	005DDM_master_avail.txt
594202.909	5141017.82	8230	0	54	1286	005DDM_master_avail.txt
594312.342	5140946.41	8235	10	26	1420	005DDM_master_avail.txt
594426.843	5140707.06	8240	10	28	1428	005DDM_master_avail.txt
594578.498	5140597.75	8250	0	56	1381	005DDM_master_avail.txt
594575.174	5140600.89	8255	0	56	1381	005DDM_master_avail.txt
594474.804	5140539.07	8260	0	46	1430	005DDM_master_avail.txt
594465.297	5140577.57	8265	10	42	1432	005DDM_master_avail.txt
594436.803	5140644.34	8275	10	34	1418	005DDM_master_avail.txt
594129.468	5140893.43	8280	0	49	1158	005DDM_master_avail.txt
594441.886	5141044.78	8285	0	53	1241	005DDM_master_avail.txt
