x	y	time	d2et	slope	elevm	ExtentFile
595563.725	5129317.43	0	0	41	1508	004DDF_master_avail.txt
595617.834	5129157.15	3	0	51	1389	004DDF_master_avail.txt
595620.754	5129167.38	9	0	52	1398	004DDF_master_avail.txt
595610.801	5129163.64	12	0	49	1429	004DDF_master_avail.txt
595613.773	5129170.58	15	0	52	1398	004DDF_master_avail.txt
595615.937	5129179.88	21	0	52	1398	004DDF_master_avail.txt
595612.934	5129174.93	24	0	52	1398	004DDF_master_avail.txt
595627.582	5129173.96	27	0	52	1398	004DDF_master_avail.txt
595635.155	5129182.19	30	0	52	1398	004DDF_master_avail.txt
595624.567	5129169.79	33	0	52	1398	004DDF_master_avail.txt
595617.018	5129160.04	36	0	51	1389	004DDF_master_avail.txt
595596.802	5129172.29	39	0	49	1429	004DDF_master_avail.txt
594939.44	5128902.53	42	0	39	1739	004DDF_master_avail.txt
594901.305	5128977.56	45	0	35	1736	004DDF_master_avail.txt
594905.775	5128937.76	48	0	37	1743	004DDF_master_avail.txt
595212.696	5129258.42	51	0	33	1590	004DDF_master_avail.txt
595527.357	5129229.95	54	10	32	1504	004DDF_master_avail.txt
595624.58	5129168.96	60	0	52	1398	004DDF_master_avail.txt
595610.814	5129162.8	63	0	49	1429	004DDF_master_avail.txt
595454.765	5128996.31	66	0	37	1519	004DDF_master_avail.txt
594896.408	5128945.77	69	0	37	1743	004DDF_master_avail.txt
594890.874	5128756.71	72	14	21	1743	004DDF_master_avail.txt
595058.314	5128885.43	75	0	39	1617	004DDF_master_avail.txt
594482.063	5128347.88	78	0	37	1532	004DDF_master_avail.txt
594441.035	5128361.11	81	0	41	1528	004DDF_master_avail.txt
594514.973	5128261.91	84	0	51	1543	004DDF_master_avail.txt
594503.818	5128285.92	87	0	50	1533	004DDF_master_avail.txt
594643.891	5129585.23	90	0	27	1597	004DDF_master_avail.txt
594363.504	5130138.01	93	0	43	1561	004DDF_master_avail.txt
594355.459	5130259.9	96	0	41	1505	004DDF_master_avail.txt
594374.423	5130328.22	99	0	52	1464	004DDF_master_avail.txt
594572.969	5130136.72	102	10	36	1429	004DDF_master_avail.txt
594606.606	5130202.17	105	0	51	1347	004DDF_master_avail.txt
594612.223	5130187.53	108	0	51	1347	004DDF_master_avail.txt
594604.307	5130151.77	111	0	47	1405	004DDF_master_avail.txt
594726.402	5129726.94	114	0	51	1491	004DDF_master_avail.txt
594430.852	5129766.47	117	0	42	1598	004DDF_master_avail.txt
594424.299	5129742.07	120	0	40	1590	004DDF_master_avail.txt
594447.705	5129672.67	123	0	34	1572	004DDF_master_avail.txt
594185.425	5130051.43	129	0	44	1398	004DDF_master_avail.txt
594176.25	5130047.18	132	0	44	1398	004DDF_master_avail.txt
594192.432	5130046.47	135	0	42	1419	004DDF_master_avail.txt
594257.198	5130140.77	138	10	39	1491	004DDF_master_avail.txt
594506.255	5130118.81	144	0	47	1497	004DDF_master_avail.txt
594836.472	5130176.33	147	0	24	1221	004DDF_master_avail.txt
596197.927	5129928.51	150	50	28	1378	004DDF_master_avail.txt
596448.716	5130041.76	153	0	51	1386	004DDF_master_avail.txt
596441.778	5130042.27	156	0	51	1386	004DDF_master_avail.txt
596444.817	5130044.84	159	0	51	1386	004DDF_master_avail.txt
596301.978	5130020.22	171	28	19	1464	004DDF_master_avail.txt
596466.799	5129920.77	174	0	44	1408	004DDF_master_avail.txt
596541.617	5129961.72	180	0	52	1336	004DDF_master_avail.txt
596541.065	5129947.97	183	0	52	1336	004DDF_master_avail.txt
596598.875	5129798.44	186	0	52	1330	004DDF_master_avail.txt
596732.399	5129730.85	189	0	40	1254	004DDF_master_avail.txt
596723.104	5129734.24	192	0	40	1254	004DDF_master_avail.txt
596754.189	5129716.53	198	0	43	1232	004DDF_master_avail.txt
596759.672	5129710.71	201	0	43	1244	004DDF_master_avail.txt
596734.604	5129737.54	204	0	39	1250	004DDF_master_avail.txt
596727.744	5129733.07	207	0	40	1254	004DDF_master_avail.txt
596685.254	5129741.58	210	0	40	1278	004DDF_master_avail.txt
596722.978	5129742.21	213	0	39	1250	004DDF_master_avail.txt
596722.24	5129740.21	216	0	39	1250	004DDF_master_avail.txt
596773.962	5129732.24	219	0	45	1210	004DDF_master_avail.txt
596738.441	5129738.34	222	0	40	1228	004DDF_master_avail.txt
596759.738	5129706.48	225	0	43	1244	004DDF_master_avail.txt
596771.411	5129698.82	228	0	46	1218	004DDF_master_avail.txt
596743.623	5129702.91	231	0	43	1244	004DDF_master_avail.txt
596728.487	5129734.77	234	0	40	1254	004DDF_master_avail.txt
596726.32	5129725.7	240	0	40	1254	004DDF_master_avail.txt
596800.892	5129733.66	243	0	44	1184	004DDF_master_avail.txt
596762.086	5129704.13	246	0	43	1244	004DDF_master_avail.txt
596739.773	5129702.87	252	0	43	1244	004DDF_master_avail.txt
596764.312	5129709.46	255	0	46	1218	004DDF_master_avail.txt
596610.155	5129766.89	258	0	49	1344	004DDF_master_avail.txt
596641.684	5129769.73	261	0	45	1286	004DDF_master_avail.txt
596565.001	5129797.86	264	0	43	1362	004DDF_master_avail.txt
596558.753	5129803.37	267	14	29	1375	004DDF_master_avail.txt
596607.297	5129801.51	270	0	52	1330	004DDF_master_avail.txt
596597.891	5129811.98	273	0	52	1330	004DDF_master_avail.txt
596615.156	5129742.9	276	0	51	1329	004DDF_master_avail.txt
596592.815	5129840.77	279	0	51	1302	004DDF_master_avail.txt
596593.839	5129824.71	282	0	52	1317	004DDF_master_avail.txt
596531.754	5129855	285	0	39	1377	004DDF_master_avail.txt
596559.837	5129832.22	288	0	40	1366	004DDF_master_avail.txt
596642.297	5129730.96	291	0	48	1311	004DDF_master_avail.txt
596768.617	5129680.76	294	0	43	1218	004DDF_master_avail.txt
596758.236	5129704.08	297	0	43	1244	004DDF_master_avail.txt
596742.129	5129699.98	300	0	43	1244	004DDF_master_avail.txt
596759.792	5129703.12	303	0	43	1244	004DDF_master_avail.txt
596713.985	5129726.54	306	0	40	1254	004DDF_master_avail.txt
596605.228	5129883.59	312	0	51	1300	004DDF_master_avail.txt
596558.258	5129834.65	315	0	40	1366	004DDF_master_avail.txt
596400.457	5129733.09	318	0	39	1370	004DDF_master_avail.txt
596326.581	5129729.84	321	0	36	1332	004DDF_master_avail.txt
596317.357	5129728.73	324	0	36	1332	004DDF_master_avail.txt
596321.342	5129720.2	327	0	36	1332	004DDF_master_avail.txt
596331.275	5129773.94	330	0	39	1368	004DDF_master_avail.txt
596375.615	5129892.06	333	0	37	1450	004DDF_master_avail.txt
596368.116	5129830.51	336	14	36	1420	004DDF_master_avail.txt
596296.444	5129931.67	342	0	36	1415	004DDF_master_avail.txt
596311.682	5129844.38	345	0	42	1380	004DDF_master_avail.txt
596318.579	5129846.53	348	0	40	1397	004DDF_master_avail.txt
596321.585	5129851.25	351	0	40	1397	004DDF_master_avail.txt
596373.82	5129810.68	354	0	37	1404	004DDF_master_avail.txt
596466.401	5129751.03	357	0	35	1394	004DDF_master_avail.txt
596454.291	5129688.91	363	0	42	1355	004DDF_master_avail.txt
595703.247	5129505.74	366	0	46	1447	004DDF_master_avail.txt
595698.609	5129506.84	369	0	46	1447	004DDF_master_avail.txt
595639.634	5129240.43	372	0	43	1379	004DDF_master_avail.txt
595617.187	5129149.24	375	0	51	1389	004DDF_master_avail.txt
595589.176	5129167.48	378	0	49	1429	004DDF_master_avail.txt
595395.658	5129525.99	381	0	25	1644	004DDF_master_avail.txt
595542.979	5129609.62	384	14	14	1603	004DDF_master_avail.txt
595502.533	5129389.15	387	10	32	1587	004DDF_master_avail.txt
595472.846	5129071.36	390	0	40	1521	004DDF_master_avail.txt
595541.908	5129185.97	393	0	40	1475	004DDF_master_avail.txt
595607.006	5129160.07	396	0	47	1416	004DDF_master_avail.txt
595617.779	5129160.65	399	0	51	1389	004DDF_master_avail.txt
595620.928	5129156.26	402	0	51	1389	004DDF_master_avail.txt
595646.029	5129372.94	405	0	51	1402	004DDF_master_avail.txt
595660.046	5129412.26	411	0	49	1409	004DDF_master_avail.txt
595772.313	5129619.46	414	0	41	1417	004DDF_master_avail.txt
595755.357	5129620.39	417	0	44	1440	004DDF_master_avail.txt
595753.075	5129618.59	420	0	44	1440	004DDF_master_avail.txt
595758.46	5129569.82	423	0	42	1422	004DDF_master_avail.txt
595740.519	5129584.39	426	0	42	1422	004DDF_master_avail.txt
596427.09	5129753.38	429	0	35	1396	004DDF_master_avail.txt
596424.613	5129763.93	432	22	30	1409	004DDF_master_avail.txt
596301.552	5129998.38	435	0	32	1454	004DDF_master_avail.txt
596343.259	5129941.7	438	0	35	1456	004DDF_master_avail.txt
596339.421	5129940.97	441	0	35	1456	004DDF_master_avail.txt
596312.425	5129846.08	444	0	42	1380	004DDF_master_avail.txt
596320.091	5129848.31	447	0	40	1397	004DDF_master_avail.txt
596316.419	5129837.01	450	0	40	1387	004DDF_master_avail.txt
596265.779	5129727.61	453	0	46	1303	004DDF_master_avail.txt
596253.938	5129794.87	459	0	38	1320	004DDF_master_avail.txt
596316.999	5129849.04	462	0	40	1397	004DDF_master_avail.txt
596301.347	5129767.33	465	0	42	1348	004DDF_master_avail.txt
596320.542	5129722.1	468	0	36	1332	004DDF_master_avail.txt
596321.267	5129724.96	471	0	36	1332	004DDF_master_avail.txt
596322.289	5129709.03	474	0	37	1320	004DDF_master_avail.txt
596381.239	5129730.94	477	0	36	1362	004DDF_master_avail.txt
596389.782	5129628.87	480	0	37	1283	004DDF_master_avail.txt
596468.412	5129672.52	483	0	41	1332	004DDF_master_avail.txt
596352.879	5129868.9	486	0	37	1426	004DDF_master_avail.txt
596357.338	5129781.55	489	0	38	1379	004DDF_master_avail.txt
596315.488	5129798.42	492	0	40	1380	004DDF_master_avail.txt
596306.648	5129870.6	495	0	41	1390	004DDF_master_avail.txt
596306.891	5129855.21	498	0	42	1380	004DDF_master_avail.txt
596282.963	5130005.2	501	0	34	1440	004DDF_master_avail.txt
595826.722	5129636.51	504	22	31	1386	004DDF_master_avail.txt
595679.545	5129396.54	507	20	30	1394	004DDF_master_avail.txt
595760.208	5129654.79	510	0	42	1450	004DDF_master_avail.txt
595753.844	5129618.61	513	0	44	1440	004DDF_master_avail.txt
595765.5	5129661.07	516	10	42	1425	004DDF_master_avail.txt
595759.489	5129651.49	519	0	42	1450	004DDF_master_avail.txt
595765.654	5129651.27	522	10	42	1425	004DDF_master_avail.txt
596037.105	5130018.78	525	10	34	1520	004DDF_master_avail.txt
595812.979	5129629	528	22	31	1386	004DDF_master_avail.txt
595727.158	5129503.35	531	0	45	1422	004DDF_master_avail.txt
595669.592	5129491.08	534	0	47	1471	004DDF_master_avail.txt
595667.303	5129489.74	537	0	47	1471	004DDF_master_avail.txt
595685.674	5129496.86	540	0	47	1471	004DDF_master_avail.txt
595696.922	5129516.26	543	0	48	1455	004DDF_master_avail.txt
595688.834	5129491.77	546	0	46	1447	004DDF_master_avail.txt
595669.954	5129369.7	549	22	30	1389	004DDF_master_avail.txt
595680.488	5129238.08	552	0	34	1364	004DDF_master_avail.txt
595671.617	5129361.88	555	10	40	1385	004DDF_master_avail.txt
595970.472	5129848.85	558	0	45	1433	004DDF_master_avail.txt
595965.849	5129849.03	561	0	45	1433	004DDF_master_avail.txt
595997.321	5129855.4	564	0	53	1409	004DDF_master_avail.txt
596013.589	5129849.24	567	0	52	1391	004DDF_master_avail.txt
596015.882	5129850.35	570	0	52	1391	004DDF_master_avail.txt
595700.92	5129506.79	573	0	46	1447	004DDF_master_avail.txt
595665.457	5129509.27	576	0	47	1471	004DDF_master_avail.txt
595718.101	5129638.95	579	10	36	1468	004DDF_master_avail.txt
596429.158	5130012.46	582	0	44	1430	004DDF_master_avail.txt
596436.079	5130013.08	585	0	44	1424	004DDF_master_avail.txt
596477.855	5129757.22	591	0	35	1394	004DDF_master_avail.txt
596343.243	5129942.7	594	0	35	1456	004DDF_master_avail.txt
596410.681	5129865.89	597	10	25	1461	004DDF_master_avail.txt
596408.414	5129911.95	600	10	19	1468	004DDF_master_avail.txt
595774.749	5129562.35	603	0	38	1395	004DDF_master_avail.txt
595611.923	5129190.33	606	0	53	1430	004DDF_master_avail.txt
595613.21	5129157.3	609	0	51	1389	004DDF_master_avail.txt
595625.621	5129151.66	612	0	51	1389	004DDF_master_avail.txt
595609.18	5129168.76	615	0	49	1429	004DDF_master_avail.txt
595609.947	5129169	618	0	49	1429	004DDF_master_avail.txt
595550.493	5129080.29	621	0	36	1462	004DDF_master_avail.txt
595718.529	5129316.91	624	0	35	1348	004DDF_master_avail.txt
595746.166	5129469.84	627	0	45	1390	004DDF_master_avail.txt
595713.897	5129514.14	630	0	45	1427	004DDF_master_avail.txt
595693.784	5129470.75	633	0	44	1434	004DDF_master_avail.txt
595685.186	5129478.83	636	0	50	1453	004DDF_master_avail.txt
595706.222	5129463.35	645	0	44	1434	004DDF_master_avail.txt
595694.6	5129369.59	648	22	27	1380	004DDF_master_avail.txt
595672.828	5129137.14	651	0	42	1335	004DDF_master_avail.txt
595541.798	5128749.96	654	0	50	1282	004DDF_master_avail.txt
595533.352	5128748.29	660	0	54	1310	004DDF_master_avail.txt
595625.881	5128889.16	663	0	52	1318	004DDF_master_avail.txt
595615.414	5128918.22	666	0	57	1341	004DDF_master_avail.txt
595665.462	5128968.24	669	0	44	1317	004DDF_master_avail.txt
595521.979	5129179.91	675	10	36	1493	004DDF_master_avail.txt
595566.717	5129470.68	678	0	42	1557	004DDF_master_avail.txt
595561.171	5129480.58	681	0	40	1576	004DDF_master_avail.txt
595557.29	5129482.52	684	0	40	1576	004DDF_master_avail.txt
595561.956	5129479.65	687	0	40	1576	004DDF_master_avail.txt
595467.554	5129557.55	690	0	43	1639	004DDF_master_avail.txt
594555.266	5129639.14	693	20	33	1600	004DDF_master_avail.txt
594560.393	5129705.84	696	0	34	1628	004DDF_master_avail.txt
594548.225	5129845.1	699	0	35	1696	004DDF_master_avail.txt
594476.062	5129731.22	702	0	35	1609	004DDF_master_avail.txt
594425.234	5129731.42	705	0	39	1583	004DDF_master_avail.txt
594424.493	5129729.58	708	0	39	1583	004DDF_master_avail.txt
594431.422	5129729.65	711	0	39	1583	004DDF_master_avail.txt
594449.38	5129713.71	714	0	36	1597	004DDF_master_avail.txt
594392.254	5129623.18	717	0	39	1518	004DDF_master_avail.txt
594428.302	5129632.64	720	0	39	1535	004DDF_master_avail.txt
594587.669	5129635.27	723	36	32	1612	004DDF_master_avail.txt
595004.99	5128748.58	726	0	49	1652	004DDF_master_avail.txt
594920.887	5128708.71	729	0	47	1722	004DDF_master_avail.txt
594922.46	5128706.67	732	0	47	1722	004DDF_master_avail.txt
594924.789	5128705.47	735	0	47	1722	004DDF_master_avail.txt
595001.43	5128779.35	738	0	52	1653	004DDF_master_avail.txt
595056.064	5128931	741	0	39	1631	004DDF_master_avail.txt
595090.937	5128966.68	744	10	35	1619	004DDF_master_avail.txt
595217.509	5128900.35	747	0	37	1536	004DDF_master_avail.txt
595200.697	5128842.49	750	10	31	1508	004DDF_master_avail.txt
595197.55	5128846.75	753	10	31	1508	004DDF_master_avail.txt
595181.346	5128848.69	756	0	36	1520	004DDF_master_avail.txt
595181.313	5128850.75	759	0	36	1520	004DDF_master_avail.txt
595099.863	5128888.03	762	14	35	1593	004DDF_master_avail.txt
594923.696	5128676.68	765	0	45	1684	004DDF_master_avail.txt
594925.549	5128706.09	768	0	47	1722	004DDF_master_avail.txt
595129.126	5129036.62	771	0	35	1644	004DDF_master_avail.txt
595018.977	5128790.15	774	0	44	1627	004DDF_master_avail.txt
594920.977	5128702.97	777	0	47	1722	004DDF_master_avail.txt
594924.956	5128694.73	780	0	47	1722	004DDF_master_avail.txt
594927.118	5128704.27	783	0	47	1722	004DDF_master_avail.txt
594922.417	5128709.42	786	0	47	1722	004DDF_master_avail.txt
594868.868	5128685.89	789	0	40	1677	004DDF_master_avail.txt
594909.927	5128769.69	792	22	14	1745	004DDF_master_avail.txt
594892.883	5128676.97	795	0	43	1684	004DDF_master_avail.txt
594430.789	5128426	798	0	35	1570	004DDF_master_avail.txt
594435.562	5128416.17	801	0	35	1570	004DDF_master_avail.txt
594460.536	5128395.1	804	0	34	1569	004DDF_master_avail.txt
594495.26	5128341.23	807	0	38	1547	004DDF_master_avail.txt
594455.388	5128379.32	810	10	37	1552	004DDF_master_avail.txt
594467.608	5128435.84	813	14	6	1585	004DDF_master_avail.txt
594612.043	5129652.6	816	22	32	1622	004DDF_master_avail.txt
594456.207	5129571.13	819	0	37	1518	004DDF_master_avail.txt
594394.833	5129705.41	822	0	40	1555	004DDF_master_avail.txt
594402.722	5129743.09	825	0	42	1569	004DDF_master_avail.txt
594396.28	5129761.25	828	0	42	1569	004DDF_master_avail.txt
594399.424	5129757.15	831	0	42	1569	004DDF_master_avail.txt
594615.724	5129762.91	837	0	62	1655	004DDF_master_avail.txt
594530.795	5129826.95	840	10	29	1696	004DDF_master_avail.txt
594391.912	5130093.53	843	10	24	1609	004DDF_master_avail.txt
594311.663	5130004.64	846	0	40	1508	004DDF_master_avail.txt
594313.3	5129998.37	849	0	43	1530	004DDF_master_avail.txt
594319.294	5130009.1	852	0	43	1530	004DDF_master_avail.txt
594316.256	5130006.37	855	0	43	1530	004DDF_master_avail.txt
594320.649	5130070.91	858	0	40	1547	004DDF_master_avail.txt
594731.237	5129514.63	861	0	33	1583	004DDF_master_avail.txt
595008.012	5129098.84	864	30	22	1697	004DDF_master_avail.txt
595035.99	5128934.16	867	0	54	1656	004DDF_master_avail.txt
594927.088	5128706.19	870	0	47	1722	004DDF_master_avail.txt
594916.34	5128703.98	873	0	47	1722	004DDF_master_avail.txt
594924.721	5128709.84	876	0	47	1722	004DDF_master_avail.txt
594927.048	5128708.8	879	0	47	1722	004DDF_master_avail.txt
594928.586	5128708.96	882	0	47	1722	004DDF_master_avail.txt
594890.738	5128914.12	885	0	25	1758	004DDF_master_avail.txt
594844.222	5128933.82	888	0	32	1734	004DDF_master_avail.txt
595144.899	5128765.71	891	20	33	1538	004DDF_master_avail.txt
595027.214	5128755.75	894	0	42	1626	004DDF_master_avail.txt
594918.659	5128703.4	897	0	47	1722	004DDF_master_avail.txt
594921.749	5128702.82	900	0	47	1722	004DDF_master_avail.txt
594920.153	5128706.41	903	0	47	1722	004DDF_master_avail.txt
594920.966	5128703.66	906	0	47	1722	004DDF_master_avail.txt
594916.758	5128677.06	909	0	45	1684	004DDF_master_avail.txt
594892.35	5128909.53	912	22	14	1760	004DDF_master_avail.txt
594917.274	5128643.85	915	20	25	1671	004DDF_master_avail.txt
594920.219	5128702.19	918	0	47	1722	004DDF_master_avail.txt
594917.109	5128704.06	921	0	47	1722	004DDF_master_avail.txt
594920.214	5128702.5	924	0	47	1722	004DDF_master_avail.txt
594985.82	5128743.06	927	0	53	1682	004DDF_master_avail.txt
594976.337	5128709.06	930	0	50	1672	004DDF_master_avail.txt
595157.552	5129041.11	933	20	22	1651	004DDF_master_avail.txt
595209.849	5128996.45	936	20	31	1612	004DDF_master_avail.txt
595380.091	5129290.08	939	130	13	1554	004DDF_master_avail.txt
595548.102	5129479.12	942	0	40	1576	004DDF_master_avail.txt
595548.209	5129472.29	945	0	40	1576	004DDF_master_avail.txt
595549.688	5129476.23	948	0	40	1576	004DDF_master_avail.txt
595544.311	5129475.31	951	0	40	1576	004DDF_master_avail.txt
595553.533	5129476.57	954	0	40	1576	004DDF_master_avail.txt
595537.098	5129394.93	957	0	36	1573	004DDF_master_avail.txt
595531.744	5129392.58	960	0	36	1573	004DDF_master_avail.txt
595505.062	5129030.51	963	0	42	1484	004DDF_master_avail.txt
595502.788	5128831.17	966	0	51	1399	004DDF_master_avail.txt
595502.739	5128834.31	969	0	51	1399	004DDF_master_avail.txt
595491.485	5128815.23	972	0	51	1399	004DDF_master_avail.txt
595480.781	5128810.19	975	0	45	1392	004DDF_master_avail.txt
595478.471	5128810.15	978	0	45	1392	004DDF_master_avail.txt
595503.158	5128856.79	981	0	45	1422	004DDF_master_avail.txt
595502.211	5128868.07	984	10	39	1438	004DDF_master_avail.txt
595446.254	5128900.32	987	40	31	1467	004DDF_master_avail.txt
595543.42	5128990.89	990	0	39	1442	004DDF_master_avail.txt
595556.061	5128872.09	993	0	53	1398	004DDF_master_avail.txt
595554.49	5128874.05	996	0	53	1398	004DDF_master_avail.txt
595549.808	5128877.98	999	0	53	1398	004DDF_master_avail.txt
595489.899	5128818.12	1002	0	51	1399	004DDF_master_avail.txt
595492.255	5128815.23	1005	0	51	1399	004DDF_master_avail.txt
595577.96	5128949.18	1008	0	42	1422	004DDF_master_avail.txt
595537.192	5129142.82	1011	0	39	1490	004DDF_master_avail.txt
595940.146	5129818.49	1014	10	32	1431	004DDF_master_avail.txt
596404.009	5129752	1017	10	35	1388	004DDF_master_avail.txt
596403.222	5129753.07	1020	10	35	1388	004DDF_master_avail.txt
596400.906	5129753.43	1023	10	35	1388	004DDF_master_avail.txt
596400.898	5129753.97	1026	10	35	1388	004DDF_master_avail.txt
596407.787	5129756.58	1029	10	35	1388	004DDF_master_avail.txt
596409.845	5129918.86	1032	10	11	1478	004DDF_master_avail.txt
596412.972	5129915.91	1035	0	39	1463	004DDF_master_avail.txt
595691.784	5129549.23	1038	0	48	1461	004DDF_master_avail.txt
595582.034	5129426.91	1041	0	45	1539	004DDF_master_avail.txt
595579.01	5129423.35	1044	0	45	1539	004DDF_master_avail.txt
595563.282	5129345.73	1047	0	43	1515	004DDF_master_avail.txt
595585.793	5129186.8	1050	0	46	1450	004DDF_master_avail.txt
595590.423	5129186.25	1053	0	49	1429	004DDF_master_avail.txt
595520.914	5129198.74	1056	10	31	1495	004DDF_master_avail.txt
595406.814	5128811.95	1059	0	39	1420	004DDF_master_avail.txt
595359.495	5128784.28	1062	0	38	1414	004DDF_master_avail.txt
595491.707	5128801.03	1065	0	50	1374	004DDF_master_avail.txt
595483.273	5128798.54	1068	0	45	1392	004DDF_master_avail.txt
595486.203	5128808.18	1071	0	45	1392	004DDF_master_avail.txt
595484.807	5128798.95	1074	0	45	1392	004DDF_master_avail.txt
595487.76	5128807.12	1077	0	50	1374	004DDF_master_avail.txt
595418.064	5128880.66	1080	30	31	1453	004DDF_master_avail.txt
595327.325	5128772.86	1083	0	36	1426	004DDF_master_avail.txt
595239.453	5128876.07	1086	0	36	1509	004DDF_master_avail.txt
595256.34	5128830.34	1089	10	32	1481	004DDF_master_avail.txt
595251.013	5128826.21	1092	10	32	1481	004DDF_master_avail.txt
595254.069	5128827.79	1095	10	32	1481	004DDF_master_avail.txt
595261.85	5128822.76	1098	10	32	1481	004DDF_master_avail.txt
595254.044	5128829.39	1101	10	32	1481	004DDF_master_avail.txt
595223.53	5128958.72	1104	0	38	1571	004DDF_master_avail.txt
595160.011	5129031.56	1107	0	33	1637	004DDF_master_avail.txt
595303.527	5128915.9	1110	0	37	1529	004DDF_master_avail.txt
595470.108	5128803.15	1113	0	45	1392	004DDF_master_avail.txt
595483.241	5128800.62	1116	0	45	1392	004DDF_master_avail.txt
595483.1	5128809.6	1119	0	45	1392	004DDF_master_avail.txt
595491.035	5128794.74	1122	0	50	1374	004DDF_master_avail.txt
595495.611	5128797.65	1125	0	50	1374	004DDF_master_avail.txt
595519.171	5128916.27	1128	0	38	1452	004DDF_master_avail.txt
595592.292	5129066.83	1131	0	43	1429	004DDF_master_avail.txt
595501.595	5128808.98	1137	0	50	1374	004DDF_master_avail.txt
595488.738	5128793.87	1140	0	50	1374	004DDF_master_avail.txt
595486.268	5128804.04	1143	0	45	1392	004DDF_master_avail.txt
595484.724	5128804.26	1146	0	45	1392	004DDF_master_avail.txt
595484.695	5128806.17	1149	0	45	1392	004DDF_master_avail.txt
595528.955	5129078.62	1152	0	38	1480	004DDF_master_avail.txt
595521.49	5129211.18	1155	10	31	1495	004DDF_master_avail.txt
595607.86	5129253.09	1158	0	58	1444	004DDF_master_avail.txt
595597.994	5129194.54	1161	0	53	1430	004DDF_master_avail.txt
595599.264	5129211.82	1164	0	53	1430	004DDF_master_avail.txt
595600.971	5129201.18	1167	0	53	1430	004DDF_master_avail.txt
595597.101	5129202.44	1170	0	53	1430	004DDF_master_avail.txt
595609.457	5129200.28	1173	0	53	1430	004DDF_master_avail.txt
595614.458	5129372.68	1176	0	61	1443	004DDF_master_avail.txt
595721.316	5129581.27	1179	0	44	1444	004DDF_master_avail.txt
596446.375	5129702.54	1182	0	42	1355	004DDF_master_avail.txt
596549.546	5129947.31	1185	0	52	1336	004DDF_master_avail.txt
596537.218	5129947.78	1188	0	47	1363	004DDF_master_avail.txt
596516.805	5130021.2	1191	0	50	1348	004DDF_master_avail.txt
596511.307	5130028.02	1194	0	45	1371	004DDF_master_avail.txt
596525.204	5130025.75	1197	0	50	1348	004DDF_master_avail.txt
596477.23	5129942.91	1200	0	42	1411	004DDF_master_avail.txt
596467.092	5129950.99	1203	0	42	1411	004DDF_master_avail.txt
596846.638	5129131.48	1206	0	68	1189	004DDF_master_avail.txt
596790.571	5129073.16	1209	0	61	1144	004DDF_master_avail.txt
596796.081	5129065.65	1212	0	61	1144	004DDF_master_avail.txt
596780.037	5129057.46	1215	0	65	1115	004DDF_master_avail.txt
596684.728	5129045.29	1218	0	42	1109	004DDF_master_avail.txt
596690.88	5129045.91	1221	0	50	1113	004DDF_master_avail.txt
596461.54	5128937.58	1224	0	55	1044	004DDF_master_avail.txt
595536.611	5128835.4	1230	0	53	1375	004DDF_master_avail.txt
595477.642	5128813.88	1233	0	44	1417	004DDF_master_avail.txt
595361.731	5128690.38	1236	0	44	1410	004DDF_master_avail.txt
595370.336	5128632.54	1239	0	47	1416	004DDF_master_avail.txt
594924.761	5128707.24	1242	0	47	1722	004DDF_master_avail.txt
594929.427	5128704.39	1245	0	47	1722	004DDF_master_avail.txt
594923.225	5128706.98	1248	0	47	1722	004DDF_master_avail.txt
594995.976	5128684.38	1251	14	33	1646	004DDF_master_avail.txt
595614.081	5129347.57	1254	0	58	1469	004DDF_master_avail.txt
595649.255	5129167.05	1257	0	47	1365	004DDF_master_avail.txt
595592.891	5129176.15	1266	0	49	1429	004DDF_master_avail.txt
595602.98	5129171.22	1269	0	49	1429	004DDF_master_avail.txt
595612.148	5129225.15	1272	0	56	1429	004DDF_master_avail.txt
595652.088	5129281.13	1275	0	47	1388	004DDF_master_avail.txt
595801.017	5129507.92	1278	0	35	1361	004DDF_master_avail.txt
595964.85	5129814.59	1281	0	47	1410	004DDF_master_avail.txt
595965.611	5129815.14	1284	0	47	1410	004DDF_master_avail.txt
595961.777	5129814.1	1287	10	32	1431	004DDF_master_avail.txt
595974.894	5129812.49	1290	0	51	1400	004DDF_master_avail.txt
596008.613	5129871.9	1293	0	51	1446	004DDF_master_avail.txt
596026.764	5129941.82	1296	0	35	1495	004DDF_master_avail.txt
596032.938	5129940.98	1299	0	35	1495	004DDF_master_avail.txt
596026.109	5129885.55	1302	0	57	1427	004DDF_master_avail.txt
596033.201	5129924.26	1305	10	38	1487	004DDF_master_avail.txt
596033.388	5129912.38	1308	0	51	1465	004DDF_master_avail.txt
596034.872	5129915.93	1311	10	38	1487	004DDF_master_avail.txt
596044.048	5129969.03	1314	0	52	1473	004DDF_master_avail.txt
596043.32	5129966.34	1317	0	52	1473	004DDF_master_avail.txt
596039.059	5129992.44	1320	0	54	1481	004DDF_master_avail.txt
596032.807	5129998.26	1323	10	37	1513	004DDF_master_avail.txt
595980.835	5129875.45	1326	10	38	1454	004DDF_master_avail.txt
595661.385	5129474.25	1329	0	53	1477	004DDF_master_avail.txt
595603.033	5129266.23	1332	0	57	1468	004DDF_master_avail.txt
595600.439	5129235.15	1335	0	56	1429	004DDF_master_avail.txt
595584.079	5129247.13	1341	0	49	1479	004DDF_master_avail.txt
