Date	Hour	X	Y
7/25/2003	23:00	615463.162	5154845.96
7/26/2003	4:00	615464.440	5154855.34
7/26/2003	9:00	615500.002	5155306.82
7/26/2003	14:00	615492.039	5155406.25
7/26/2003	19:00	616228.884	5154666.92
7/27/2003	0:00	616395.171	5154838.39
7/27/2003	5:00	615852.500	5155050.05
7/27/2003	15:00	615813.276	5154783.67
7/27/2003	20:00	615890.582	5154911.35
7/28/2003	1:00	615910.464	5154936.16
7/28/2003	6:00	615992.066	5154748.83
7/28/2003	21:00	616026.142	5154891.99
7/29/2003	2:00	616086.693	5154948.29
7/29/2003	7:00	616009.366	5154642.54
7/29/2003	22:00	616048.709	5154861.51
7/30/2003	3:00	615905.008	5154929.48
7/30/2003	8:00	615845.667	5155060.40
7/30/2003	18:00	615884.179	5154825.09
7/30/2003	23:00	615857.847	5154758.51
7/31/2003	4:00	615867.669	5154940.74
7/31/2003	9:00	615842.204	5154775.52
7/31/2003	19:00	615850.906	5154818.24
8/1/2003	0:00	615851.646	5154866.13
8/1/2003	5:00	615832.842	5154802.20
8/1/2003	15:00	615872.884	5154779.60
8/1/2003	20:00	616342.859	5154971.71
8/2/2003	1:00	616519.600	5154994.23
8/2/2003	6:00	616158.811	5154611.47
8/2/2003	14:00	616116.906	5154573.84
8/3/2003	17:00	616330.371	5154414.68
8/4/2003	3:00	616536.204	5154281.17
8/4/2003	8:00	616542.861	5154229.40
8/4/2003	13:00	616412.203	5154336.11
8/4/2003	18:00	616570.880	5154321.70
8/4/2003	23:00	616553.758	5154343.24
8/5/2003	9:00	616363.144	5154327.47
8/5/2003	14:00	616229.594	5154533.60
8/5/2003	19:00	616410.084	5154789.60
8/6/2003	0:00	616407.354	5154835.43
8/6/2003	5:00	616577.488	5154549.50
8/6/2003	15:00	616428.001	5154147.18
8/6/2003	20:00	616561.307	5154387.45
8/7/2003	1:00	616570.733	5154300.24
8/7/2003	6:00	616550.333	5154304.37
8/7/2003	11:00	616561.951	5154220.86
8/7/2003	16:00	616531.706	5154271.35
8/8/2003	2:00	616612.438	5154298.76
8/8/2003	7:00	616363.272	5154269.72
8/8/2003	17:00	617005.867	5153968.30
8/8/2003	22:00	617616.591	5153367.70
8/9/2003	3:00	617653.909	5153234.55
8/9/2003	8:00	617750.139	5152857.04
8/9/2003	13:00	617571.757	5152849.51
8/9/2003	18:00	617402.133	5152930.56
8/9/2003	23:00	617080.461	5152872.31
8/10/2003	9:00	617320.590	5152689.39
8/10/2003	14:00	617089.496	5152860.18
8/10/2003	19:00	616824.067	5152726.43
8/11/2003	0:00	616803.105	5152759.44
8/11/2003	5:00	616339.785	5153127.85
8/11/2003	15:00	616273.160	5153428.73
8/11/2003	20:00	615186.550	5152634.31
8/12/2003	1:00	615234.411	5152887.11
8/12/2003	6:00	615707.000	5153515.17
8/12/2003	11:00	615765.247	5153688.16
